name,date,leben,lengthleben,idn,iplace,ibio,url
"Wieners, Annette",1964 - ,,0,139916717,1,0,http://www.deutsche-biographie.de/pnd139916717.html
"Widmer, Leonhard",1808 - 1868,,0,17404724X,0,0,http://www.deutsche-biographie.de/pnd17404724X.html
"Wieckhorst, Thomas",-,,0,171295633,0,0,http://www.deutsche-biographie.de/pnd171295633.html
"Wiedemann, Bernd",1970 - ,,0,132263262,0,0,http://www.deutsche-biographie.de/pnd132263262.html
"Wiedebusch, Reinhart",1937 - ,,0,1050427513,0,0,http://www.deutsche-biographie.de/pnd1050427513.html
"Wieckhorst, Karin",1942 - ,,0,118927868,1,0,http://www.deutsche-biographie.de/pnd118927868.html
"Wienecke, Gertrud",1657 - 1704,,0,1019757078,1,0,http://www.deutsche-biographie.de/pnd1019757078.html
"Widemann, Carl",[um 1675],,0,104257741,0,0,http://www.deutsche-biographie.de/pnd104257741.html
"Wiens, Maja",1952 - ,,0,1048420094,0,0,http://www.deutsche-biographie.de/pnd1048420094.html
"Wiessner, Conrad",1796 - 1865,,0,117370002,0,0,http://www.deutsche-biographie.de/pnd117370002.html
"Wieland, Rotraud",1939 - ,,0,1049310322,0,0,http://www.deutsche-biographie.de/pnd1049310322.html
"Widemann, Samuel",1691 - 1757,,0,104286520,1,0,http://www.deutsche-biographie.de/pnd104286520.html
"Wieland, Matthias",1747[18. Jh.],,0,1043180613,1,0,http://www.deutsche-biographie.de/pnd1043180613.html
"Wider, Ralf",1971 - ,,0,1050433033,0,0,http://www.deutsche-biographie.de/pnd1050433033.html
"Wilcke, Lisa",1952 - ,,0,1048713695,0,0,http://www.deutsche-biographie.de/pnd1048713695.html
"Wichers von Gogh, Otto",1855 - 1906,,0,1049273850,1,0,http://www.deutsche-biographie.de/pnd1049273850.html
"Wieniawski, Henri",1835 - 1880,,0,119351641,1,0,http://www.deutsche-biographie.de/pnd119351641.html
"Wigmana, Gerard",1673 - 1741,,0,102571704X,1,0,http://www.deutsche-biographie.de/pnd102571704X.html
"Widmark, Richard",1914 - 2008,,0,118917137,0,0,http://www.deutsche-biographie.de/pnd118917137.html
"Wichner, Ernest",1952 - ,,0,123468507,1,0,http://www.deutsche-biographie.de/pnd123468507.html
"Wilde, Jeremias Jacob",1718[17./18. Jh.],,0,1043307982,1,0,http://www.deutsche-biographie.de/pnd1043307982.html
"Wild, Karl Andreas",1854,,0,117379484,0,0,http://www.deutsche-biographie.de/pnd117379484.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd139018700.html
"Wieser, Sebastian",1879 - ,,0,11776518X,0,0,http://www.deutsche-biographie.de/pnd11776518X.html
"Wickgram, Georg",1565 - 1612,,0,1043180362,1,0,http://www.deutsche-biographie.de/pnd1043180362.html
"Wieland, Guenter",1925 - ,,0,1050429656,0,0,http://www.deutsche-biographie.de/pnd1050429656.html
"Wilden, Patrick",1973 - ,,0,1049414411,1,0,http://www.deutsche-biographie.de/pnd1049414411.html
"Wiedemann, Michael",1659 - 1719,,0,129020192,0,0,http://www.deutsche-biographie.de/pnd129020192.html
"Wijsmuller, Jan Hillebrand",1855 - 1925,,0,142742309,1,0,http://www.deutsche-biographie.de/pnd142742309.html
"Widmann, Ines",1904 - ,,0,117339253,1,0,http://www.deutsche-biographie.de/pnd117339253.html
"Wijnpersse, Johannes Hulsius van de",1764 - ,,0,1036624994,0,0,http://www.deutsche-biographie.de/pnd1036624994.html
"Wiedemann, Karl",1813-1818,,0,1050783158,1,0,http://www.deutsche-biographie.de/pnd1050783158.html
"Wiland, Lorenz",[um 1440-],,0,1019756888,0,0,http://www.deutsche-biographie.de/pnd1019756888.html
"Widmer, Hermann",1871 - 1940,,0,1037055527,0,0,http://www.deutsche-biographie.de/pnd1037055527.html
"Wiesner, Heinrich",1925 - ,,0,119523612,0,0,http://www.deutsche-biographie.de/pnd119523612.html
Wido <Sanctus>,[965] - 1046,,0,120786001,0,0,http://www.deutsche-biographie.de/pnd120786001.html
"Wiehl, Emil",1886 - 1960,,0,128550546,0,0,http://www.deutsche-biographie.de/pnd128550546.html
"Wiebeking, Charlotte von",1769 - 1769-1808,,0,1034559753,1,0,http://www.deutsche-biographie.de/pnd1034559753.html
"Widenmann, Virginie",1831-1855,,0,117033626,0,0,http://www.deutsche-biographie.de/pnd117033626.html
"Wichmann, Paul Victor",1829 - 1893,,0,130179442,1,0,http://www.deutsche-biographie.de/pnd130179442.html
"Widmann, Christine",1968 - ,,0,103408609X,0,0,http://www.deutsche-biographie.de/pnd103408609X.html
"Wignacourt, Adrien-Denis Maure de",1677,,0,1033984949,1,0,http://www.deutsche-biographie.de/pnd1033984949.html
"Wicht, Edo von",1909 - 1985,,0,11733684X,0,0,http://www.deutsche-biographie.de/pnd11733684X.html
"Wiesehügel, Klaus",1953 - ,,0,1042405808,0,0,http://www.deutsche-biographie.de/pnd1042405808.html
"Wiede, Alexander",1829-1865[19. Jh.],,0,12775217X,1,0,http://www.deutsche-biographie.de/pnd12775217X.html
"Wildenrath, Johann von",1845 - 1909,,0,1049856562,1,0,http://www.deutsche-biographie.de/pnd1049856562.html
"Wiesemann, Karl-Heinz",1960 - ,,0,121935892,1,0,http://www.deutsche-biographie.de/pnd121935892.html
"Wiese, Kurt",1887 - 1974,,0,143588141,0,0,http://www.deutsche-biographie.de/pnd143588141.html
"Wickert, Wolfram",1941 - ,,0,104459313X,0,0,http://www.deutsche-biographie.de/pnd104459313X.html
"Wiech, Peter",1953 - ,,0,1044881224,0,0,http://www.deutsche-biographie.de/pnd1044881224.html
"Wilczek, Johann Joseph von",1738 - 1819,,0,130179884,1,0,http://www.deutsche-biographie.de/pnd130179884.html
"Wichmann, Fritz",1897-1907,,0,117336084,0,0,http://www.deutsche-biographie.de/pnd117336084.html
"Wiin-Nielsen, Aksel C.",1970,,0,128171642,0,0,http://www.deutsche-biographie.de/pnd128171642.html
"Wildermuth, Johann David",1807 - 1885,,0,117380407,0,0,http://www.deutsche-biographie.de/pnd117380407.html
"Wiedemann, Ernst Fidelis",1928 - ,,0,104524872X,1,0,http://www.deutsche-biographie.de/pnd104524872X.html
"Wilda, Oskar",1862 - ,,0,117379662,0,0,http://www.deutsche-biographie.de/pnd117379662.html
"Wiedemeier, Frank",1967 - ,,0,1047654180,0,0,http://www.deutsche-biographie.de/pnd1047654180.html
"Wiegleb, Johann Hieronymus",1664 - 1723,,0,136787673,1,0,http://www.deutsche-biographie.de/pnd136787673.html
"Wiedebach, Hans Dieterich von",1605-1623,,0,124661939,0,0,http://www.deutsche-biographie.de/pnd124661939.html
"Widmaier, Ellen",1945 - ,,0,113083815,1,0,http://www.deutsche-biographie.de/pnd113083815.html
"Wiesner, Otto",1910 - 2006,,0,173124917,1,0,http://www.deutsche-biographie.de/pnd173124917.html
"Wietz, J. K.",1821-1826,,0,122997778,0,0,http://www.deutsche-biographie.de/pnd122997778.html
"Wichert, Theodor",1846 - 1936,,0,117335681,0,0,http://www.deutsche-biographie.de/pnd117335681.html
"Wieland, Günther",1942 - ,,0,129112593,0,0,http://www.deutsche-biographie.de/pnd129112593.html
Wigo <de Feuchtwangen>,[gest. 980],,0,103157034,0,0,http://www.deutsche-biographie.de/pnd103157034.html
"Widmar, Abdias",1591 - 1668,,0,123006848,0,0,http://www.deutsche-biographie.de/pnd123006848.html
"Widder, Bernhard",1955 - ,,0,132796597,1,0,http://www.deutsche-biographie.de/pnd132796597.html
"Wideman, Thomas",ca. 1552,,0,1036931072,1,0,http://www.deutsche-biographie.de/pnd1036931072.html
"Wienold, Götz",1938 - ,,0,10625782X,0,0,http://www.deutsche-biographie.de/pnd10625782X.html
"Wickede, Carl Friedrich von",1827 - ,,0,117337269,1,0,http://www.deutsche-biographie.de/pnd117337269.html
"Wikarski, Eleonore",-,,0,134689402,0,0,http://www.deutsche-biographie.de/pnd134689402.html
"Wieninger, Peter R.",1966 - ,,0,17300427X,0,0,http://www.deutsche-biographie.de/pnd17300427X.html
"Wiese, Hinrich Diederich",1676 - 1728,,0,123363888,0,0,http://www.deutsche-biographie.de/pnd123363888.html
"Widerhofer, Rudi",1958 - ,,0,1050431839,0,0,http://www.deutsche-biographie.de/pnd1050431839.html
"Wiedebach-Nostitz, Alice von",1940-1944,,0,117352551,0,0,http://www.deutsche-biographie.de/pnd117352551.html
"Wiegershaus, Friedrich",1877 - 1934,,0,1031699716,1,0,http://www.deutsche-biographie.de/pnd1031699716.html
"Wiese, Helmuth",1944 - ,,0,121204782,0,0,http://www.deutsche-biographie.de/pnd121204782.html
Widhya Chem,-,,0,115108807,0,0,http://www.deutsche-biographie.de/pnd115108807.html
"Widtmaisser von Weitenau, Sebastian",-,,0,101975785X,0,0,http://www.deutsche-biographie.de/pnd101975785X.html
"Wildeck, Christian",1631,,0,1020465271,1,0,http://www.deutsche-biographie.de/pnd1020465271.html
"Wietersheim, Evelyn von",1935 - ,,0,1049203801,0,0,http://www.deutsche-biographie.de/pnd1049203801.html
"Wiener, Zelko",1953 - 2006,,0,120963108,0,0,http://www.deutsche-biographie.de/pnd120963108.html
"Widmer-Schlumpf, Eveline",1956 - ,,0,112701280,0,0,http://www.deutsche-biographie.de/pnd112701280.html
"Wiertz, Cleo A.",-,,0,121768899,0,0,http://www.deutsche-biographie.de/pnd121768899.html
"Widenmann, Johann",1558 - ,,0,1011450003,1,0,http://www.deutsche-biographie.de/pnd1011450003.html
"Wilden, G. C.",1850[19. Jh.],,0,1043297936,1,0,http://www.deutsche-biographie.de/pnd1043297936.html
"Wiesendanger, Martha",1864 - 1941,,0,117368814,0,0,http://www.deutsche-biographie.de/pnd117368814.html
"Wilder, Fritz",1915 - 1972,,0,107711060,0,0,http://www.deutsche-biographie.de/pnd107711060.html
"Wickert, Ulrich",1942 - ,,0,11911447X,1,0,http://www.deutsche-biographie.de/pnd11911447X.html
Wickart,[17./18. Jh.],,0,1043654801,1,0,http://www.deutsche-biographie.de/pnd1043654801.html
"Wiese, Markus",1971 - ,,0,172965772,0,0,http://www.deutsche-biographie.de/pnd172965772.html
"Wietoris, Jonathan G.",1764,,0,1050434935,0,0,http://www.deutsche-biographie.de/pnd1050434935.html
"Wiedfeld, Hubert",1937 - 2013,,0,107803631,1,0,http://www.deutsche-biographie.de/pnd107803631.html
"Widmann, Georg",1612 - 1686,,0,124784550,0,0,http://www.deutsche-biographie.de/pnd124784550.html
"Wiegmann, Marie",1826 - 1893,,0,117361321,0,0,http://www.deutsche-biographie.de/pnd117361321.html
"Wilberg, Erich",1950,,0,1049319222,0,0,http://www.deutsche-biographie.de/pnd1049319222.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd137921470.html
"Wieja, Anja",1967 - ,,0,1034106767,0,0,http://www.deutsche-biographie.de/pnd1034106767.html
"Wiecha, Ursula",1947 - ,,0,105041585X,0,0,http://www.deutsche-biographie.de/pnd105041585X.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd14007953X.html
"Wiesner, Karl",1854,,0,117369721,0,0,http://www.deutsche-biographie.de/pnd117369721.html
"Wiesner, Claus U.",1933 - ,,0,127061851,0,0,http://www.deutsche-biographie.de/pnd127061851.html
"Wiegandt, Klaus",1939 - ,,0,133592588,0,0,http://www.deutsche-biographie.de/pnd133592588.html
"Wiesigel, Joachim",1946 - ,,0,1050433165,0,0,http://www.deutsche-biographie.de/pnd1050433165.html
"Widhalm, Martin Leopold",1747 - 1806,,0,137921101,1,0,http://www.deutsche-biographie.de/pnd137921101.html
"Wichner, Josef",1852 - 1923,,0,117336742,0,0,http://www.deutsche-biographie.de/pnd117336742.html
"Wiesinger-Maggi, Inez",1914 - ,,0,1043682651,0,0,http://www.deutsche-biographie.de/pnd1043682651.html
"Wilczynski, Klaus",1920 - ,,0,12205461X,0,0,http://www.deutsche-biographie.de/pnd12205461X.html
"Wieschebrink, Franz",1818 - ,,0,189421657,1,0,http://www.deutsche-biographie.de/pnd189421657.html
"Wigand, Walter",1826 - 1894,,0,1043070273,1,0,http://www.deutsche-biographie.de/pnd1043070273.html
