name,date,leben,lengthleben,idn,iplace,ibio,url
Friedrich Karl,gestorben 1781,,0,136723829,0,0,http://www.deutsche-biographie.de/sfz51780.html
"Frisch, Ferdinand Helffrich",1707 bis 1758,,0,131746154,0,0,http://www.deutsche-biographie.de/sfz17607.html
"Fuchs, Friedrich David",1799 bis 1874,,0,13755138X,0,0,http://www.deutsche-biographie.de/sfz17869.html
"Fröbel, Christian",1770 bis 1851,,0,136972985,0,0,http://www.deutsche-biographie.de/sfz60994.html
"Fritsch, Gerhard",1924 bis 1969,,0,118536133,1,0,http://www.deutsche-biographie.de/sfz049_00181_1.html
"Fromm, Herbert",geboren 1905,,0,129688762,1,0,http://www.deutsche-biographie.de/sfz049_00487_1.html
"Frommann, Johann Andreas sen.",1626 bis 1690,,0,100019552,1,0,http://www.deutsche-biographie.de/sfz049_00500_1.html
"Friesen, Christian August Freiherr von",1675 bis 1737,,0,136028063,0,0,http://www.deutsche-biographie.de/sfz17573.html
"Frölich, Albert",geboren 1876,,0,119405350,0,0,http://www.deutsche-biographie.de/sfz049_00395_1.html
"Fritsch, Thomas",1666 bis 1726,,0,11682543X,0,0,http://www.deutsche-biographie.de/sfz19663.html
"Fröhlich, Hans Jürgen",1932 bis 1986,,0,116830433,1,0,http://www.deutsche-biographie.de/sfz049_00376_1.html
"Friedrichs, Kurt",geboren 1901,,0,118820265,0,0,http://www.deutsche-biographie.de/sfz048_00609_1.html
"Friesen-Miltitz, Karl Freiherr von",1847 bis 1928,,0,136301495,0,0,http://www.deutsche-biographie.de/sfz19092.html
"Fritzsche, Christian Friedrich",1776 bis 1850,,0,117538329,1,0,http://www.deutsche-biographie.de/sfz049_00292_1.html
Friedrich von Freising,gestorben 1282,,0,136405274,0,0,http://www.deutsche-biographie.de/sfz048_00494_1.html
"Fries, Amalie",1832 bis 1887,,0,1015365329,0,0,http://www.deutsche-biographie.de/sfz123683.html
"Fromme, Albert",1881 bis 1966,,0,116839589,1,0,http://www.deutsche-biographie.de/sfz049_00506_1.html
"Frölich, August",1811 bis 1873,,0,136000746,0,0,http://www.deutsche-biographie.de/sfz17759.html
"Fritze, Ernst",unbekannt,,0,139839577,0,0,http://www.deutsche-biographie.de/sfz110895.html
Friedrich zu Hohenlohe,"erwähnt 1344, gestorben 1352",,0,110092236,0,0,http://www.deutsche-biographie.de/sfz34859.html
"Fromm, Emil",1835 bis 1916,,0,116832053,1,0,http://www.deutsche-biographie.de/sfz049_00476_1.html
"Frisch, Friedrich","geboren 1813, erwähnt 1849",,0,137705093,0,0,http://www.deutsche-biographie.de/sfz39287.html
"Fritsch, Karl Friedrich Freiherr von",1804 bis 1892,,0,116825316,0,0,http://www.deutsche-biographie.de/sfz17658.html
"Frommel, Gerhard",1906 bis 1987,,0,118536427,1,0,http://www.deutsche-biographie.de/sfz049_00515_1.html
"Fritsche, Ernst",1851 bis 1916,,0,137505191,0,0,http://www.deutsche-biographie.de/sfz17701.html
"Frühling, Carl",1839 bis 1912,,0,,0,0,http://www.deutsche-biographie.de/sfz127736.html
"Frühling, Adolph",1831 bis 1867,,0,138619611,0,0,http://www.deutsche-biographie.de/sfz92974.html
"Friepeß, Franz Sales",1755 bis 1836,,0,,0,0,http://www.deutsche-biographie.de/sfz127296.html
"Friedrich, Clara",geboren 1894,,0,129080292,0,0,http://www.deutsche-biographie.de/sfz048_00578_1.html
Friedrich von Teck,"erwähnt 1369, gestorben 1390",,0,136848222,0,0,http://www.deutsche-biographie.de/sfz53030.html
Friedrich von Montfort,unbekannt,,0,137430752,0,0,http://www.deutsche-biographie.de/sfz65148.html
"Fränkel, Emil",erwähnt 1864 oder 1902 ,,0,,0,0,http://www.deutsche-biographie.de/sfz129867.html
"Frommer, Eusebius",1840 bis 1907,,0,118937812,0,0,http://www.deutsche-biographie.de/sfz049_00528_1.html
"Fries, Peter",1720 bis 1783,,0,117537950,0,0,http://www.deutsche-biographie.de/sfz17562.html
"Fröhlich, Otto Karl",1885 bis 1964,,0,140132538,1,0,http://www.deutsche-biographie.de/sfz049_00387_1.html
"Fromm, Bella",1900 bis 1972,,0,119097397,1,0,http://www.deutsche-biographie.de/sfz049_00474_1.html
"Fränkel, David",1779 bis 1865,,0,139754105,0,0,http://www.deutsche-biographie.de/sfz98566.html
"Frommel, Friedrich",1765 bis 1820,,0,136001017,0,0,http://www.deutsche-biographie.de/sfz17806.html
"Friedrich, Karl",1905 bis 1981,,0,134378342,1,0,http://www.deutsche-biographie.de/sfz048_00575_1.html
"Friedrich, Fritz",1875 bis 1952,,0,116804629,0,0,http://www.deutsche-biographie.de/sfz048_00554_1.html
"Fries, Heinrich",1911 bis 1998,,0,118536001,0,0,http://www.deutsche-biographie.de/sfz049_00026_1.html
"Fritsch, Eugen",1884 bis 1933,,0,142497835,1,0,http://www.deutsche-biographie.de/sfz049177-5.html
"Fries, Wilhelm",1845 bis 1928,,0,117538019,0,0,http://www.deutsche-biographie.de/sfz049_00044_1.html
Friedrich von Oettingen,1360 bis 1413 oder 1415 ,,0,136552110,0,0,http://www.deutsche-biographie.de/sfz69826.html
"Fries, Karl",1875 bis 1962,,0,116808985,0,0,http://www.deutsche-biographie.de/sfz049_00033_1.html
"Fröhlich, Bernhard",1823 bis 1885,,0,13083436X,0,0,http://www.deutsche-biographie.de/sfz53036.html
"Frutgard, Rüdiger",gestorben 1195,,0,118602101,0,0,http://www.deutsche-biographie.de/sfz69855.html
"Friesen, Friedrich Freiherr von",1796 bis 1871,,0,136284221,0,0,http://www.deutsche-biographie.de/sfz19085.html
"Fritz, Hermann",geboren 1873,,0,116825804,0,0,http://www.deutsche-biographie.de/sfz049_00239_1.html
"Frowin, Conrad",2.11.1833 bis 1923,,0,118965565,0,0,http://www.deutsche-biographie.de/sfz049_00579_1.html
"Fritsche, Hermann",1809 bis 1887,,0,135944384,0,0,http://www.deutsche-biographie.de/sfz17706.html
"Frölich, Franz Hermann",1839 bis 1900,,0,117538507,0,0,http://www.deutsche-biographie.de/sfz049_00397_1.html
"Frowein, Abraham",1878 bis 1957,,0,116840560,0,0,http://www.deutsche-biographie.de/sfz17834.html
"Fröhlich, Paul",1913 bis 1970,,0,131719084,0,0,http://www.deutsche-biographie.de/sfz049_00388_1.html
"Frowein, Kaspar",1759 bis 1823,,0,13600122X,0,0,http://www.deutsche-biographie.de/sfz17837.html
"Frischauf-Pappenheim, Marie",1882 bis 1966,,0,134611306,1,0,http://www.deutsche-biographie.de/sfz049_00138_1.html
"Froben, Ambrosius I",1537 bis 1602,,0,119678314,0,0,http://www.deutsche-biographie.de/sfz17715.html
"Fränkel, Seckel",1765 bis 1835,,0,100979041,0,0,http://www.deutsche-biographie.de/sfz98571.html
"Friedrich, Harald",1858 bis 1933,,0,136023150,0,0,http://www.deutsche-biographie.de/sfz17538.html
"Fries, Christoph",1787 bis 1857,,0,131556835,0,0,http://www.deutsche-biographie.de/sfz123682.html
"Fuchs, Ernst", 1904 bis 1983,,0,118536575,0,0,http://www.deutsche-biographie.de/sfz049_00660_1.html
"Fränzl, Willy",1898 bis 1982,,0,1018887229,1,0,http://www.deutsche-biographie.de/sfz046_00234_1.html
"Fuchs, Friedrich",1859 bis 1895,,0,139517596,0,0,http://www.deutsche-biographie.de/sfz111108.html
"Fruchtmann, Karl",1916 bis 2003,,0,121824691,1,0,http://www.deutsche-biographie.de/sfz049_00582_1.html
"Frommelt, Anton",1895 bis 1975,,0,119319365,0,0,http://www.deutsche-biographie.de/sfz049525-5.html
"Fuchs von Bimbach und Dornheim, Ludwig Freiherr",1833 bis 1900,,0,136044980,0,0,http://www.deutsche-biographie.de/sfz42359.html
"Fröhlich, Eugen",1910 bis 1971,,0,140882782,1,0,http://www.deutsche-biographie.de/sfz049_00365_1.html
"Froben, Johannes II Erasmus",1519 bis 1549,,0,136000509,0,0,http://www.deutsche-biographie.de/sfz17721.html
Friedrich II. von Goseck,gestorben 1088,,0,143055143,0,0,http://www.deutsche-biographie.de/sfz122874.html
"Fränkel, Samuel Leopold Antoni",1773 bis 1833,,0,13613596X,0,0,http://www.deutsche-biographie.de/sfz39232.html
Friedrich VI.,gestorben 1486,,0,13874078X,0,0,http://www.deutsche-biographie.de/sfz69838.html
"Froelich, Leopold",1860 bis 1933,,0,137705328,0,0,http://www.deutsche-biographie.de/sfz39289.html
"Fuchs von Bimbach und Dornheim, Reinhold Freiherr",1845 bis 1903,,0,136198821,0,0,http://www.deutsche-biographie.de/sfz35662.html
"Fröschle, Johann Nepomuk Vitalis",1770 bis 1847,,0,12309304X,0,0,http://www.deutsche-biographie.de/sfz049_00429_1.html
"Froese, Dieter",1937 bis 2006,,0,119368404,0,0,http://www.deutsche-biographie.de/sfz049_00430_1.html
"Frommann, Johann Andreas jun.",1672 bis 1730,,0,13172293X,1,0,http://www.deutsche-biographie.de/sfz049_00501_1.html
"Fritsch, Ernst Paul Max",1892 bis 1962,,0,119269929,1,0,http://www.deutsche-biographie.de/sfz049_00177_1.html
"Fröhlich Edler von Fröhlichsthal, Anton",1760 bis 1846,,0,117538477,1,0,http://www.deutsche-biographie.de/sfz049_00391_1.html
"Froboese, Victor",geboren 1886,,0,128011270,0,0,http://www.deutsche-biographie.de/sfz049_00336_1.html
"Frommel, Rudolf Ritter von",1857 bis 1921,,0,136284159,0,0,http://www.deutsche-biographie.de/sfz19082.html
"Frobenius, Hermann",1871 bis 1954,,0,11682722X,0,0,http://www.deutsche-biographie.de/sfz17727.html
"Frölicher, Wolfgang",1652 bis 1700,,0,121670015,0,0,http://www.deutsche-biographie.de/sfz049_00414_1.html
"Fries, Theodor",1823 bis 1909,,0,137493312,0,0,http://www.deutsche-biographie.de/sfz049_00041_1.html
Friedrich V.,gestorben 1415,,0,137841817,0,0,http://www.deutsche-biographie.de/sfz39282.html
"Fritz, Marianne",1948 bis 2007,,0,119018489,1,0,http://www.deutsche-biographie.de/sfz049_00252_1.html
Friedrich IV.,gestorben 1218,,0,13861928X,0,0,http://www.deutsche-biographie.de/sfz92959.html
"Fritz, Heinz Peter",1930 bis 2007,,0,122323505,0,0,http://www.deutsche-biographie.de/sfz049_00237_1.html
"Fuchs, Franz Maximilian",1881 bis 1971,,0,116843705,0,0,http://www.deutsche-biographie.de/sfz049_00667_1.html
"Friesen, Ernst Freiherr von",1836 bis 1913,,0,101513372,0,0,http://www.deutsche-biographie.de/sfz19084.html
"Froschauer, Hans",gestorben 1523,,0,136001106,0,0,http://www.deutsche-biographie.de/sfz17828.html
"Friesen, Heinrich Freiherr von",1831 bis 1910,,0,133437310,0,0,http://www.deutsche-biographie.de/sfz19086.html
"Friedrich, Johann Christoph",1775 bis 1836,,0,130347418,0,0,http://www.deutsche-biographie.de/sfz048_00569_1.html
"Fräßle, Anton",1831 bis 1894,,0,1012557693,0,0,http://www.deutsche-biographie.de/sfz046_00236_1.html
"Früh, Armin Leberecht",1820 bis 1894,,0,116840676,0,0,http://www.deutsche-biographie.de/sfz049_00587_1.html
"Frommann, Johann Ulrich",1669 bis 1715,,0,131890476,0,0,http://www.deutsche-biographie.de/sfz19665.html
"Fränkel, Maimon",1788 bis 1848,,0,126522553,0,0,http://www.deutsche-biographie.de/sfz98569.html
"Fuchs, Adolf Friedrich",1753 bis 1828,,0,120153890,0,0,http://www.deutsche-biographie.de/sfz049_00637_1.html
"Früh, Kurt",1915 bis 1979,,0,118800094,0,0,http://www.deutsche-biographie.de/sfz125015.html
"Fritsch, Theodor",1852 bis 1933,,0,119447134,0,0,http://www.deutsche-biographie.de/sfz118091.html
"Fritze, Wilhelm",1842 bis 1881,,0,117737321,0,0,http://www.deutsche-biographie.de/sfz049_00273_1.html
"Friedrich, Wolf-Hartmut Karl Georg",1907 bis 2000,,0,122943759,1,0,http://www.deutsche-biographie.de/sfz048602-5.html
"Frohnmeyer, L. Johannes",1850 bis 1921,,0,124626130,0,0,http://www.deutsche-biographie.de/sfz049_00448_1.html
"Fränkel, Samuel Anton",erwähnt 1801,,0,13613596X,0,0,http://www.deutsche-biographie.de/sfz52958.html
"Friedrich, Karl",1849 bis 1893,,0,1012557731,1,0,http://www.deutsche-biographie.de/sfz048_00573_1.html
Friedrich von Nürnberg OSB,gestorben um 1450,,0,102839395,0,0,http://www.deutsche-biographie.de/sfz048_00529_1.html
"Fries-Arauner, Gertrud",1909 bis 2001,,0,12272724X,0,0,http://www.deutsche-biographie.de/sfz049_00048_1.html
"Frommel, Otto",1862 bis 1930,,0,136001068,0,0,http://www.deutsche-biographie.de/sfz17810.html
"Frowein, Abraham",1731 oder 1734  bis 1813,,0,136001149,0,0,http://www.deutsche-biographie.de/sfz17832.html
Friedrich von Hoym,"erwähnt 1357, gestorben 1382",,0,136170188,0,0,http://www.deutsche-biographie.de/sfz34882.html
"Frisch, Otto",1877 bis 1956,,0,102813752,0,0,http://www.deutsche-biographie.de/sfz17614.html
"Froben, Aurelius I Erasmus",1539 bis 1585 oder 1591 ,,0,119678322,0,0,http://www.deutsche-biographie.de/sfz17716.html
Fritz Andreas,1711 bis 11.1790,,0,130154393,1,0,http://www.deutsche-biographie.de/sfz049_00226_1.html
"Frommann, Johanna",1765 bis 1830,,0,116839392,0,0,http://www.deutsche-biographie.de/sfz17800.html
"Fritze, Wolfgang H.",1916 bis 1991,,0,119554496,0,0,http://www.deutsche-biographie.de/sfz049_00274_1.html
"Fritsch, Innozenz",1665 bis 1734,,0,130599964,0,0,http://www.deutsche-biographie.de/sfz35658.html
"Friesen, Carl Graf von",1619 bis 1686,,0,103125434,0,0,http://www.deutsche-biographie.de/sfz17584.html
"Fröschels, Emil",geboren 1884,,0,101694261,1,0,http://www.deutsche-biographie.de/sfz049_00424_1.html
"Friese, Richard",1854 bis 13.8.1918,,0,138626340,1,0,http://www.deutsche-biographie.de/sfz049_00060_1.html
Friedrich von Thüringen,"erwähnt 1171, gestorben nach 1213   ",,0,13684832X,0,0,http://www.deutsche-biographie.de/sfz53033.html
"Frommel, Richard",1854 bis 1912,,0,116839864,0,0,http://www.deutsche-biographie.de/sfz19081.html
"Frowein, Johann Wilhelm",1775 bis 1860,,0,138988943,0,0,http://www.deutsche-biographie.de/sfz103359.html
"Fuchs, Christian Josef",1801 bis 1871,,0,122558383,1,0,http://www.deutsche-biographie.de/sfz049_00648_1.html
"Friedrich, Paul",1877 bis 1947,,0,116807105,1,0,http://www.deutsche-biographie.de/sfz048_00590_1.html
"Frowein, Johannes",1608 bis 1674,,0,136001203,0,0,http://www.deutsche-biographie.de/sfz17836.html
"Fuchs, Augustinus",1743 bis 1825,,0,130834602,0,0,http://www.deutsche-biographie.de/sfz049_00645_1.html
"Fröschl, Carl",geboren 1848,,0,116831294,1,0,http://www.deutsche-biographie.de/sfz049_00427_1.html
"Fränkel, Benjamin",1739 bis 1818,,0,136849172,0,0,http://www.deutsche-biographie.de/sfz52956.html
"Fries, Josef Graf von",1765 bis 1788,,0,136023258,0,0,http://www.deutsche-biographie.de/sfz17556.html
"Fränkel, Isaak Meier",gestorben 1683,,0,138813787,0,0,http://www.deutsche-biographie.de/sfz98568.html
"Frommann, Gottlob Benjamin",um 1702    bis 1741,,0,10147816X,0,0,http://www.deutsche-biographie.de/sfz17799.html
