name,date,leben,lengthleben,idn,iplace,ibio,url
"Martius, Friedrich",1850 bis 1923,,0,118731408,0,0,http://www.deutsche-biographie.de/sfz58756.html
"Mattis-Teutsch, Hans",1884 bis 1960,,0,118579088,0,0,http://www.deutsche-biographie.de/sfz100_00383_1.html
"Martini, Wilhelm",1898 bis 1979,,0,137376081,0,0,http://www.deutsche-biographie.de/sfz58724.html
"Materna, Leopold",1872 bis 1948,,0,137397615,0,0,http://www.deutsche-biographie.de/sfz58962.html
"Martin, Johann Heinrich de",1739 bis 1819,,0,137361947,0,0,http://www.deutsche-biographie.de/sfz58640.html
"Martinitz, Maximilian Valentin Graf von",1605 bis 1677,,0,137376812,0,0,http://www.deutsche-biographie.de/sfz58738.html
"Martius, Hans von",1914 bis 1996,,0,139209573,1,0,http://www.deutsche-biographie.de/sfz099_00670_1.html
"Masur, Gerhard",1901 bis 1975,,0,118919598,0,0,http://www.deutsche-biographie.de/sfz100_00114_1.html
"Matuschka, Viktor Maria Graf von",gestorben 1909,,0,116842008,0,0,http://www.deutsche-biographie.de/sfz100_00405_1.html
"Matthaei, Wilhelm",1837 bis 1903,,0,143485652,0,0,http://www.deutsche-biographie.de/sfz114201.html
"Martinak, Heinrich",1826 bis 1879,,0,137375441,0,0,http://www.deutsche-biographie.de/sfz58662.html
"Martinitz, Borita von",erwähnt 1453 oder 1465 ,,0,137376375,0,0,http://www.deutsche-biographie.de/sfz58730.html
"Materna, Hedwig",geboren 1871,,0,11684213X,0,0,http://www.deutsche-biographie.de/sfz58961.html
Mathilde,1588 bis 1634,,0,137399189,0,0,http://www.deutsche-biographie.de/sfz58981.html
Matthias von Neumarkt,"erwähnt 1362, gestorben 1370",,0,136671314,0,0,http://www.deutsche-biographie.de/sfz59104.html
"Marx, Werner",1910 bis 1994,,0,118578561,1,0,http://www.deutsche-biographie.de/sfz099_00767_1.html
"Matt, Joseph",1830 bis 1897,,0,1012559130,0,0,http://www.deutsche-biographie.de/sfz100_00232_1.html
"Marx, Hans",1872 bis 1935,,0,133600327,0,0,http://www.deutsche-biographie.de/sfz099_00728_1.html
"Matter, Mani",1936 bis 1972,,0,118578928,0,0,http://www.deutsche-biographie.de/sfz100_00250_1.html
"Mattoni, Heinrich von",1843 bis 1900,,0,139024271,0,0,http://www.deutsche-biographie.de/sfz103666.html
"Matthias, Albert",1806 bis 1842,,0,1016852088,0,0,http://www.deutsche-biographie.de/sfz122866.html
"Massow, Wilhelm von",1802 bis 1867,,0,137397305,0,0,http://www.deutsche-biographie.de/sfz58941.html
Matthäus Ferdinand Sobek von Bilenberg,1618 bis 1675,,0,133645479,0,0,http://www.deutsche-biographie.de/sfz126962.html
"Martius, Johann Heinrich",1706 bis 1775,,0,137377398,0,0,http://www.deutsche-biographie.de/sfz58767.html
"Massing, Paul W.",1902 bis 1979,,0,118731599,0,0,http://www.deutsche-biographie.de/sfz100_00081_1.html
"Martin, Paul",1821 bis 1901,,0,116807245,0,0,http://www.deutsche-biographie.de/sfz099_00577_1.html
"Martonne, Emmanuel de",1873 bis 1955,,0,116811676,0,0,http://www.deutsche-biographie.de/sfz107259.html
"Massaryk, Jakob Leopold","erwähnt 1882, gestorben 1913",,0,137396449,0,0,http://www.deutsche-biographie.de/sfz58896.html
"Marx, Sigmund",1863 bis vermutlich 1944   ,,0,137394853,0,0,http://www.deutsche-biographie.de/sfz58851.html
"Massenbach, Hans Freiherr von",gestorben 1607,,0,137396724,0,0,http://www.deutsche-biographie.de/sfz58908.html
Mathilde,gestorben 1210,,0,137399634,0,0,http://www.deutsche-biographie.de/sfz58989.html
"Marx, Samuel",1845 bis 1909,,0,137394810,0,0,http://www.deutsche-biographie.de/sfz58850.html
"Mattoni, Karl",1801 bis 1860,,0,136672590,0,0,http://www.deutsche-biographie.de/sfz59145.html
"Martins, Albrecht",1816 bis 1871,,0,13866644X,0,0,http://www.deutsche-biographie.de/sfz93447.html
"Matheis, Max",1894 bis 1984,,0,116837667,0,0,http://www.deutsche-biographie.de/sfz100_00148_1.html
"Martius, Ferdinand",1811 bis 1889,,0,137377134,0,0,http://www.deutsche-biographie.de/sfz58754.html
"Matzenheim, Johann von",unbekannt,,0,136994377,0,0,http://www.deutsche-biographie.de/sfz61327.html
"Mattoni, Heinrich von",1895 bis 1981,,0,142679348,0,0,http://www.deutsche-biographie.de/sfz59144.html
"Martini, Hubert",gestorben 1923,,0,137352735,0,0,http://www.deutsche-biographie.de/sfz58697.html
"Mattauschek, Emil",1870 bis 1935,,0,1020910445,0,0,http://www.deutsche-biographie.de/sfz100_00241_1.html
"Marées, Ludwig de",1717 bis 1802,,0,117544752,0,0,http://www.deutsche-biographie.de/sfz58142.html
"Marwitz, Bernd von der",1661 bis 1726,,0,120583186,0,0,http://www.deutsche-biographie.de/sfz58792.html
"Martini, Bernd-Jürgen",1948 bis 4.2003,,0,114417474,0,0,http://www.deutsche-biographie.de/sfz099_00601_1.html
"Matthias, Christian",gestorben 1500,,0,136671985,0,0,http://www.deutsche-biographie.de/sfz59107.html
"Matthias, Thomas",gestorben 1576,,0,142680745,0,0,http://www.deutsche-biographie.de/sfz59118.html
"Martini, Hans-Joachim",1908 bis 1969,,0,116810823,0,0,http://www.deutsche-biographie.de/sfz099_00612_1.html
"Marx von Eckwersheim, Jorg","erwähnt 1512, gestorben 1535",,0,137395140,0,0,http://www.deutsche-biographie.de/sfz58858.html
"Martini, Erich",1880 bis 1953,,0,13849536X,0,0,http://www.deutsche-biographie.de/sfz58687.html
"Matthias, Johann Friedrich",unbekannt,,0,136672078,0,0,http://www.deutsche-biographie.de/sfz59113.html
"Matthes, Walter",geboren 1901,,0,118078321,1,0,http://www.deutsche-biographie.de/sfz100_00315_1.html
"Martitz, Ferdinand von",1797 bis 1858,,0,137376898,0,0,http://www.deutsche-biographie.de/sfz58746.html
