name,date,leben,lengthleben,idn,iplace,ibio,url
"Pagenstecher, Werner Justin",um 1670    bis 1742,,0,121696839,0,0,http://www.deutsche-biographie.de/sfz93571.html
"Overweg, Gottfried",1774 bis 1839,,0,138059837,0,0,http://www.deutsche-biographie.de/sfz74337.html
Otto I.,"erwähnt 1308, gestorben 1328",,0,138459290,0,0,http://www.deutsche-biographie.de/sfz74134.html
"Otth, Karl Adolf",1802 bis 1839,,0,115440720,1,0,http://www.deutsche-biographie.de/sfzo1977.html
"Otto, Karl",1902 bis 1978,,0,11873881X,1,0,http://www.deutsche-biographie.de/sfzo2150-4.html
"Ow, Volkart von",erwähnt 1275 oder 1311 ,,0,138067767,0,0,http://www.deutsche-biographie.de/sfz74346.html
"Otto-Walster, August",1834 bis 1898,,0,118828827,0,0,http://www.deutsche-biographie.de/sfzo2187.html
"Otzen, Ehlert",1793 bis 1875,,0,138048118,0,0,http://www.deutsche-biographie.de/sfz74277.html
"Overbeck, August",1855 bis 1878,,0,117191051,0,0,http://www.deutsche-biographie.de/sfz74294.html
Otto Ernst Gelder von Limburg-Styrum,gestorben 1769,,0,136722121,0,0,http://www.deutsche-biographie.de/sfz74147.html
"Pahl, Christian",1799 bis 1853,,0,142743046,0,0,http://www.deutsche-biographie.de/sfz93574.html
Otto IV.,1104 bis 1156,,0,123612829,0,0,http://www.deutsche-biographie.de/sfz74189.html
"Pacher von Theinburg, Franzine Barbara",1855 bis 1925,,0,138069824,0,0,http://www.deutsche-biographie.de/sfz74421.html
"Otto, Johann David",1655 bis 1730,,0,138044953,0,0,http://www.deutsche-biographie.de/sfz74242.html
"Pafraet, Richard",gestorben 1511,,0,138932263,0,0,http://www.deutsche-biographie.de/sfz99410.html
"Paepcke, Lotte eb. Mayer",1910 bis 2000,,0,118591134,1,0,http://www.deutsche-biographie.de/sfzP0132.html
"Otto, Ludwig",1847 bis 1879,,0,138045879,0,0,http://www.deutsche-biographie.de/sfz74252.html
Otto III.,1154 bis um 1185   ,,0,139032177,0,0,http://www.deutsche-biographie.de/sfz103729.html
Otto von Bruchsal der Jüngere,erwähnt 1274 oder 1277 ,,0,138793603,0,0,http://www.deutsche-biographie.de/sfz74208.html
"Ow-Felldorf, Sigmund Freiherr von",1855 bis 1936,,0,13189384X,0,0,http://www.deutsche-biographie.de/sfz74348.html
"Pagenstecher, Adolf Friedrich Hermann",1877 bis 1959,,0,138679908,0,0,http://www.deutsche-biographie.de/sfz93549.html
"Ott, Alfred",1929 bis 1994,,0,118891626,0,0,http://www.deutsche-biographie.de/sfzo1872-6.html
