name,date,leben,lengthleben,idn,iplace,ibio,url
Hegesander <Delphicus>,[v2. Jh.],,0,10239458X,0,0,http://www.deutsche-biographie.de/pnd10239458X.html
"Hayn, J. L.",1811,,0,1038597048,1,0,http://www.deutsche-biographie.de/pnd1038597048.html
"Hayduk, Alfons",1900 - 1972,,0,116553367,1,0,http://www.deutsche-biographie.de/pnd116553367.html
"Hawkey, Christian",1969 - ,,0,136068839,0,0,http://www.deutsche-biographie.de/pnd136068839.html
Hecataeus <Abderita>,[v350 - v290],,0,119543419,0,0,http://www.deutsche-biographie.de/pnd119543419.html
"Hehn, Ilse",1943 - ,,0,128639679,1,0,http://www.deutsche-biographie.de/pnd128639679.html
"Heer, Gottlieb Heinrich",1903 - 1967,,0,116564962,1,0,http://www.deutsche-biographie.de/pnd116564962.html
"Haußner, Oswald",1608 - 1671,,0,1042308586,1,0,http://www.deutsche-biographie.de/pnd1042308586.html
"Hauten, Lars",1970 - ,,0,1038595924,0,0,http://www.deutsche-biographie.de/pnd1038595924.html
Hedyle <Epigrammatica>,[v4./3. Jh.],,0,102394520,0,0,http://www.deutsche-biographie.de/pnd102394520.html
"Heesters, Nicole",1937 - ,,0,124252176,1,0,http://www.deutsche-biographie.de/pnd124252176.html
"Hebenstreit, Franz",1747 - 1795,,0,108197522,0,0,http://www.deutsche-biographie.de/pnd108197522.html
"Heath, Charles",1785 - 1848,,0,119469626,1,0,http://www.deutsche-biographie.de/pnd119469626.html
Hegesippus <Atheniensis>,[v4. Jh.],,0,119223732,0,0,http://www.deutsche-biographie.de/pnd119223732.html
"Hecht, Johann Julius Albrecht",1731 - 1804,,0,1026437202,1,0,http://www.deutsche-biographie.de/pnd1026437202.html
"Hedrich, Hans Richard",1866 - 1945,,0,1017704309,1,0,http://www.deutsche-biographie.de/pnd1017704309.html
"Hayne, Robert Young",1791 - 1839,,0,138268126,0,0,http://www.deutsche-biographie.de/pnd138268126.html
Haymarus <Florentinus>,1202,,0,100379508,0,0,http://www.deutsche-biographie.de/pnd100379508.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd1029593299.html
"Heeringen, Kurt von",1854 - ,,0,133457141,0,0,http://www.deutsche-biographie.de/pnd133457141.html
"Haußner, Heinrich Adolph",1791 - 1872,,0,1019728914,0,0,http://www.deutsche-biographie.de/pnd1019728914.html
"Heermann, Ephraim",1672-1678,,0,120042266,0,0,http://www.deutsche-biographie.de/pnd120042266.html
"Hašek, Jaroslav",1883 - 1923,,0,118546554,1,0,http://www.deutsche-biographie.de/pnd118546554.html
"Hegemann, Anja",1920 - ,,0,139124659,1,0,http://www.deutsche-biographie.de/pnd139124659.html
"Haynin, Robert de",1613 - 1668,,0,1019765119,0,0,http://www.deutsche-biographie.de/pnd1019765119.html
"Heidemann, Paul",1884 - 1968,,0,116604832,1,0,http://www.deutsche-biographie.de/pnd116604832.html
"Hecht, Franz Emanuel",1877 - 1923,,0,116560002,1,0,http://www.deutsche-biographie.de/pnd116560002.html
"Heck, Robert",1831 - 1889,,0,116560525,0,0,http://www.deutsche-biographie.de/pnd116560525.html
"Hayden, Gregor",[14./15. Jh.],,0,101243553,0,0,http://www.deutsche-biographie.de/pnd101243553.html
"Heidegger, Elfride",1893 - 1992,,0,116604581,0,0,http://www.deutsche-biographie.de/pnd116604581.html
"Haym, Johann Georg",1700[17./18. Jh.],,0,1042343810,1,0,http://www.deutsche-biographie.de/pnd1042343810.html
Hegesias <Cyrenaicus>,[v4./3. Jh.],,0,102394628,0,0,http://www.deutsche-biographie.de/pnd102394628.html
"Heel, Sigrid",1967 - ,,0,1038601215,0,0,http://www.deutsche-biographie.de/pnd1038601215.html
"Haußmann, Elias Gottlob",1695 - 1774,,0,118547216,1,0,http://www.deutsche-biographie.de/pnd118547216.html
"Hearne, Thomas",1744 - 1817,,0,118946730,1,0,http://www.deutsche-biographie.de/pnd118946730.html
"Heidegger, Günther George",1957 - ,,0,122340256,1,0,http://www.deutsche-biographie.de/pnd122340256.html
"Haußmann, Leander",1959 - ,,0,121476561,1,0,http://www.deutsche-biographie.de/pnd121476561.html
"Hava, Hanna-Linn",1978 - ,,0,1038591805,1,0,http://www.deutsche-biographie.de/pnd1038591805.html
"Hautefort, Marie de",1616 - 1691,,0,123193729,0,0,http://www.deutsche-biographie.de/pnd123193729.html
