name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Apel, Johann August",1771 bis 1816,Leipzig,geburt,51.3405087,12.3746816,116315865,1,1,http://www.deutsche-biographie.de/sfz1121.html
"Apel, Johann August",1771 bis 1816,Wittenberg,wirk1,51.7983851,12.7889581,116315865,1,1,http://www.deutsche-biographie.de/sfz1121.html
"Apel, Johann August",1771 bis 1816,Leipzig,wirk2,51.3405087,12.3746816,116315865,1,1,http://www.deutsche-biographie.de/sfz1121.html
"Apel, Johann August",1771 bis 1816,Leipzig,tod,51.3405087,12.3746816,116315865,1,1,http://www.deutsche-biographie.de/sfz1121.html
"Ercker, Lazarus",vor 1530    bis 1594,Annaberg (Sachsen),geburt,50.5788781,13.0106108,119134403,1,1,http://www.deutsche-biographie.de/sfz13487.html
"Ercker, Lazarus",vor 1530    bis 1594,Wittenberg,wirk1,51.7983851,12.7889581,119134403,1,1,http://www.deutsche-biographie.de/sfz13487.html
"Ercker, Lazarus",vor 1530    bis 1594,Dresden,wirk2,51.0493286,13.7381437,119134403,1,1,http://www.deutsche-biographie.de/sfz13487.html
"Ercker, Lazarus",vor 1530    bis 1594,Goslar,wirk3,51.9059936,10.4266284,119134403,1,1,http://www.deutsche-biographie.de/sfz13487.html
"Ercker, Lazarus",vor 1530    bis 1594,Prag,tod,50.087656,14.4212126,119134403,1,1,http://www.deutsche-biographie.de/sfz13487.html
"Fürstenberg, Wilhelm von",um 1500    bis 1568,Riga,wirk0,56.9493977,24.1051844,119678837,1,1,http://www.deutsche-biographie.de/sfz17959.html
"Fürstenberg, Wilhelm von",um 1500    bis 1568,Moskau ,wirk1,55.7516147,37.6187089,119678837,1,1,http://www.deutsche-biographie.de/sfz17959.html
"Fürstenberg, Wilhelm von",um 1500    bis 1568,Livland,wirk2,57.2995381,25.6660605,119678837,1,1,http://www.deutsche-biographie.de/sfz17959.html
"Fürstenberg, Wilhelm von",um 1500    bis 1568,"Ljubim, Gouvernement Jaroslav (nördlich Moskau)",tod,58.3576217,40.6918181,119678837,1,1,http://www.deutsche-biographie.de/sfz17959.html
Burchard I.,"erwähnt 1000, gestorben 1025",Mainz,wirk0,49.9999952,8.2710237,118666088,1,1,http://www.deutsche-biographie.de/sfz69540.html
Burchard I.,"erwähnt 1000, gestorben 1025",Worms,wirk1,49.6356,8.3597199,118666088,1,1,http://www.deutsche-biographie.de/sfz69540.html
Burchard I.,"erwähnt 1000, gestorben 1025",Speyer,wirk2,49.3165553,8.433615,118666088,1,1,http://www.deutsche-biographie.de/sfz69540.html
Burchard I.,"erwähnt 1000, gestorben 1025",Worms,tod,49.6356,8.3597199,118666088,1,1,http://www.deutsche-biographie.de/sfz69540.html
"Dusch, Alexander von",1789 bis 1876,Neustadt/Weinstraße,geburt,49.3536748,8.1360914,116256931,1,1,http://www.deutsche-biographie.de/sfz12135.html
"Dusch, Alexander von",1789 bis 1876,Heidelberg,wirk1,49.4093608,8.6948125,116256931,1,1,http://www.deutsche-biographie.de/sfz12135.html
"Dusch, Alexander von",1789 bis 1876,Mannheim,wirk2,49.4895914,8.4672361,116256931,1,1,http://www.deutsche-biographie.de/sfz12135.html
"Dusch, Alexander von",1789 bis 1876,München,wirk3,48.1372719,11.5754815,116256931,1,1,http://www.deutsche-biographie.de/sfz12135.html
"Dusch, Alexander von",1789 bis 1876,Frankfurt,wirk4,50.1432793,8.6805975,116256931,1,1,http://www.deutsche-biographie.de/sfz12135.html
"Dusch, Alexander von",1789 bis 1876,Heidelberg,tod,49.4093608,8.6948125,116256931,1,1,http://www.deutsche-biographie.de/sfz12135.html
"Herberger, Valerius",1562 bis 1627,Fraustadt (Schlesien),geburt,51.803913,16.3172964,118710648,1,1,http://www.deutsche-biographie.de/sfz29877.html
"Herberger, Valerius",1562 bis 1627,Frankfurt/Oder,wirk1,52.3438922,14.5544166,118710648,1,1,http://www.deutsche-biographie.de/sfz29877.html
"Herberger, Valerius",1562 bis 1627,Leipzig,wirk2,51.3405087,12.3746816,118710648,1,1,http://www.deutsche-biographie.de/sfz29877.html
"Herberger, Valerius",1562 bis 1627,Fraustadt (Schlesien),tod,51.803913,16.3172964,118710648,1,1,http://www.deutsche-biographie.de/sfz29877.html
Otto von Wittelsbach,vor 1180    bis 1208 oder 1209 ,Bamberg,wirk0,49.892691,10.8876283,121486338,1,1,http://www.deutsche-biographie.de/sfz74100.html
Otto von Wittelsbach,vor 1180    bis 1208 oder 1209 ,Kloster Indersdorf,grab,48.35703205,11.383629801211,121486338,1,1,http://www.deutsche-biographie.de/sfz74100.html
"Charpentier, Johann von",1786 bis 1855,Freiberg (Sachsen),geburt,50.9169043,13.3429337,10201227X,1,1,http://www.deutsche-biographie.de/sfz8141.html
"Charpentier, Johann von",1786 bis 1855,Freiberg,wirk1,50.9169043,13.3429337,10201227X,1,1,http://www.deutsche-biographie.de/sfz8141.html
"Charpentier, Johann von",1786 bis 1855,Bex (Kanton Waadt),tod,46.2473747,7.0107759,10201227X,1,1,http://www.deutsche-biographie.de/sfz8141.html
"Frieb-Blumauer, Minona",1814 bis 1886,Stuttgart,geburt,48.7763496,9.1829087,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Darmstadt,wirk1,49.8727746,8.6511775,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Aachen,wirk2,50.7742933,6.0816445,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Köln,wirk3,50.9412323,6.9569468,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Düsseldorf,wirk4,51.2235376,6.7637565,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Brünn,wirk5,49.1959062,16.6097834,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Laibach,wirk6,46.0544459,14.5046117,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Olmütz,wirk7,49.5954189,17.2473483,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Wien,wirk8,48.2084672,16.3730907,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Berlin,wirk9,52.5170365,13.3888599,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Frieb-Blumauer, Minona",1814 bis 1886,Berlin,tod,52.5170365,13.3888599,116790482,1,1,http://www.deutsche-biographie.de/sfz17220.html
"Graumann, Johann Philipp",um 1706    bis 1762,(Braunschweig?),geburt,52.2643004,10.5251064,100284531,1,1,http://www.deutsche-biographie.de/sfz23536.html
"Graumann, Johann Philipp",um 1706    bis 1762,Hamburg,wirk1,53.5503414,10.000654,100284531,1,1,http://www.deutsche-biographie.de/sfz23536.html
"Graumann, Johann Philipp",um 1706    bis 1762,Braunschweig,wirk2,52.2643004,10.5251064,100284531,1,1,http://www.deutsche-biographie.de/sfz23536.html
"Graumann, Johann Philipp",um 1706    bis 1762,Berlin,wirk3,52.5170365,13.3888599,100284531,1,1,http://www.deutsche-biographie.de/sfz23536.html
"Graumann, Johann Philipp",um 1706    bis 1762,Berlin,tod,52.5170365,13.3888599,100284531,1,1,http://www.deutsche-biographie.de/sfz23536.html
"Bodmann, Franz Josef",1754 bis 1820,Groß-Aura (Oberfranken),geburt,50.1634568,10.0070064,116216247,1,1,http://www.deutsche-biographie.de/sfz4917.html
"Bodmann, Franz Josef",1754 bis 1820,Würzburg,wirk1,49.79245,9.9329662,116216247,1,1,http://www.deutsche-biographie.de/sfz4917.html
"Bodmann, Franz Josef",1754 bis 1820,Göttingen,wirk2,51.5336849,9.934507,116216247,1,1,http://www.deutsche-biographie.de/sfz4917.html
"Bodmann, Franz Josef",1754 bis 1820,Mainz,wirk3,49.9999952,8.2710237,116216247,1,1,http://www.deutsche-biographie.de/sfz4917.html
"Bodmann, Franz Josef",1754 bis 1820,Mainz,tod,49.9999952,8.2710237,116216247,1,1,http://www.deutsche-biographie.de/sfz4917.html
"Gerstäcker, Adolph",1828 bis 1895,Berlin,geburt,52.5170365,13.3888599,104183640,1,1,http://www.deutsche-biographie.de/sfz20732.html
"Gerstäcker, Adolph",1828 bis 1895,Berlin,wirk1,52.5170365,13.3888599,104183640,1,1,http://www.deutsche-biographie.de/sfz20732.html
"Gerstäcker, Adolph",1828 bis 1895,Greifswald,wirk2,54.095791,13.3815238,104183640,1,1,http://www.deutsche-biographie.de/sfz20732.html
"Gerstäcker, Adolph",1828 bis 1895,Greifswald,tod,54.095791,13.3815238,104183640,1,1,http://www.deutsche-biographie.de/sfz20732.html
"Falck, Jeremias",1619 oder 1620  bis 1664,Danzig (?),geburt,54.3482114,18.6542829,123429145,1,1,http://www.deutsche-biographie.de/sfz14142.html
"Falck, Jeremias",1619 oder 1620  bis 1664,Danzig,wirk1,54.3482114,18.6542829,123429145,1,1,http://www.deutsche-biographie.de/sfz14142.html
"Falck, Jeremias",1619 oder 1620  bis 1664,Paris,wirk2,48.8564528,2.3524282,123429145,1,1,http://www.deutsche-biographie.de/sfz14142.html
