name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Regnet, Carl Albert",1822 - 1886,,,,,116391219,0,0,http://www.deutsche-biographie.de/pnd116391219.html
"Raupp, Erwin",1863 - 1931,Dresden,wirk0,51.050890,13.738319,144038064,1,0,http://www.deutsche-biographie.de/pnd144038064.html
"Rauscher, Joseph",1862 - ,München,wirk0,48.137222,11.575277,1041856008,1,0,http://www.deutsche-biographie.de/pnd1041856008.html
"Reck, Johann Adam",1733[18. Jh.],,,,,1041807503,0,0,http://www.deutsche-biographie.de/pnd1041807503.html
"Rehm, Gottfried",1926 - ,,,,,115432302,0,0,http://www.deutsche-biographie.de/pnd115432302.html
"Raupach, Verena",1943 - ,,,,,122405544,0,0,http://www.deutsche-biographie.de/pnd122405544.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd188449078.html
"Rausch, Friedhelm",-,,,,,142166375,0,0,http://www.deutsche-biographie.de/pnd142166375.html
"Rehm, Sarah",1982 - ,Dachau,wirk0,48.259999,11.434020,1046395718,1,0,http://www.deutsche-biographie.de/pnd1046395718.html
"Rehm, Sarah",1982 - ,Dresden,wirk1,51.050890,13.738319,1046395718,1,0,http://www.deutsche-biographie.de/pnd1046395718.html
"Ravechet, Hyacinthe",1717,Paris,wirk0,48.853409,2.348800,1024463680,1,0,http://www.deutsche-biographie.de/pnd1024463680.html
"Ravechet, Hyacinthe",1717,Rennes,wirk1,48.111980,-1.674290,1024463680,1,0,http://www.deutsche-biographie.de/pnd1024463680.html
"Redwitz, Marie Freiin von",1924,,,,,127825568,0,0,http://www.deutsche-biographie.de/pnd127825568.html
"Rauner, Maria Jacobina von",1742 - 1768,,,,,1019088583,0,0,http://www.deutsche-biographie.de/pnd1019088583.html
"Raynal, Guillaume Thomas François",1713 - 1796,,,,,118969420,0,0,http://www.deutsche-biographie.de/pnd118969420.html
"Rebane, Alfons",1908 - 1976,,,,,120663236,0,0,http://www.deutsche-biographie.de/pnd120663236.html
"Redwitz, Friederike von",1981 - 2005,,,,,1046387677,0,0,http://www.deutsche-biographie.de/pnd1046387677.html
"Raulier, F.",1849[19. Jh.],Berlin,wirk0,52.500000,13.416669,1041850840,1,0,http://www.deutsche-biographie.de/pnd1041850840.html
"Rechmann, Günter",1926 - ,,,,,1045516058,0,0,http://www.deutsche-biographie.de/pnd1045516058.html
"Yuan, Mei",1716 - 1798,,,,,118896180,0,0,http://www.deutsche-biographie.de/pnd118896180.html
"Xylander, Rudolph von <Ritter und Edler>",1872 - 1946,"Charleville, Ardennen",wirk0,48.812860,3.667619,116943157,1,0,http://www.deutsche-biographie.de/pnd116943157.html
"Xylander, Rudolph von <Ritter und Edler>",1872 - 1946,München,wirk1,48.137222,11.575277,116943157,1,0,http://www.deutsche-biographie.de/pnd116943157.html
"Yun, Isang",1917 - 1995,Berlin,wirk0,52.500000,13.416669,118636006,1,0,http://www.deutsche-biographie.de/pnd118636006.html
"Zantoch, Peter",1920 - ,,,,,1050249445,0,0,http://www.deutsche-biographie.de/pnd1050249445.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd132382490.html
"Yves, ...",1877[19. Jh.],Paris,wirk0,48.853409,2.348800,1046546090,1,0,http://www.deutsche-biographie.de/pnd1046546090.html
"Zander, Helmut",1957 - ,,,,,121597237,0,0,http://www.deutsche-biographie.de/pnd121597237.html
"Yang, Chen Ning",1922 - ,,,,,133780120,0,0,http://www.deutsche-biographie.de/pnd107891913.html
Zacchaeus <Christianus>,[420],,,,,102409773,0,0,http://www.deutsche-biographie.de/pnd102409773.html
"Zaimoglu, Feridun",1964 - ,,,,,12053715X,0,0,http://www.deutsche-biographie.de/pnd12053715X.html
Yešaʿyā Ben-Mâlî <di Ṭranî>,[ca. 1200-1272],,,,,100966721,0,0,http://www.deutsche-biographie.de/pnd100966721.html
"Zadow, Fritz",1862 - 1926,Nürnberg,wirk0,49.454166,11.775000,13983589X,1,0,http://www.deutsche-biographie.de/pnd13983589X.html
"Zadow, Fritz",1862 - 1926,Nürnberg,wirk1,49.454166,11.775000,13983589X,1,0,http://www.deutsche-biographie.de/pnd13983589X.html
"Załuski, Józef Andrzej",1702 - 1774,,,,,100707092,0,0,http://www.deutsche-biographie.de/pnd100707092.html
"Yamānī, ʿAbd-al-Bāqī Ibn-ʿAbd-al-Maǧīd al-",1281 - 1343,,,,,102479445,0,0,http://www.deutsche-biographie.de/pnd102479445.html
Yancong,ca. 649/650,,,,,11902117X,0,0,http://www.deutsche-biographie.de/pnd11902117X.html
"Zade, Ralph",1966 - ,Bremen,wirk0,53.083329,8.833330,134291255,1,0,http://www.deutsche-biographie.de/pnd134291255.html
"Zanon, Christoph",1951 - 1997,,,,,118180541,0,0,http://www.deutsche-biographie.de/pnd118180541.html
"Zecher, Christoph",1610,,,,,128732911,0,0,http://www.deutsche-biographie.de/pnd128732911.html
Yaḥyā Ibn-ʿAdī,[893] - [974],,,,,118635832,0,0,http://www.deutsche-biographie.de/pnd118635832.html
"Zahn, Martin",1593 - 1648,Halle (Saale),wirk0,51.500000,12.000000,103115700X,1,0,http://www.deutsche-biographie.de/pnd103115700X.html
"Zahn, Martin",1593 - 1648,Nürnberg,wirk1,49.454166,11.775000,103115700X,1,0,http://www.deutsche-biographie.de/pnd103115700X.html
"Zehlicke, Adolf",1834 - 1904,Ludwigslust,wirk0,53.329160,11.497139,1020686367,1,0,http://www.deutsche-biographie.de/pnd1020686367.html
"Zehlicke, Adolf",1834 - 1904,Berlin,wirk1,52.500000,13.416669,1020686367,1,0,http://www.deutsche-biographie.de/pnd1020686367.html
"Zeckau, Hanna",1978 - ,,,,,134288254,0,0,http://www.deutsche-biographie.de/pnd134288254.html
"Zanetti, Santo",1626[17. Jh.],,,,,1035152290,0,0,http://www.deutsche-biographie.de/pnd1035152290.html
"Zdesar, Judith",1980 - ,Wien,wirk0,48.208199,16.371690,1036800482,1,0,http://www.deutsche-biographie.de/pnd1036800482.html
"Yi, Sŭng-man",1875 - 1965,,,,,118788566,0,0,http://www.deutsche-biographie.de/pnd118788566.html
"Zanzotto, Andrea",1921 - 2011,Pieve di Soligo,wirk0,45.902500,12.177220,118856499,1,0,http://www.deutsche-biographie.de/pnd118856499.html
Yausep <Ḥazzāyā>,ca. 7./8. Jh.[7./8. Jh.],,,,,10251769X,0,0,http://www.deutsche-biographie.de/pnd10251769X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd139881824.html
"Yañez, Alvaro",1893 - 1964,,,,,119292920,0,0,http://www.deutsche-biographie.de/pnd119292920.html
"Zanovello, Tullio",1962 - ,,,,,1036713555,0,0,http://www.deutsche-biographie.de/pnd1036713555.html
"Zacher, Georg",-,,,,,122834925,0,0,http://www.deutsche-biographie.de/pnd122834925.html
"Zander, Hildegard",1935 - ,Berlin,wirk0,52.500000,13.416669,108930513,1,0,http://www.deutsche-biographie.de/pnd108930513.html
"Zanon, Bartolomeo",1792 - ,,,,,116965088,0,0,http://www.deutsche-biographie.de/pnd116965088.html
"Zamoyska, Zofia",1778 - 1837,,,,,120133393,0,0,http://www.deutsche-biographie.de/pnd120133393.html
"Zarza, Šemû'ēl Ibn-Seneh",[14. Jh.],,,,,10096172X,0,0,http://www.deutsche-biographie.de/pnd10096172X.html
Zeami,1363 - 1443,,,,,118760319,0,0,http://www.deutsche-biographie.de/pnd118760319.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1037525825.html
"Zechner, Johannes",1953 - ,,,,,174292163,0,0,http://www.deutsche-biographie.de/pnd174292163.html
"Yılmaz, Mesut",1947 - ,,,,,119382369,0,0,http://www.deutsche-biographie.de/pnd119382369.html
"Zauzanī, al-Ḥusain Ibn-ʿAlī az-",[gest.: 486/1093],,,,,102416214,0,0,http://www.deutsche-biographie.de/pnd102416214.html
"Zeidler, Edgar",1953 - ,Colmar,wirk0,48.083329,7.366670,1049308743,1,0,http://www.deutsche-biographie.de/pnd1049308743.html
"Zander, Christine",1952 - ,,,,,112438628,0,0,http://www.deutsche-biographie.de/pnd112438628.html
Yixuan,[867],,,,,11902182X,0,0,http://www.deutsche-biographie.de/pnd11902182X.html
"Yver, Pieter",1712 - 1787,Amsterdam,wirk0,52.374029,4.889689,104169125,1,0,http://www.deutsche-biographie.de/pnd104169125.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd121935426.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119876213.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd173598323.html
"Zauner, Georg",1920 - 1997,Göttingen,wirk0,51.539329,9.934060,140500367,1,0,http://www.deutsche-biographie.de/pnd140500367.html
"Zahlbaum, Willi",1914 - 2002,,,,,102443396X,0,0,http://www.deutsche-biographie.de/pnd102443396X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118880500.html
"Yeşilöz, Yusuf",1964 - ,,,,,120085240,0,0,http://www.deutsche-biographie.de/pnd120085240.html
"Zauner, Roswitha",1938 - ,Peuerbach,wirk0,48.345300,13.772050,118064436,1,0,http://www.deutsche-biographie.de/pnd118064436.html
"Zeder, Hans",1888-1926[19./20. Jh.],Nürnberg,wirk0,49.454166,11.775000,1035481561,1,0,http://www.deutsche-biographie.de/pnd1035481561.html
"Yeǧenoǧlu, Gülen",1927 - ,,,,,119476207,0,0,http://www.deutsche-biographie.de/pnd119476207.html
"Zabelerus, Jobus",1628 - 1664,,,,,122226062,0,0,http://www.deutsche-biographie.de/pnd122226062.html
"Zanek, Theo",2006,Schwäbisch Gmünd,wirk0,48.799469,9.798090,1012771342,1,0,http://www.deutsche-biographie.de/pnd1012771342.html
"Zabel, Johann Heinrich",1671 - 1693,Leipzig,wirk0,51.339444,12.371111,1019756225,1,0,http://www.deutsche-biographie.de/pnd1019756225.html
"Zabel, Johann Heinrich",1671 - 1693,Leipzig,wirk1,51.339444,12.371111,1019756225,1,0,http://www.deutsche-biographie.de/pnd1019756225.html
"Zay, Jean",1904 - 1944,,,,,120166763,0,0,http://www.deutsche-biographie.de/pnd120166763.html
"Zalisz, Fritz J.",1933,,,,,127811516,0,0,http://www.deutsche-biographie.de/pnd127811516.html
"Zechetmair, Thomas <der Ältere>",1613,,,,,129368504,0,0,http://www.deutsche-biographie.de/pnd129368504.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd124074634.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119415925.html
"Yntema, Jacob",1762-1799,Amsterdam,wirk0,52.374029,4.889689,139473157,1,0,http://www.deutsche-biographie.de/pnd139473157.html
"Zahn, Theodor Ernst",[um 1700-],,,,,1019756543,0,0,http://www.deutsche-biographie.de/pnd1019756543.html
"Zander, Hans Conrad",1937 - ,,,,,115543783,0,0,http://www.deutsche-biographie.de/pnd115543783.html
"Zanotti, Giampietro",1674 - 1765,,,,,100413528,0,0,http://www.deutsche-biographie.de/pnd100413528.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd132482924.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd141961473.html
"Zanthier, Otto Friedrich von",1667 - 1719,,,,,120620626,0,0,http://www.deutsche-biographie.de/pnd120620626.html
"Zahlten, Horst",1922 - 1978,Görlitz,wirk0,51.155000,14.988333,118070193,1,0,http://www.deutsche-biographie.de/pnd118070193.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd12177810X.html
"Yamamoto, Hiroshi",1965 - 2008,,,,,139679022,0,0,http://www.deutsche-biographie.de/pnd139679022.html
"Zecchi, Carlo",1903 - 1984,Rom,wirk0,41.894739,12.483900,130803634,1,0,http://www.deutsche-biographie.de/pnd130803634.html
