name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Oertzen, Fritz von",1855 bis 1942,,,,,138336776,0,0,http://www.deutsche-biographie.de/sfz73056.html
"Oerter, Josef",1870 bis 1928,Straubing,wirk0,48.881259,12.573850,12114531X,1,0,http://www.deutsche-biographie.de/sfzo0563.html
"Oerter, Josef",1870 bis 1928,Braunschweig,wirk1,52.265940,10.526730,12114531X,1,0,http://www.deutsche-biographie.de/sfzo0563.html
"Oertzen, Gustav von",1824 bis 1900,,,,,142370371,0,0,http://www.deutsche-biographie.de/sfz73060.html
"Olthof, Lucas Anton von","erwähnt 1715, gestorben nach 1752   ",,,,,137638558,0,0,http://www.deutsche-biographie.de/sfz73496.html
"Oldekop, Iwan",1844 bis 1936,,,,,101634455,0,0,http://www.deutsche-biographie.de/sfz73322.html
"Olfers, Johann Heinrich von",1791 bis 1855,,,,,117121126,0,0,http://www.deutsche-biographie.de/sfz73423.html
"Ohser, Christian",geboren 1931,,,,,137568347,0,0,http://www.deutsche-biographie.de/sfz73290.html
Olfers,unbekannt,,,,,134242130,0,0,http://www.deutsche-biographie.de/sfzo0973-1.html
"Oertzen, Victor Sigismund von",1844 bis 1915,,,,,138338914,0,0,http://www.deutsche-biographie.de/sfz73089.html
"Oldekop, Heinrich Georg",1704 bis 1742,,,,,137585225,0,0,http://www.deutsche-biographie.de/sfz73320.html
"Olshausen, Friedrich",1774 bis 1826,,,,,137636040,0,0,http://www.deutsche-biographie.de/sfz73474.html
"Oettingen, Karl Friedrich Fürst zu",1840 bis 1905,,,,,117108340,0,0,http://www.deutsche-biographie.de/sfz115300.html
"Oertzen, Karl",1852 bis 1911,,,,,138338558,0,0,http://www.deutsche-biographie.de/sfz73076.html
"Oldekop, Theodor",1811 bis 1894,,,,,117115479,0,0,http://www.deutsche-biographie.de/sfz73328.html
"Offenberg, Heinrich Christian Wilhelm Baron von",1788 bis 1871,,,,,137565380,0,0,http://www.deutsche-biographie.de/sfz73241.html
"Olbreuse, Eleonore d’Esmier",1639 bis 1722,,,,,119200775,0,0,http://www.deutsche-biographie.de/sfz73306.html
"Olbricht, Ernst Richard","erwähnt 1888, gestorben 1912",,,,,137584067,0,0,http://www.deutsche-biographie.de/sfz73308.html
"Oesterreicher, Hans der Jüngere",unbekannt,,,,,138339384,0,0,http://www.deutsche-biographie.de/sfz73122.html
"Olbricht, Erich",1918 bis 2003,,,,,,0,0,http://www.deutsche-biographie.de/sfz128858.html
"Oettingen-Oettingen, Ludwig Eberhard Graf von",geboren um 1600   ,,,,,138679584,0,0,http://www.deutsche-biographie.de/sfz93529.html
"Ompteda, Christian Heinrich von",1700 bis 1762,,,,,137641729,0,0,http://www.deutsche-biographie.de/sfz73519.html
"Olevian, Matthias",geboren vor 1536   ,,,,,137600542,0,0,http://www.deutsche-biographie.de/sfz73411.html
"Olfers, Ernst von",1840 bis 1915,,,,,117120847,0,0,http://www.deutsche-biographie.de/sfz73417.html
"Ogoleit, Wilhelm",1869 bis 1953,,,,,117110868,0,0,http://www.deutsche-biographie.de/sfzo0795-36.html
"Oertzen, Detwig von",1876 bis 1950,,,,,138336237,0,0,http://www.deutsche-biographie.de/sfz73045.html
"Ohnsorge, Theodor",1852 bis 1911,,,,,137568223,0,0,http://www.deutsche-biographie.de/sfz73286.html
"Oertzen, Dietrich von",1849 bis 1935,,,,,131864327,0,0,http://www.deutsche-biographie.de/sfz73047.html
"Offenberg, Maria",1888 bis 1972,Konitz <Polen>,wirk0,53.695540,17.557009,117110426,1,0,http://www.deutsche-biographie.de/sfzo0761-3.html
"Oesterley, Georg von",1838 bis 1929,,,,,138339031,0,0,http://www.deutsche-biographie.de/sfz73109.html
"Oldenbourg, Walter",geboren 1916,,,,,137587775,0,0,http://www.deutsche-biographie.de/sfz73353.html
"Oertzen, Arwed-Arndt von",geboren 1938,,,,,138335710,0,0,http://www.deutsche-biographie.de/sfz73038.html
"Oertzen, Detwig von",unbekannt,,,,,138336172,0,0,http://www.deutsche-biographie.de/sfz73043.html
"Olschki, Leo Samuel",1861 bis 1940,,,,,119481464,0,0,http://www.deutsche-biographie.de/sfz73466.html
"Olms, Dietrich",geboren 1961,,,,,137633238,0,0,http://www.deutsche-biographie.de/sfz73451.html
"Oettingen, Joachim Graf",gestorben 1520,,,,,138341184,0,0,http://www.deutsche-biographie.de/sfz73176.html
"Oesterhelt, Otto",1883 bis 1945,,,,,128243635,0,0,http://www.deutsche-biographie.de/sfzo0623.html
"Oldendorp, Henning",gestorben 1589,Hamburg,wirk0,53.583329,10.000000,119777347,1,0,http://www.deutsche-biographie.de/sfzo0932-3.html
"Oldendorp, Henning",gestorben 1589,Rostock,wirk1,54.088700,12.140489,119777347,1,0,http://www.deutsche-biographie.de/sfzo0932-3.html
"Ogilvie, Heinrich",1893 bis 1988,,,,,117110760,0,0,http://www.deutsche-biographie.de/sfzo0793-4.html
"Oettingen, Ludwig Graf",1506 bis 1569,,,,,138342342,0,0,http://www.deutsche-biographie.de/sfz73186.html
"Oldershausen, Martin Freiherr von",1865 bis 1924,,,,,133676242,0,0,http://www.deutsche-biographie.de/sfz73383.html
"Oettingen, Martin Graf",1506 bis 1549,,,,,142371297,0,0,http://www.deutsche-biographie.de/sfz73187.html
"Ohly, Richard",1862 bis 1937,,,,,137567634,0,0,http://www.deutsche-biographie.de/sfz73273.html
"Oettinger, Jacob Joseph",1780 bis 1860,,,,,130140783,0,0,http://www.deutsche-biographie.de/sfzo0729-5.html
"Oesterlink, Hans",geboren 1882,,,,,117107654,0,0,http://www.deutsche-biographie.de/sfzo0641.html
"Olpp, Gottlieb",1872 bis 1950,Esslingen am Neckar,wirk0,48.739444,9.304722,117122904,1,0,http://www.deutsche-biographie.de/sfzo1018.html
"Oeser, Johann Friedrich Ludwig",1751 bis 1791,,,,,117106690,0,0,http://www.deutsche-biographie.de/sfz73095.html
"Olt, Adam",1866 bis 1955,,,,,119093219,0,0,http://www.deutsche-biographie.de/sfzo1045.html
"Offenberg, Friedrich Alexander Baron",1841 bis 1895,,,,,137564732,0,0,http://www.deutsche-biographie.de/sfz73238.html
"Olthof, Johann",1595 bis 1662,,,,,115780939,0,0,http://www.deutsche-biographie.de/sfz73495.html
"Oertzen, Joachim von",geboren 1915,,,,,138338469,0,0,http://www.deutsche-biographie.de/sfz73074.html
"Offermann, Johann Heinrich von",1748 bis 1793,,,,,137566085,0,0,http://www.deutsche-biographie.de/sfz73249.html
"Oertzen, Rudolf von",1910 bis 1990,,,,,129099007,0,0,http://www.deutsche-biographie.de/sfz73087.html
"Offen, Elly (verheiratete)",1903 bis 2001,,,,,1016899459,0,0,http://www.deutsche-biographie.de/sfz123598.html
"Ohnesorge, Friedrich Karl",1925 bis 2007,Prenzlau,wirk0,53.316249,13.862610,110146190,1,0,http://www.deutsche-biographie.de/sfzo0852.html
"Ohnesorge, Friedrich Karl",1925 bis 2007,Düsseldorf,wirk1,51.221719,6.776160,110146190,1,0,http://www.deutsche-biographie.de/sfzo0852.html
