name,date,cities,funct,lat,longi,idn,iplace,ibio,url
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd122407482.html
"Calaferte, Louis",1928 - 1993,,,,,119247909,0,0,http://www.deutsche-biographie.de/pnd119247909.html
Callistratus <Domitius>,[v1. Jh.],,,,,10238391X,0,0,http://www.deutsche-biographie.de/pnd10238391X.html
Callicrates <Astrologus>,[Person der Antike],,,,,102383731,0,0,http://www.deutsche-biographie.de/pnd102383731.html
"Cahun, Claude",1894 - 1954,Nantes,wirk0,47.217249,-1.553360,119129264,1,0,http://www.deutsche-biographie.de/pnd119129264.html
"Cairati, Gerolamo",1860 - 1943,,,,,116430850,0,0,http://www.deutsche-biographie.de/pnd116430850.html
"Bürklein, Eduard",1816 - 1871,,,,,129945382,0,0,http://www.deutsche-biographie.de/pnd129945382.html
Callicter <Epigrammaticus>,[1./2. Jh.],,,,,102383766,0,0,http://www.deutsche-biographie.de/pnd102383766.html
"Calvete de Estrella, Juan Cristóbal",1510 - 1593,,,,,100068154,0,0,http://www.deutsche-biographie.de/pnd100068154.html
"Büttner, Olaf",1956 - ,,,,,120863812,0,0,http://www.deutsche-biographie.de/pnd120863812.html
"Calvo-Sotelo y Bustelo, Leopoldo",1926 - 2008,,,,,118638181,0,0,http://www.deutsche-biographie.de/pnd118638181.html
"Calderón de la Barca, Pedro",1600 - 1681,Madrid,wirk0,40.416499,-3.702560,118518399,1,0,http://www.deutsche-biographie.de/pnd118518399.html
"Calderón de la Barca, Pedro",1600 - 1681,Madrid,wirk1,40.416499,-3.702560,118518399,1,0,http://www.deutsche-biographie.de/pnd118518399.html
"Calandri, Pier Maria",[14./15. Jh.],,,,,100969933,0,0,http://www.deutsche-biographie.de/pnd100969933.html
"Cal`a, Girolamo",1632 - 1632-1683,Castrovillari,wirk0,39.820300,16.212289,143946218,1,0,http://www.deutsche-biographie.de/pnd143946218.html
"Cal`a, Girolamo",1632 - 1632-1683,Neapel,wirk1,40.833329,14.250000,143946218,1,0,http://www.deutsche-biographie.de/pnd143946218.html
"Calix, Henry",1801-1815[18./19. Jh.],Berlin,wirk0,52.500000,13.416669,1035462966,1,0,http://www.deutsche-biographie.de/pnd1035462966.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd124516890.html
Caecilianus <Carthaginiensis>,[gest.347],,,,,102383480,0,0,http://www.deutsche-biographie.de/pnd102383480.html
