name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Leitner, Leopold",gestorben 1918,,,,,136617026,0,0,http://www.deutsche-biographie.de/sfz50102.html
"Leibnitz, Hermann",1854 bis 1931,,,,,141738413,0,0,http://www.deutsche-biographie.de/sfz53506.html
"Lentz, Georg",1928 bis 2009,,,,,120236346,0,0,http://www.deutsche-biographie.de/sfz092345-5.html
"Leitmeier, Hans",1885 bis 1967,,,,,116890401,0,0,http://www.deutsche-biographie.de/sfz092_00176_1.html
"Lelewer, Georg",1872 bis 1960,,,,,136161065,0,0,http://www.deutsche-biographie.de/sfz092_00203_1.html
"Lehmann, Wilhelm",1861 bis 1932,München,wirk0,48.137222,11.575277,118957457,1,0,http://www.deutsche-biographie.de/sfz091_00695_1.html
"Lengauer, Joseph",1857 bis 1919,,,,,126392927,0,0,http://www.deutsche-biographie.de/sfz092_00291_1.html
"Lenhoff, Arthur",1885 bis 1965,,,,,136170978,0,0,http://www.deutsche-biographie.de/sfz092_00309_1.html
"Lengyel, László",gestorben 1949,,,,,14316466X,0,0,http://www.deutsche-biographie.de/sfz114532.html
"Leisching, Julius",1865 bis 1933,,,,,119429500,0,0,http://www.deutsche-biographie.de/sfz50034.html
"Leiner, Ludwig",1830 bis 1901,,,,,116882689,0,0,http://www.deutsche-biographie.de/sfz092_00075_1.html
"Leistikow, Fritz",geboren 1901,,,,,,0,0,http://www.deutsche-biographie.de/sfz128521.html
"Lengerke, Caspar von",1770 bis 1852,,,,,136623719,0,0,http://www.deutsche-biographie.de/sfz50231.html
"Lehmann, Karl",1858 bis 1918,,,,,116870818,0,0,http://www.deutsche-biographie.de/sfz49829.html
"Lemayer, Karl Freiherr von",1841 bis 1906,,,,,101795610,0,0,http://www.deutsche-biographie.de/sfz092_00212_1.html
"Lehmann, Marie Theresia",1807 bis 1883,,,,,131713604,0,0,http://www.deutsche-biographie.de/sfz49848.html
"Lehr, Julius",1863 bis 1923,,,,,136602398,0,0,http://www.deutsche-biographie.de/sfz49916.html
"Lehmann, Adolph",1838 bis 1885,,,,,136601138,0,0,http://www.deutsche-biographie.de/sfz49881.html
"Lehnert, Pasqualina",1894 bis 11.1983,,,,,110105575,0,0,http://www.deutsche-biographie.de/sfz091_00740_1.html
"Lemacher, Clemens",1861 bis 1926,,,,,134621395,0,0,http://www.deutsche-biographie.de/sfz50141.html
"Leitner, Franz Xaver",1863 bis 1907,,,,,133410498,0,0,http://www.deutsche-biographie.de/sfz092_00182_1.html
"Leiner, Karl",1871 bis 1930,,,,,136124631,0,0,http://www.deutsche-biographie.de/sfz092_00074_1.html
"Lenk, Hans",1863 bis 1938,,,,,116907983,0,0,http://www.deutsche-biographie.de/sfz092_00314_1.html
"Lenski, Franz von",geboren 1865,,,,,124728790,0,0,http://www.deutsche-biographie.de/sfz092_00330_1.html
"Lehmann, Heinrich Franz",1847 bis 1925,,,,,136596347,0,0,http://www.deutsche-biographie.de/sfz49797.html
"Leiprecht, Carl Joseph",1903 bis 1981,,,,,116883979,0,0,http://www.deutsche-biographie.de/sfz111888.html
"Lenze, Hans",1890 bis 1963,,,,,7678004-1(Unternehmen),0,0,http://www.deutsche-biographie.de/sfz092409-5.html
"Lehmann, Elia","erwähnt 1640, gestorben 1690",,,,,136593526,0,0,http://www.deutsche-biographie.de/sfz49771.html
"Lehmann, Wilhelm",1861 bis 1932,,,,,136600778,0,0,http://www.deutsche-biographie.de/sfz49869.html
"Lehmann, Friedrich",1825 bis 1905,,,,,136595731,0,0,http://www.deutsche-biographie.de/sfz49785.html
"Lenel, Alfred",1841 bis 1918,,,,,136622895,0,0,http://www.deutsche-biographie.de/sfz50207.html
"Leitenberger, Friedrich",1801 bis 1854,,,,,136611834,0,0,http://www.deutsche-biographie.de/sfz50079.html
"Leineweber, Joachim",1912 bis 1947,,,,,143450484,0,0,http://www.deutsche-biographie.de/sfz115107.html
"Lehner, Josef",1868 bis 1949,,,,,136170927,0,0,http://www.deutsche-biographie.de/sfz091_00733_1.html
"Lehmann, Joseph",1832 bis 1907,,,,,133658139,0,0,http://www.deutsche-biographie.de/sfz49822.html
"Lenz, Hans",1907 bis 1968,,,,,118779494,0,0,http://www.deutsche-biographie.de/sfz50309.html
"Lehmann, Moritz",1845 bis 1920,,,,,136599834,0,0,http://www.deutsche-biographie.de/sfz49853.html
"Leiberich, Georg Simon",1882 bis 1754,,,,,13784669X,0,0,http://www.deutsche-biographie.de/sfz53505.html
"Lemelson, August",1830 bis 1892,,,,,136611923,0,0,http://www.deutsche-biographie.de/sfz50160.html
"Lehmen, Alfons",geboren 1847,,,,,136183808,0,0,http://www.deutsche-biographie.de/sfz091_00707_1.html
"Lehmann, Walter",1883 bis 1941,,,,,142462411,0,0,http://www.deutsche-biographie.de/sfz49868.html
"Leisner, Emmi",1885 bis 1958,,,,,11688472X,0,0,http://www.deutsche-biographie.de/sfz092_00126_1.html
"Lennerz, Johann Heinrich",1840 bis 1880,,,,,136623816,0,0,http://www.deutsche-biographie.de/sfz50247.html
"Lensing, Elise",1804 bis 1854,,,,,118727427,0,0,http://www.deutsche-biographie.de/sfz50255.html
"Lehmann-Hohenberg, Johannes",1851 bis 1925,,,,,116873027,0,0,http://www.deutsche-biographie.de/sfz49879.html
"Lehmann, Paul",1865 bis 1922,,,,,133840387,0,0,http://www.deutsche-biographie.de/sfz091_00682_1.html
"Lensing, Heinrich Wilhelm",1806 bis 1880,,,,,136624081,0,0,http://www.deutsche-biographie.de/sfz50256.html
"Lenz, Emma",1859 bis 1934,,,,,136624596,0,0,http://www.deutsche-biographie.de/sfz50298.html
"Leixner von Grünberg, Otto",1847 bis 1907,,,,,11689069X,0,0,http://www.deutsche-biographie.de/sfz092_00195_1.html
"Leistler, Carl Andreas",1831 bis 1906,,,,,136611745,0,0,http://www.deutsche-biographie.de/sfz50071.html
"Leist, Carl",1858 bis 1922,,,,,136611656,0,0,http://www.deutsche-biographie.de/sfz50062.html
"Lemke, Bernhard Edmund Gustav",1828 bis 1912,,,,,137964390,0,0,http://www.deutsche-biographie.de/sfz70493.html
"Lenhart, Ludwig",1902 bis 1971,,,,,137808631,0,0,http://www.deutsche-biographie.de/sfz50240.html
"Lenz, Walter",1911 bis 8.1963,,,,,119228858,0,0,http://www.deutsche-biographie.de/sfz092_00398_1.html
"Lehmann, Georg",erwähnt 1726,,,,,134284518,0,0,http://www.deutsche-biographie.de/sfz115524.html
"Lehmann, Herz",gestorben 1746,,,,,136596487,0,0,http://www.deutsche-biographie.de/sfz49803.html
"Leitenberger, Franz",geboren 1701,,,,,136611818,0,0,http://www.deutsche-biographie.de/sfz50076.html
"Lehmann, Hermann",1910 bis 1985,Halle (Saale),wirk0,51.500000,12.000000,1014001064,1,0,http://www.deutsche-biographie.de/sfz091_00639_1.html
"Lehmann, Hermann",1910 bis 1985,Cambridge,wirk1,52.200000,0.116670,1014001064,1,0,http://www.deutsche-biographie.de/sfz091_00639_1.html
"Leiningen-Billigheim, Karl Wenzeslaus Graf zu",1823 bis 1900,,,,,117722707,0,0,http://www.deutsche-biographie.de/sfz092_00091_1.html
"Leitz, Ludwig",geboren 1907,,,,,141656344,0,0,http://www.deutsche-biographie.de/sfz50121.html
"Lenz, Eduard",1901 bis 1945,,,,,11872746X,0,0,http://www.deutsche-biographie.de/sfz092_00358_1.html
"Leithäuser, Joachim G.",1910 bis 1965,,,,,116890290,0,0,http://www.deutsche-biographie.de/sfz092_00168_1.html
"Leins, Isabel","geboren 1912, erwähnt 1939",,,,,104826541,0,0,http://www.deutsche-biographie.de/sfz50022.html
"Lehmann-Haupt, Hellmut",geboren 1903,,,,,120910756,0,0,http://www.deutsche-biographie.de/sfz49875.html
"Lehmann, Willy","geboren 1900, erwähnt 1973",,,,,136600867,0,0,http://www.deutsche-biographie.de/sfz49871.html
"Lenbach, Franz Joseph",1788 bis 1852,,,,,136622216,0,0,http://www.deutsche-biographie.de/sfz50196.html
"Leibl, Karl",1784 bis 1870,,,,,118571214,0,0,http://www.deutsche-biographie.de/sfz49940.html
"Leistler, Eduard",geboren 1837,,,,,136611680,0,0,http://www.deutsche-biographie.de/sfz50068.html
"Lengerke, Jürgen von",gestorben 1552,,,,,136623662,0,0,http://www.deutsche-biographie.de/sfz50230.html
"Lehrbach, Ludwig Conrad Graf",um 1750 bis 1805,Basel,wirk0,47.549999,7.583330,116876433,1,0,http://www.deutsche-biographie.de/sfz091_00752_1.html
"Lehrbach, Ludwig Conrad Graf",um 1750 bis 1805,Berlin,wirk1,52.500000,13.416669,116876433,1,0,http://www.deutsche-biographie.de/sfz091_00752_1.html
"Lehrbach, Ludwig Conrad Graf",um 1750 bis 1805,Regensburg,wirk2,49.015000,12.095560,116876433,1,0,http://www.deutsche-biographie.de/sfz091_00752_1.html
"Lehrbach, Ludwig Conrad Graf",um 1750 bis 1805,Wien,wirk3,48.208199,16.371690,116876433,1,0,http://www.deutsche-biographie.de/sfz091_00752_1.html
"Lehrbach, Ludwig Conrad Graf",um 1750 bis 1805,München,wirk4,48.137222,11.575277,116876433,1,0,http://www.deutsche-biographie.de/sfz091_00752_1.html
"Lenard, Alexander",1910 bis 1972,Budapest,wirk0,47.498010,19.039909,116898763,1,0,http://www.deutsche-biographie.de/sfz092_00263_1.html
"Leidesdorf, Isak",1673 bis 1748,,,,,136602762,0,0,http://www.deutsche-biographie.de/sfz49971.html
"Leiningen-Westerburg, Karl Emil Graf zu",1856 bis 1906,,,,,116883278,0,0,http://www.deutsche-biographie.de/sfz092_00094_1.html
"Lemberger, Abraham Heinrich",1872 bis 1949,,,,,136622844,0,0,http://www.deutsche-biographie.de/sfz50155.html
"Lehmann, Caspar",1570 bis 1622,,,,,123211522,0,0,http://www.deutsche-biographie.de/sfz118000.html
"Lemberg, Johann",1842 bis 1902,,,,,,0,0,http://www.deutsche-biographie.de/sfz130352.html
"Lensing-Wolff, Florian",geboren 1930,,,,,13662409X,0,0,http://www.deutsche-biographie.de/sfz50259.html
"Lehnert, Joseph Ritter von",1841 bis 1896,Mailand,wirk0,45.464269,9.189510,1019164891,1,0,http://www.deutsche-biographie.de/sfz091_00739_1.html
"Lehnert, Joseph Ritter von",1841 bis 1896,Wien,wirk1,48.208199,16.371690,1019164891,1,0,http://www.deutsche-biographie.de/sfz091_00739_1.html
"Lehmann, Karl",1786 bis 1870,,,,,136597432,0,0,http://www.deutsche-biographie.de/sfz49827.html
"Leitenberger, Eduard",1794 bis 1871,,,,,13661180X,0,0,http://www.deutsche-biographie.de/sfz50075.html
"Lenz, Emil von",1804 bis 1865,,,,,116911344,0,0,http://www.deutsche-biographie.de/sfz50296.html
"Lent, Heinrich Johann Wilhelm",1792 bis 1868,,,,,138682623,0,0,http://www.deutsche-biographie.de/sfz68638.html
"Leitz, Ludwig",1867 bis 1898,,,,,136617840,0,0,http://www.deutsche-biographie.de/sfz50120.html
"Lennon, John",1940 bis 1980,,,,,118571575,0,0,http://www.deutsche-biographie.de/sfz127511.html
"Lense, Josef",1890 bis 1985,,,,,117714992,0,0,http://www.deutsche-biographie.de/sfz107520.html
"Lenthe, Ernst Freiherr von",1744 bis 1814,,,,,122944712,0,0,http://www.deutsche-biographie.de/sfz50266.html
"Lehnerdt, Otto",1838 bis 1913,,,,,116874740,0,0,http://www.deutsche-biographie.de/sfz091_00736_1.html
"Lehmann, Richard",1845 bis 1942,,,,,11687158X,0,0,http://www.deutsche-biographie.de/sfz091_00688_1.html
"Leo, Gustav Heinrich",1865 bis 1944,,,,,136637078,0,0,http://www.deutsche-biographie.de/sfz50354.html
"Leitenberger, Mansued",1777 bis 1856,,,,,139007113,0,0,http://www.deutsche-biographie.de/sfz103615.html
"Lehmann, Johann Carl Heinrich",1780 bis 1860,,,,,136596932,0,0,http://www.deutsche-biographie.de/sfz49816.html
"Lenz, Friedrich David",1745 bis 1809,,,,,136635881,0,0,http://www.deutsche-biographie.de/sfz50303.html
"Lejeune, Robert",1848 bis 1898,,,,,13661048X,0,0,http://www.deutsche-biographie.de/sfz50129.html
"Lehmann, Paul",unbekannt,,,,,,0,0,http://www.deutsche-biographie.de/sfz125552.html
"Leisewitz, Johann Eobald",1719 bis 1759,,,,,136611567,0,0,http://www.deutsche-biographie.de/sfz50046.html
"Leisner, Bernhard",1836 bis 1905,,,,,136611613,0,0,http://www.deutsche-biographie.de/sfz50052.html
"Leitenberger, Friedrich Freiherr von",1862 bis 1904,,,,,136611915,0,0,http://www.deutsche-biographie.de/sfz50081.html
"Leidesdorf, Leopold Franz",1793 bis 1864,,,,,136602789,0,0,http://www.deutsche-biographie.de/sfz49973.html
"Lehmann, Robert",1810 bis 1880,,,,,136600603,0,0,http://www.deutsche-biographie.de/sfz49861.html
"Lengerke, Heinrich von",1823 bis 1906,,,,,121314634,0,0,http://www.deutsche-biographie.de/sfz50228.html
"Leitner, Maximilian","erwähnt 1918, gestorben 1942",,,,,136617123,0,0,http://www.deutsche-biographie.de/sfz50104.html
"Lentulus, Robert Scipio von",1650 bis 1712,,,,,136624308,0,0,http://www.deutsche-biographie.de/sfz50273.html
"Leist, Alexander",1862 bis 1918,Jena,wirk0,50.928780,11.589900,116884967,1,0,http://www.deutsche-biographie.de/sfz092_00137_1.html
"Leist, Alexander",1862 bis 1918,Göttingen,wirk1,51.539329,9.934060,116884967,1,0,http://www.deutsche-biographie.de/sfz092_00137_1.html
"Leist, Alexander",1862 bis 1918,Gießen,wirk2,50.583329,8.650000,116884967,1,0,http://www.deutsche-biographie.de/sfz092_00137_1.html
"Leisching, Christian Andreas",1683 bis 1757,,,,,136611508,0,0,http://www.deutsche-biographie.de/sfz50031.html
"Lenz, Wilhelm",1846 bis 1933,,,,,136636365,0,0,http://www.deutsche-biographie.de/sfz50332.html
"Lehmann, Christian",1792 bis 1860,,,,,1016390874,0,0,http://www.deutsche-biographie.de/sfz122881.html
"Lehmann, Juda","erwähnt 1657, gestorben 1693",,,,,136597297,0,0,http://www.deutsche-biographie.de/sfz49824.html
"Lempp, Albert",1884 bis 1943,,,,,116898461,0,0,http://www.deutsche-biographie.de/sfz120367.html
"Lehmann, Carl",1807 bis 1891,,,,,136993680,0,0,http://www.deutsche-biographie.de/sfz61249.html
"Leo, Martin Theodor",1785 bis 1825,,,,,13663723X,0,0,http://www.deutsche-biographie.de/sfz50362.html
"Leipoldt, Carl August",1858 bis 1905,,,,,1013680707,0,0,http://www.deutsche-biographie.de/sfz115405.html
"Lemberg, Vinzenz",1870 bis 1948,,,,,136622828,0,0,http://www.deutsche-biographie.de/sfz50154.html
"Lehmus, Christian Balthasar",1749 bis 1814,,,,,143637592,0,0,http://www.deutsche-biographie.de/sfz091_00712_1.html
"Lenz, Karl von",geboren 1827,,,,,136636357,0,0,http://www.deutsche-biographie.de/sfz50315.html
"Leiningen, Fürst Karl Friedrich Wilhelm",1724 bis 1807,,,,,128965533,0,0,http://www.deutsche-biographie.de/sfz092_00089_1.html
"Leibrock, Gustav",1819 bis 1878,,,,,116877782,0,0,http://www.deutsche-biographie.de/sfz49949.html
"Lehmann, Karl Johannes Bruno",1863 bis 1919,,,,,136599354,0,0,http://www.deutsche-biographie.de/sfz49836.html
