name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Baranius, August Wilhelm",1785-1800,,,,,100023649,0,0,http://www.deutsche-biographie.de/pnd100023649.html
"Bandettini Landucci, Teresa",1763 - 1837,,,,,119524791,0,0,http://www.deutsche-biographie.de/pnd119524791.html
Balduinus <de Boussu>,[gest. 1293],,,,,102422583,0,0,http://www.deutsche-biographie.de/pnd102422583.html
Baptista <Siculus>,[15. Jh.],,,,,128979933,0,0,http://www.deutsche-biographie.de/pnd128979933.html
"Balken, Richard",1914 - 1995,,,,,1029668418,0,0,http://www.deutsche-biographie.de/pnd1029668418.html
"Bandhauer, Dieter",1957 - ,,,,,104930991X,0,0,http://www.deutsche-biographie.de/pnd104930991X.html
"Bannert, Karl Jos.",1942-1971,Zittau,wirk0,50.897719,14.807639,116049693,1,0,http://www.deutsche-biographie.de/pnd116049693.html
"Bandiera, Attilio",1810 - 1844,,,,,118849123,0,0,http://www.deutsche-biographie.de/pnd118849123.html
"Balsewitsch-Oldach, Ellen",1955 - ,Hamburg,wirk0,53.583329,10.000000,129631175,1,0,http://www.deutsche-biographie.de/pnd129631175.html
"Barberini, Francesco",1662 - 1738,Rom,wirk0,41.894739,12.483900,141879017,1,0,http://www.deutsche-biographie.de/pnd141879017.html
"Barberini, Francesco",1662 - 1738,Rom,wirk1,41.894739,12.483900,141879017,1,0,http://www.deutsche-biographie.de/pnd141879017.html
"Barberini, Francesco",1662 - 1738,Rom,wirk2,41.894739,12.483900,141879017,1,0,http://www.deutsche-biographie.de/pnd141879017.html
"Barberini, Francesco",1662 - 1738,Ravenna,wirk3,44.417499,12.201109,141879017,1,0,http://www.deutsche-biographie.de/pnd141879017.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119328917.html
"Baloch, Harald",1943 - ,,,,,143678833,0,0,http://www.deutsche-biographie.de/pnd143678833.html
"Balkenende, Jan P.",1956 - ,,,,,124897401,0,0,http://www.deutsche-biographie.de/pnd124897401.html
Bandinus <Magister>,[12. Jh.],,,,,10094700X,0,0,http://www.deutsche-biographie.de/pnd10094700X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118803085.html
"Barberini, Antonio",1607 - 1681,,,,,122970470,0,0,http://www.deutsche-biographie.de/pnd122970470.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd120672073.html
"Bandel, Franz",1898 - 1975,Wien,wirk0,48.208199,16.371690,1033570532,1,0,http://www.deutsche-biographie.de/pnd1033570532.html
"Bandel, Franz",1898 - 1975,Hettstedt,wirk1,51.650300,11.511459,1033570532,1,0,http://www.deutsche-biographie.de/pnd1033570532.html
"Bandel, Franz",1898 - 1975,Hettstedt,wirk2,51.650300,11.511459,1033570532,1,0,http://www.deutsche-biographie.de/pnd1033570532.html
"Bamberger, Johann Peter",1722 - 1804,Magdeburg,wirk0,52.127500,11.629166,117766070,1,0,http://www.deutsche-biographie.de/pnd117766070.html
"Baragueys d'Hilliers, Louis",1764 - 1813,,,,,117766437,0,0,http://www.deutsche-biographie.de/pnd117766437.html
"Banora, Corinne",1959 - ,,,,,133549526,0,0,http://www.deutsche-biographie.de/pnd133549526.html
"Bansi, Gustav",1870 - 1935,Göttingen,wirk0,51.539329,9.934060,133229939,1,0,http://www.deutsche-biographie.de/pnd133229939.html
"Bammersfelder, Sigmund",1547 - 1603,Nürnberg,wirk0,49.454166,11.775000,143317490,1,0,http://www.deutsche-biographie.de/pnd143317490.html
"Banér, Johan",1596 - 1641,,,,,116048611,0,0,http://www.deutsche-biographie.de/pnd116048611.html
"Barby, Maria von",1514 - 1592,,,,,13214607X,0,0,http://www.deutsche-biographie.de/pnd13214607X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1012217787.html
"Balen, Jan van",1611 - 1654,Antwerpen,wirk0,51.219889,4.403459,142471429,1,0,http://www.deutsche-biographie.de/pnd142471429.html
"Balen, Jan van",1611 - 1654,Antwerpen,wirk1,51.219889,4.403459,142471429,1,0,http://www.deutsche-biographie.de/pnd142471429.html
"Balen, Jan van",1611 - 1654,Rom,wirk2,41.894739,12.483900,142471429,1,0,http://www.deutsche-biographie.de/pnd142471429.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd140462554.html
"Barbazza, Andrea",1581 - 1656,,,,,128457783,0,0,http://www.deutsche-biographie.de/pnd128457783.html
Balthasar <Pömer>,1500,Nürnberg,wirk0,49.454166,11.775000,143387065,1,0,http://www.deutsche-biographie.de/pnd143387065.html
Balthasar <Pömer>,1500,Nürnberg,wirk1,49.454166,11.775000,143387065,1,0,http://www.deutsche-biographie.de/pnd143387065.html
"Banckert, Adriaan van",1684,,,,,1019726490,0,0,http://www.deutsche-biographie.de/pnd1019726490.html
"Bamer, Joahnnes Baptist",1769,Kaufbeuren,wirk0,47.882379,10.621919,142469386,1,0,http://www.deutsche-biographie.de/pnd142469386.html
Baochang,[502] - [557],,,,,102836302,0,0,http://www.deutsche-biographie.de/pnd102836302.html
"Balāfrīǧ, Aḥmad",1908 - 1990,,,,,123488281,0,0,http://www.deutsche-biographie.de/pnd124781977.html
Barbara <von Unna>,[um 1562-],,,,,1019728000,0,0,http://www.deutsche-biographie.de/pnd1019728000.html
"Baour-Lormian, Pierre-Marie-François-Louis",1770 - 1854,,,,,118657070,0,0,http://www.deutsche-biographie.de/pnd171965272.html
"Banuls, André",1921 - ,,,,,131657879,0,0,http://www.deutsche-biographie.de/pnd131657879.html
"Balzer, Guntram",1963 - ,,,,,13201033X,0,0,http://www.deutsche-biographie.de/pnd13201033X.html
"Bantzer, Claus",1942 - ,,,,,134933079,0,0,http://www.deutsche-biographie.de/pnd134933079.html
"Balles, Andreas",1972 - ,,,,,124604080,0,0,http://www.deutsche-biographie.de/pnd124604080.html
"Baratier, Jacques Antoine",1712 - 1783,,,,,130583901,0,0,http://www.deutsche-biographie.de/pnd130583901.html
"Bancalari, Gustav",1841 - 1900,Linz,wirk0,48.306390,14.286110,143803514,1,0,http://www.deutsche-biographie.de/pnd143803514.html
"Bancalari, Gustav",1841 - 1900,Linz,wirk1,48.306390,14.286110,143803514,1,0,http://www.deutsche-biographie.de/pnd143803514.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd130872970.html
"Balla, Andrés",1921 - 2000,,,,,131416820,0,0,http://www.deutsche-biographie.de/pnd131416820.html
"Baltimore, George Calvert",1580 - 1632,,,,,129701173,0,0,http://www.deutsche-biographie.de/pnd129701173.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd121316777.html
"Baltard, Victor",1805 - 1874,,,,,119322625,0,0,http://www.deutsche-biographie.de/pnd119322625.html
"Bankovskis, Pauls",1973 - ,,,,,13299254X,0,0,http://www.deutsche-biographie.de/pnd13299254X.html
"Banister, John",1630 - 1679,,,,,118657038,0,0,http://www.deutsche-biographie.de/pnd118657038.html
"Ballard, Christophe",1641 - 1715,Paris,wirk0,48.853409,2.348800,123225647,1,0,http://www.deutsche-biographie.de/pnd123225647.html
"Ballard, Christophe",1641 - 1715,Paris,wirk1,48.853409,2.348800,123225647,1,0,http://www.deutsche-biographie.de/pnd123225647.html
Baptista <de Finario>,[ca. 1428 - 1484],,,,,102423059,0,0,http://www.deutsche-biographie.de/pnd102423059.html
"Ban, Shigeru",1957 - ,Tokio,wirk0,35.689500,139.691710,120455455,1,0,http://www.deutsche-biographie.de/pnd120455455.html
"Bames, Carl",1806 - 1875,Reutlingen,wirk0,48.491439,9.204269,1012174638,1,0,http://www.deutsche-biographie.de/pnd1012174638.html
"Bames, Carl",1806 - 1875,Pfullingen,wirk1,48.464579,9.227959,1012174638,1,0,http://www.deutsche-biographie.de/pnd1012174638.html
"Balwé, Arnold",1898 - 1983,Dresden,wirk0,51.050890,13.738319,117765910,1,0,http://www.deutsche-biographie.de/pnd117765910.html
"Balwé, Arnold",1898 - 1983,Prien a. Chiemsee,wirk1,47.856020,12.346230,117765910,1,0,http://www.deutsche-biographie.de/pnd117765910.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd129236713.html
"Bally, François Victor",1775 - 1866,,,,,117561886,0,0,http://www.deutsche-biographie.de/pnd117561886.html
"Balduin <II., Jerusalem, König>",1131,,,,,141122285,0,0,http://www.deutsche-biographie.de/pnd141122285.html
"Barbarus, Hermolaus <Iunior>",1454 - 1493,,,,,118657119,0,0,http://www.deutsche-biographie.de/pnd118657119.html
"Barante, Amable-Guillaume-Prosper Brugière de",1782 - 1866,,,,,116050314,0,0,http://www.deutsche-biographie.de/pnd116050314.html
"Ballhaus, Verena",1951 - ,München,wirk0,48.137222,11.575277,122842812,1,0,http://www.deutsche-biographie.de/pnd122842812.html
"Barbier, Joseph Athanase",1767 - 1846,,,,,117563145,0,0,http://www.deutsche-biographie.de/pnd117563145.html
"Balvin, Josef",1923 - 2009,Klobouky,wirk0,48.996090,16.862980,116046775,1,0,http://www.deutsche-biographie.de/pnd116046775.html
"Balvin, Josef",1923 - 2009,Prag,wirk1,50.088039,14.420759,116046775,1,0,http://www.deutsche-biographie.de/pnd116046775.html
"Balvin, Josef",1923 - 2009,Prag,wirk2,50.088039,14.420759,116046775,1,0,http://www.deutsche-biographie.de/pnd116046775.html
"Bangemann, Martin",1934 - ,Wanzleben,wirk0,52.060870,11.440799,120084287,1,0,http://www.deutsche-biographie.de/pnd120084287.html
"Balzer, Lothar",1955 - ,,,,,120195682,0,0,http://www.deutsche-biographie.de/pnd120195682.html
"Banis, Reimar",1951 - ,,,,,121484203,0,0,http://www.deutsche-biographie.de/pnd121484203.html
"Bang, Johann Christian",1736 - 1803,Goßfelden,wirk0,50.864049,8.741519,143392158,1,0,http://www.deutsche-biographie.de/pnd143392158.html
"Bang, Johann Christian",1736 - 1803,Goßfelden,wirk1,50.864049,8.741519,143392158,1,0,http://www.deutsche-biographie.de/pnd143392158.html
"Barbiano di Belgiojoso, Barbara",1759 - 1833,,,,,132134144,0,0,http://www.deutsche-biographie.de/pnd132134144.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd142220442.html
"Bar, Bonaventure de",1700 - 1729,,,,,131657550,0,0,http://www.deutsche-biographie.de/pnd131657550.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118931377.html
"Bannholtzer, Valentin",[um 1500],,,,,102565155,0,0,http://www.deutsche-biographie.de/pnd102565155.html
Baphullus <Medicus>,[1.Jh.n.Chr.],,,,,102382948,0,0,http://www.deutsche-biographie.de/pnd102382948.html
"Barbieri, Giuseppe",1774 - 1852,,,,,130419133,0,0,http://www.deutsche-biographie.de/pnd130419133.html
"Ballhausen, Thomas",1975 - ,Wien,wirk0,48.208199,16.371690,123312558,1,0,http://www.deutsche-biographie.de/pnd123312558.html
"Baranov-Rossine, Vladimir D.",1888 - 1944,,,,,132863782,0,0,http://www.deutsche-biographie.de/pnd132863782.html
"Balzer, Hans",1891 - 1960,,,,,118652249,0,0,http://www.deutsche-biographie.de/pnd118652249.html
"Bamberger, Rudolf",1888 - 1945,Mainz,wirk0,49.984166,8.278888,116047658,1,0,http://www.deutsche-biographie.de/pnd116047658.html
"Bamberger, Rudolf",1888 - 1945,Auschwitz,wirk1,50.034370,19.210370,116047658,1,0,http://www.deutsche-biographie.de/pnd116047658.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd10002212X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd104669918.html
"Balke, Franz",1889 - 1972,Otzenrath,wirk0,51.069760,6.464579,116043814,1,0,http://www.deutsche-biographie.de/pnd116043814.html
"Bambridge, Arthur Leopold",1861 - 1923,,,,,103691254X,0,0,http://www.deutsche-biographie.de/pnd103691254X.html
"Baltz, Johanna",1849 - 1918,Arnsberg,wirk0,51.383330,8.083330,116046554,1,0,http://www.deutsche-biographie.de/pnd116046554.html
"Baltz, Johanna",1849 - 1918,Arnsberg,wirk1,51.383330,8.083330,116046554,1,0,http://www.deutsche-biographie.de/pnd116046554.html
