name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Borsche, Walther",1877 bis 1950,Staßfurt-Leopoldshall,geburt,51.8489085,11.6040142,116256214,1,1,http://www.deutsche-biographie.de/sfz5363.html
"Borsche, Walther",1877 bis 1950,München,wirk1,48.1372719,11.5754815,116256214,1,1,http://www.deutsche-biographie.de/sfz5363.html
"Borsche, Walther",1877 bis 1950,Göttingen,wirk2,51.5336849,9.934507,116256214,1,1,http://www.deutsche-biographie.de/sfz5363.html
"Borsche, Walther",1877 bis 1950,Frankfurt,wirk3,50.1432793,8.6805975,116256214,1,1,http://www.deutsche-biographie.de/sfz5363.html
"Borsche, Walther",1877 bis 1950,Frankfurt/Main,tod,50.12134215,8.66195118582712,116256214,1,1,http://www.deutsche-biographie.de/sfz5363.html
"Braun, Joseph",1857 bis 1947,Wipperfürth,geburt,51.1156649,7.387898,124729487,1,1,http://www.deutsche-biographie.de/sfz5643.html
"Braun, Joseph",1857 bis 1947,Bonn,wirk1,50.7344839,7.0999274,124729487,1,1,http://www.deutsche-biographie.de/sfz5643.html
"Braun, Joseph",1857 bis 1947,Pullach bei München,tod,48.0556122,11.5217455,124729487,1,1,http://www.deutsche-biographie.de/sfz5643.html
"Engelhart, Hans","erwähnt 1547, gestorben 1571",Heidelberg,tod,49.4093608,8.6948125,135908450,1,1,http://www.deutsche-biographie.de/sfz13321.html
"Bronn, Jegor",1870 bis 1932,Minsk (Weißrußland),geburt,53.9022531,27.5618628,137215541,1,1,http://www.deutsche-biographie.de/sfz5954.html
"Bronn, Jegor",1870 bis 1932,Berlin-Charlottenburg,wirk1,52.504457,13.3033757,137215541,1,1,http://www.deutsche-biographie.de/sfz5954.html
"Bronn, Jegor",1870 bis 1932,Berlin,wirk2,52.5170365,13.3888599,137215541,1,1,http://www.deutsche-biographie.de/sfz5954.html
"Bronn, Jegor",1870 bis 1932,Berlin,tod,52.5170365,13.3888599,137215541,1,1,http://www.deutsche-biographie.de/sfz5954.html
Bonstetten,unbekannt,Nürnberg,wirk0,49.4538501,11.0773238,129599506,1,1,http://www.deutsche-biographie.de/sfz5259.html
Bonstetten,unbekannt,Zürich,wirk1,47.3685586,8.5404434,129599506,1,1,http://www.deutsche-biographie.de/sfz5259.html
Bonstetten,unbekannt,Winterthur,wirk2,47.4990004,8.7288075,129599506,1,1,http://www.deutsche-biographie.de/sfz5259.html
Bonstetten,unbekannt,Bern,wirk3,46.9480572,7.4513003,129599506,1,1,http://www.deutsche-biographie.de/sfz5259.html
"Battermann, Hans",1860 bis 1922,Bückeburg,geburt,52.260705,9.0491826,117567957,1,1,http://www.deutsche-biographie.de/sfz2220.html
"Battermann, Hans",1860 bis 1922,Berlin,wirk1,52.5170365,13.3888599,117567957,1,1,http://www.deutsche-biographie.de/sfz2220.html
"Battermann, Hans",1860 bis 1922,Hamburg,wirk2,53.5503414,10.000654,117567957,1,1,http://www.deutsche-biographie.de/sfz2220.html
"Battermann, Hans",1860 bis 1922,Göttingen,wirk3,51.5336849,9.934507,117567957,1,1,http://www.deutsche-biographie.de/sfz2220.html
"Battermann, Hans",1860 bis 1922,Königsberg,wirk4,54.7066424,20.5105165,117567957,1,1,http://www.deutsche-biographie.de/sfz2220.html
"Battermann, Hans",1860 bis 1922,Blankenburg/Harz,tod,51.7910474,10.9543435,117567957,1,1,http://www.deutsche-biographie.de/sfz2220.html
"Ehses, Stephan",1855 bis 1926,Zeltingen/Mosel,geburt,49.9556575,7.0084744,116409738,1,1,http://www.deutsche-biographie.de/sfz12729.html
"Ehses, Stephan",1855 bis 1926,Würzburg,wirk1,49.79245,9.9329662,116409738,1,1,http://www.deutsche-biographie.de/sfz12729.html
"Ehses, Stephan",1855 bis 1926,Rom,wirk2,41.9071505,12.4841965,116409738,1,1,http://www.deutsche-biographie.de/sfz12729.html
"Ehses, Stephan",1855 bis 1926,Trier,wirk3,49.7557338,6.6402058,116409738,1,1,http://www.deutsche-biographie.de/sfz12729.html
"Ehses, Stephan",1855 bis 1926,Rom,tod,41.9071505,12.4841965,116409738,1,1,http://www.deutsche-biographie.de/sfz12729.html
"Gemlich, Ambrosius",um 1500    bis nach 1542   ,Landshut,wirk0,48.5361153,12.1518412,13366001X,1,1,http://www.deutsche-biographie.de/sfz20296.html
"Gemlich, Ambrosius",um 1500    bis nach 1542   ,Wien,wirk1,48.2084672,16.3730907,13366001X,1,1,http://www.deutsche-biographie.de/sfz20296.html
"Gemlich, Ambrosius",um 1500    bis nach 1542   ,Paris,wirk2,48.8564528,2.3524282,13366001X,1,1,http://www.deutsche-biographie.de/sfz20296.html
"Klinckowström, von (seit 1678)",unbekannt,Prenzlau,wirk0,53.3167,13.866575,,1,1,http://www.deutsche-biographie.de/sfz130790.html
"Klinckowström, von (seit 1678)",unbekannt,Stralsund,wirk1,54.3159476,13.0905266,,1,1,http://www.deutsche-biographie.de/sfz130790.html
"Amman von Ammansegg, Matthäus","erwähnt 1564, gestorben 1601",,,,,13571768X,0,1,http://www.deutsche-biographie.de/sfz827.html
"Barkhausen, Carl Georg",1848 bis 1917,Bremen,geburt,53.0758099,8.80717,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Heidelberg,wirk1,49.4093608,8.6948125,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Berlin,wirk2,52.5170365,13.3888599,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Leipzig,wirk3,51.3405087,12.3746816,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Göttingen,wirk4,51.5336849,9.934507,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Bremen,wirk5,53.0758099,8.80717,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Bremerhaven,wirk6,53.5522265,8.5865508,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Barkhausen, Carl Georg",1848 bis 1917,Bremen,tod,53.0758099,8.80717,116118725,1,1,http://www.deutsche-biographie.de/sfz2079.html
"Bürvenich, Adam",1603 bis 1676,Düren,geburt,50.7997308,6.4835199,12893882X,1,1,http://www.deutsche-biographie.de/sfz7197.html
"Bürvenich, Adam",1603 bis 1676,Heidelberg,wirk1,49.4093608,8.6948125,12893882X,1,1,http://www.deutsche-biographie.de/sfz7197.html
"Bürvenich, Adam",1603 bis 1676,Mainz,wirk2,49.9999952,8.2710237,12893882X,1,1,http://www.deutsche-biographie.de/sfz7197.html
"Bürvenich, Adam",1603 bis 1676,Koblenz,tod,50.3532028,7.5943348,12893882X,1,1,http://www.deutsche-biographie.de/sfz7197.html
"Berl, Ernst",1877 bis 1946,Freudenthal (Österreichisch Schlesien),geburt,49.9884663,17.4655042,116135557,1,1,http://www.deutsche-biographie.de/sfz3925.html
"Berl, Ernst",1877 bis 1946,Darmstadt,wirk1,49.8727746,8.6511775,116135557,1,1,http://www.deutsche-biographie.de/sfz3925.html
"Berl, Ernst",1877 bis 1946,"Pittsburgh (Pennsylvania, USA)",tod,40.4416941,-79.9900861,116135557,1,1,http://www.deutsche-biographie.de/sfz3925.html
"Buwo, Bernhard",erwähnt 1544 oder 1575 ,,,,,119634163,0,1,http://www.deutsche-biographie.de/sfz7681.html
"Altenburg, Johann Ernst",1734 bis 1801,Weißenfels (Provinz Sachsen),geburt,51.2,11.9667,108138054,1,1,http://www.deutsche-biographie.de/sfz700.html
"Altenburg, Johann Ernst",1734 bis 1801,Altenburg,wirk1,50.9852411,12.4340988,108138054,1,1,http://www.deutsche-biographie.de/sfz700.html
"Altenburg, Johann Ernst",1734 bis 1801,Halle,wirk2,51.4820941,11.970473,108138054,1,1,http://www.deutsche-biographie.de/sfz700.html
"Altenburg, Johann Ernst",1734 bis 1801,Bitterfeld,tod,51.6239124,12.3301466,108138054,1,1,http://www.deutsche-biographie.de/sfz700.html
"Greiner, Blasius","erwähnt 1567, gestorben spätestens 1571   ",,,,,136123465,0,1,http://www.deutsche-biographie.de/sfz23618.html
"Liebich, Bruno",1862 bis 1939,Altwasser Kreis Waldenburg (Schlesien),geburt,50.7816229,16.2860032,116996811,1,1,http://www.deutsche-biographie.de/sfz51167.html
"Liebich, Bruno",1862 bis 1939,München,wirk1,48.1372719,11.5754815,116996811,1,1,http://www.deutsche-biographie.de/sfz51167.html
"Liebich, Bruno",1862 bis 1939,Breslau,wirk2,51.1122376,17.0344333,116996811,1,1,http://www.deutsche-biographie.de/sfz51167.html
"Liebich, Bruno",1862 bis 1939,Göttingen,wirk3,51.5336849,9.934507,116996811,1,1,http://www.deutsche-biographie.de/sfz51167.html
"Liebich, Bruno",1862 bis 1939,Breslau,tod,51.1122376,17.0344333,116996811,1,1,http://www.deutsche-biographie.de/sfz51167.html
Hölder,unbekannt,Wien,wirk0,48.2084672,16.3730907,139844163,1,1,http://www.deutsche-biographie.de/sfz32831.html
"Brandenberg, Johannes",1661 bis 1729,Zug (Schweiz),geburt,47.1715809,8.5194365,11851430X,1,1,http://www.deutsche-biographie.de/sfz5519.html
"Brandenberg, Johannes",1661 bis 1729,Mantua,wirk1,45.1598944,10.7968319,11851430X,1,1,http://www.deutsche-biographie.de/sfz5519.html
"Brandenberg, Johannes",1661 bis 1729,Zug (Schweiz),tod,47.1715809,8.5194365,11851430X,1,1,http://www.deutsche-biographie.de/sfz5519.html
"Goldener, Johannes",um 1400    bis 1475,Nürnberg (?),geburt,49.4538501,11.0773238,133688445,1,1,http://www.deutsche-biographie.de/sfz21569.html
"Goldener, Johannes",um 1400    bis 1475,Nürnberg,wirk1,49.4538501,11.0773238,133688445,1,1,http://www.deutsche-biographie.de/sfz21569.html
"Goldener, Johannes",um 1400    bis 1475,Rom,wirk2,41.9071505,12.4841965,133688445,1,1,http://www.deutsche-biographie.de/sfz21569.html
"Goldener, Johannes",um 1400    bis 1475,Bamberg,wirk3,49.892691,10.8876283,133688445,1,1,http://www.deutsche-biographie.de/sfz21569.html
"Goldener, Johannes",um 1400    bis 1475,Bamberg,tod,49.892691,10.8876283,133688445,1,1,http://www.deutsche-biographie.de/sfz21569.html
"Bender, Karl Ludwig",1811 bis 1893,Königsberg,geburt,54.7066424,20.5105165,133980197,1,1,http://www.deutsche-biographie.de/sfz3698.html
"Bender, Karl Ludwig",1811 bis 1893,Königsberg,wirk1,54.7066424,20.5105165,133980197,1,1,http://www.deutsche-biographie.de/sfz3698.html
"Bender, Karl Ludwig",1811 bis 1893,Gumbinnen,tod,54.5917397,22.2010141,133980197,1,1,http://www.deutsche-biographie.de/sfz3698.html
"Opel, Fritz von",1899 bis 1971,Rüsselsheim/Main,geburt,49.994764,8.4116521,13985312X,1,1,http://www.deutsche-biographie.de/sfz73555.html
"Opel, Fritz von",1899 bis 1971,Samedan-Sankt Moritz (Schweiz),tod,46.5332403,9.874586,13985312X,1,1,http://www.deutsche-biographie.de/sfz73555.html
"Opel, Fritz von",1899 bis 1971,Rüsselsheim,grab,49.994764,8.4116521,13985312X,1,1,http://www.deutsche-biographie.de/sfz73555.html
"Firmian, zu",unbekannt,Salzburg,wirk0,47.8001977,13.0410592,133391736,1,1,http://www.deutsche-biographie.de/sfz16158.html
"Firmian, zu",unbekannt,Passau,wirk1,48.5740136,13.4606445,133391736,1,1,http://www.deutsche-biographie.de/sfz16158.html
"Firmian, zu",unbekannt,Wien,wirk2,48.2084672,16.3730907,133391736,1,1,http://www.deutsche-biographie.de/sfz16158.html
"Davidsohn, George",1835 bis 1897,Danzig,geburt,54.3482114,18.6542829,116038136,1,1,http://www.deutsche-biographie.de/sfz9404.html
"Davidsohn, George",1835 bis 1897,Breslau,wirk1,51.1122376,17.0344333,116038136,1,1,http://www.deutsche-biographie.de/sfz9404.html
"Davidsohn, George",1835 bis 1897,Hamburg,wirk2,53.5503414,10.000654,116038136,1,1,http://www.deutsche-biographie.de/sfz9404.html
"Davidsohn, George",1835 bis 1897,Wien,wirk3,48.2084672,16.3730907,116038136,1,1,http://www.deutsche-biographie.de/sfz9404.html
