name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Haeckl, Anton",1818-[19. Jh.],Wien,wirk0,48.208199,16.371690,1041636598,1,0,http://www.deutsche-biographie.de/pnd1041636598.html
"Haentzschel, Gotthelf Traugott Esaias",1779 - 1848,Mittweida,wirk0,50.986220,12.975379,132156504,1,0,http://www.deutsche-biographie.de/pnd132156504.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd139434569.html
"Hack, Günter",1971 - ,,,,,120041979,0,0,http://www.deutsche-biographie.de/pnd120041979.html
"Haas, Jonas",1720 - 1774,Nürnberg,wirk0,49.454166,11.775000,130062936,1,0,http://www.deutsche-biographie.de/pnd130062936.html
"Haas, Jonas",1720 - 1774,Kopenhagen,wirk1,55.675939,12.565530,130062936,1,0,http://www.deutsche-biographie.de/pnd130062936.html
"Haas, Jonas",1720 - 1774,Hamburg,wirk2,53.583329,10.000000,130062936,1,0,http://www.deutsche-biographie.de/pnd130062936.html
"Haas, Jonas",1720 - 1774,Kopenhagen,wirk3,55.675939,12.565530,130062936,1,0,http://www.deutsche-biographie.de/pnd130062936.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd129282618.html
"Hachette, Louis",1800 - 1864,Paris,wirk0,48.853409,2.348800,11635142X,1,0,http://www.deutsche-biographie.de/pnd11635142X.html
"Hackelberg, Hans von",1581,,,,,12121057X,0,0,http://www.deutsche-biographie.de/pnd12121057X.html
"Haelwegh, Albert",1600 - 1673,,,,,130099112,0,0,http://www.deutsche-biographie.de/pnd130099112.html
"Hacker, Christa",1921 - ,,,,,1038483786,0,0,http://www.deutsche-biographie.de/pnd1038483786.html
"Hadfield, James",[1771/72] - 1841,,,,,116358157,0,0,http://www.deutsche-biographie.de/pnd116358157.html
"Hacker, Karl-Friedrich",1954 - ,Itzehoe,wirk0,53.920990,9.515290,124373631,1,0,http://www.deutsche-biographie.de/pnd124373631.html
"Hacker, Karl-Friedrich",1954 - ,Itzehoe,wirk1,53.920990,9.515290,124373631,1,0,http://www.deutsche-biographie.de/pnd124373631.html
"Habeck, Sarah Nadine",1981 - ,,,,,1038467063,0,0,http://www.deutsche-biographie.de/pnd1038467063.html
"Habel, Susanne",1960 - ,München,wirk0,48.137222,11.575277,1041908229,1,0,http://www.deutsche-biographie.de/pnd1041908229.html
"Haas, Friedrich",1801 - ,,,,,116347112,0,0,http://www.deutsche-biographie.de/pnd116347112.html
Hadrianus <Antiochenus>,[5. Jh.],,,,,102394377,0,0,http://www.deutsche-biographie.de/pnd102394377.html
"Hafedh, Yasmin",1990 - ,,,,,101348066X,0,0,http://www.deutsche-biographie.de/pnd101348066X.html
Habakuk,[v626],,,,,118639439,0,0,http://www.deutsche-biographie.de/pnd118639439.html
"Hackl, Georg",1966 - ,,,,,124247008,0,0,http://www.deutsche-biographie.de/pnd124247008.html
"Hälssig, Arthur",1925,,,,,127692819,0,0,http://www.deutsche-biographie.de/pnd127692819.html
"Haas, Heidi",1940 - ,,,,,130486507,0,0,http://www.deutsche-biographie.de/pnd130486507.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd100153798.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1033385824.html
"Haengekorb, Kurt",1886 - ,,,,,1041865147,0,0,http://www.deutsche-biographie.de/pnd1041865147.html
