name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Droysen, Zoe",1884 - 1975,Berlin,wirk0,52.500000,13.416669,105360961,1,0,http://www.deutsche-biographie.de/pnd105360961.html
"Du, Fu",[712] - [770],,,,,118928619,0,0,http://www.deutsche-biographie.de/pnd118928619.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd131913867.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd124745717.html
"Duarry, ...",1820[19. Jh.],Barcelona,wirk0,41.388790,2.158990,1038015987,1,0,http://www.deutsche-biographie.de/pnd1038015987.html
"Dulaure, Jacques Antoine",1755 - 1835,,,,,104345535,0,0,http://www.deutsche-biographie.de/pnd104345535.html
Druckler,[Person des Mittelalters],,,,,102570698,0,0,http://www.deutsche-biographie.de/pnd102570698.html
"Duntze, Michael",1779 - 1845,,,,,11625226X,0,0,http://www.deutsche-biographie.de/pnd11625226X.html
"Dugazon, Louise Rosalie",1755 - 1821,,,,,129815853,0,0,http://www.deutsche-biographie.de/pnd129815853.html
"Dubourg, Louis Fabritius",1693 - 1775,,,,,139937129,0,0,http://www.deutsche-biographie.de/pnd139937129.html
"Duflos, Claude",1665 - 1727,Paris,wirk0,48.853409,2.348800,139010300,1,0,http://www.deutsche-biographie.de/pnd139010300.html
"Duflos, Claude",1665 - 1727,Paris,wirk1,48.853409,2.348800,139010300,1,0,http://www.deutsche-biographie.de/pnd139010300.html
"Du Bois, Pierre",1616 - 1696,,,,,1033200417,0,0,http://www.deutsche-biographie.de/pnd1033200417.html
"Duarte, José Napoleón",1925 - ,,,,,119435160,0,0,http://www.deutsche-biographie.de/pnd119435160.html
"Duggan, Stephen",1870 - 1950,,,,,116242906,0,0,http://www.deutsche-biographie.de/pnd116242906.html
"Du Faing, Philippe François",1615 - 1689,,,,,1033333182,0,0,http://www.deutsche-biographie.de/pnd1033333182.html
"Du Simitière, Pierre Eugène",1737 - 1784,,,,,121095444,0,0,http://www.deutsche-biographie.de/pnd121095444.html
"Drut, Guy",1950 - ,,,,,121090981,0,0,http://www.deutsche-biographie.de/pnd121090981.html
"Drtikol, František",1883 - 1961,Prag,wirk0,50.088039,14.420759,11881284X,1,0,http://www.deutsche-biographie.de/pnd11881284X.html
"Dubček, Alexander",1921 - 1992,Prag,wirk0,50.088039,14.420759,118527622,1,0,http://www.deutsche-biographie.de/pnd118527622.html
"Duncan <II., Schottland, König>",1060 - 1094,,,,,1023272652,0,0,http://www.deutsche-biographie.de/pnd1023272652.html
Dulcitius <Tribunus>,[4./5. Jh.],,,,,102391890,0,0,http://www.deutsche-biographie.de/pnd102391890.html
"Droste-Hülshoff, Ferdinand",1841 - 1874,,,,,107973340,0,0,http://www.deutsche-biographie.de/pnd107973340.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118888870.html
"Dulong, Pierre Louis",1785 - 1838,,,,,115448500,0,0,http://www.deutsche-biographie.de/pnd115448500.html
"Duarte, Salomon",1617 - 1671,Darmstadt,wirk0,49.870559,8.649440,103785764X,1,0,http://www.deutsche-biographie.de/pnd103785764X.html
"Dunst, Alexander",1980 - ,Wien,wirk0,48.208199,16.371690,1036890546,1,0,http://www.deutsche-biographie.de/pnd1036890546.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd122123395.html
"Duca, Ion Gheorghe",1879 - 1933,,,,,118527703,0,0,http://www.deutsche-biographie.de/pnd118527703.html
"Droz, Joseph",1773 - 1851,Paris,wirk0,48.853409,2.348800,116227540,1,0,http://www.deutsche-biographie.de/pnd116227540.html
"Dubedout, Hubert",1922 - 1986,,,,,119460467,0,0,http://www.deutsche-biographie.de/pnd119460467.html
"Dunois, Jean de",1403 - 1468,,,,,123184991,0,0,http://www.deutsche-biographie.de/pnd123184991.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119203642.html
"Duchon, Ignatz",1788,Preßburg,wirk0,48.148159,17.106739,103688600X,1,0,http://www.deutsche-biographie.de/pnd103688600X.html
"Duda, Christian",1962 - ,Berlin,wirk0,52.500000,13.416669,122010779,1,0,http://www.deutsche-biographie.de/pnd122010779.html
