name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Paulhan, Jean",1884 - 1968,,,,,118789937,0,0,http://www.deutsche-biographie.de/pnd118789937.html
Paul <Förchtel>,[1. H. 15. Jh.-],,,,,1019731214,0,0,http://www.deutsche-biographie.de/pnd1019731214.html
"Paterno, Emanuele",1847 - ,,,,,116053259,0,0,http://www.deutsche-biographie.de/pnd116053259.html
"Parzinger, Hermann",1959 - ,München,wirk0,48.137222,11.575277,128461152,1,0,http://www.deutsche-biographie.de/pnd128461152.html
Paul <Grundherr>,1469,,,,,1019729961,0,0,http://www.deutsche-biographie.de/pnd1019729961.html
"Paul, Diane B.",1946 - ,,,,,133927903,0,0,http://www.deutsche-biographie.de/pnd133927903.html
"Patton, George S.",1885 - 1945,Heidelberg,wirk0,49.407679,8.690789,119344106,1,0,http://www.deutsche-biographie.de/pnd119344106.html
"Paul, L.",1870-1871[19. Jh.],Paris,wirk0,48.853409,2.348800,1036273091,1,0,http://www.deutsche-biographie.de/pnd1036273091.html
"Papenfuß, Bert",1956 - ,Stavenhagen,wirk0,53.697249,12.904680,118885340,1,0,http://www.deutsche-biographie.de/pnd118885340.html
"Papenfuß, Bert",1956 - ,Berlin,wirk1,52.500000,13.416669,118885340,1,0,http://www.deutsche-biographie.de/pnd118885340.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd123315581.html
"Partsch, Karl",1922 - 2009,,,,,118833162,0,0,http://www.deutsche-biographie.de/pnd118833162.html
"Paskow, Nicole",1975 - ,Zeitz,wirk0,51.049619,12.136900,104549769X,1,0,http://www.deutsche-biographie.de/pnd104549769X.html
"Paskow, Nicole",1975 - ,Erlangen,wirk1,49.590989,11.007830,104549769X,1,0,http://www.deutsche-biographie.de/pnd104549769X.html
Parmeniscus <Grammaticus>,[v2./1. Jh.],,,,,102401659,0,0,http://www.deutsche-biographie.de/pnd102401659.html
"Papula, Klaus",1967 - ,Linz,wirk0,48.306390,14.286110,1045411140,1,0,http://www.deutsche-biographie.de/pnd1045411140.html
"Paterson, Isabel",1886 - 1961,,,,,129569410,0,0,http://www.deutsche-biographie.de/pnd129569410.html
"Paul, Georgina",1961 - ,Coventry,wirk0,52.406559,-1.512170,1045565849,1,0,http://www.deutsche-biographie.de/pnd1045565849.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd139737723.html
"Patavinus, Christophorus",[16. Jh.],,,,,119392798,0,0,http://www.deutsche-biographie.de/pnd119392798.html
"Parsons, Talcott",1902 - 1979,,,,,118591835,0,0,http://www.deutsche-biographie.de/pnd118591835.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd130607290.html
"Partecipazio, Giovanni",881-887[887],,,,,1023052776,0,0,http://www.deutsche-biographie.de/pnd1023052776.html
Patricius <Dublinensis>,[um 1074/84],,,,,102373477,0,0,http://www.deutsche-biographie.de/pnd102373477.html
"Pascal, Jean Louis",1837 - 1920,,,,,117686891,0,0,http://www.deutsche-biographie.de/pnd117686891.html
"Partzsch, Kurt",1910 - 1996,Dresden,wirk0,51.050890,13.738319,108498360,1,0,http://www.deutsche-biographie.de/pnd108498360.html
Pasicrites,[3. Jh.],,,,,102388741,0,0,http://www.deutsche-biographie.de/pnd102388741.html
"Paret y Alcázar, Luis",1746 - 1799,,,,,122035232,0,0,http://www.deutsche-biographie.de/pnd122035232.html
"Parizeau, Edme Gratien",1783 - 1783-1831,Paris,wirk0,48.853409,2.348800,13254556X,1,0,http://www.deutsche-biographie.de/pnd13254556X.html
"Patey, Auguste",1855 - 1930,Paris,wirk0,48.853409,2.348800,1042652996,1,0,http://www.deutsche-biographie.de/pnd1042652996.html
"Patey, Auguste",1855 - 1930,Paris,wirk1,48.853409,2.348800,1042652996,1,0,http://www.deutsche-biographie.de/pnd1042652996.html
"Patey, Auguste",1855 - 1930,Paris,wirk2,48.853409,2.348800,1042652996,1,0,http://www.deutsche-biographie.de/pnd1042652996.html
"Passera, Felice",1688/89,,,,,122161106,0,0,http://www.deutsche-biographie.de/pnd122161106.html
"Parpart, Heribert von",1884 - 1967,,,,,133696383,0,0,http://www.deutsche-biographie.de/pnd133696383.html
"Patrizi, Giovanni Battista",1658 - 1727,,,,,124508863,0,0,http://www.deutsche-biographie.de/pnd124508863.html
"Paul, Christiane",1974 - ,Berlin-Pankow,wirk0,52.600000,13.433329,124386113,1,0,http://www.deutsche-biographie.de/pnd124386113.html
"Paul, Christiane",1974 - ,Berlin,wirk1,52.500000,13.416669,124386113,1,0,http://www.deutsche-biographie.de/pnd124386113.html
"Passer, Justus Eberhard",1652 - 1733,Gießen,wirk0,50.583329,8.650000,121837475,1,0,http://www.deutsche-biographie.de/pnd121837475.html
"Passer, Justus Eberhard",1652 - 1733,Darmstadt,wirk1,49.870559,8.649440,121837475,1,0,http://www.deutsche-biographie.de/pnd121837475.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd101205961.html
"Papke, Antje",1977 - ,Berlin,wirk0,52.500000,13.416669,1045407623,1,0,http://www.deutsche-biographie.de/pnd1045407623.html
"Papke, Antje",1977 - ,Wien,wirk1,48.208199,16.371690,1045407623,1,0,http://www.deutsche-biographie.de/pnd1045407623.html
"Papke, Antje",1977 - ,Augsburg,wirk2,48.371388,10.898333,1045407623,1,0,http://www.deutsche-biographie.de/pnd1045407623.html
"Parreuter, Sebald",1548,Nürnberg,wirk0,49.454166,11.775000,1023579103,1,0,http://www.deutsche-biographie.de/pnd1023579103.html
"Pauche, ...",1815[18. /19. Jh.],,,,,1036146790,0,0,http://www.deutsche-biographie.de/pnd1036146790.html
"Parker, Horatio Wilhelm",1863 - 1919,,,,,118960423,0,0,http://www.deutsche-biographie.de/pnd119465469.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd126769583.html
"Pasquier, Nicolas",1561 - 1631,,,,,130243035,0,0,http://www.deutsche-biographie.de/pnd130243035.html
"Patera, Herbert Viktor",1900 - 1986,Wien,wirk0,48.208199,16.371690,13001933X,1,0,http://www.deutsche-biographie.de/pnd13001933X.html
"Patera, Herbert Viktor",1900 - 1986,Wien,wirk1,48.208199,16.371690,13001933X,1,0,http://www.deutsche-biographie.de/pnd13001933X.html
"Patera, Herbert Viktor",1900 - 1986,Wien,wirk2,48.208199,16.371690,13001933X,1,0,http://www.deutsche-biographie.de/pnd13001933X.html
"Partsch, Christa",1926 - 2002,Salzwedel,wirk0,52.854349,11.152499,114768226,1,0,http://www.deutsche-biographie.de/pnd114768226.html
"Partsch, Christa",1926 - 2002,Salzwedel,wirk1,52.854349,11.152499,114768226,1,0,http://www.deutsche-biographie.de/pnd114768226.html
Paschasinus <Episcopus>,[5. Jh.],,,,,102388733,0,0,http://www.deutsche-biographie.de/pnd102388733.html
"Pastoret, Claude Emmanuel Joseph Pierre de",1755 - 1840,,,,,100241565,0,0,http://www.deutsche-biographie.de/pnd100241565.html
"Patzig, Günther",1926 - ,,,,,124137512,0,0,http://www.deutsche-biographie.de/pnd124137512.html
"Passerot, Hermann von",1670,Stockholm,wirk0,59.332580,18.064900,1019743549,1,0,http://www.deutsche-biographie.de/pnd1019743549.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118789813.html
Patrocles <Historicus>,[345-281/280v.Chr.],,,,,102401799,0,0,http://www.deutsche-biographie.de/pnd102401799.html
"Passienus, Gaius Sallustius Crispus",[gest. 48],,,,,102401772,0,0,http://www.deutsche-biographie.de/pnd102401772.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118914537.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd174327641.html
"Passarotti, Ventura",1560 - 1618,,,,,1027879705,0,0,http://www.deutsche-biographie.de/pnd1027879705.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd142872156.html
"Pascoli, Giovanni",1855 - 1912,San Mauro Pascoli,wirk0,44.109720,12.422779,118591894,1,0,http://www.deutsche-biographie.de/pnd118591894.html
"Pauker, Edmond",1888 - 1962,Budapest,wirk0,47.498010,19.039909,116060751,1,0,http://www.deutsche-biographie.de/pnd116060751.html
"Patzak, Peter",1945 - ,Wien,wirk0,48.208199,16.371690,118592025,1,0,http://www.deutsche-biographie.de/pnd118592025.html
