name,date,leben,lengthleben,idn,iplace,ibio,url
"Mitchill, Samuel L.",1764 - 1831,,0,11757919X,1,0,http://www.deutsche-biographie.de/pnd11757919X.html
"Minona, Carlo",1829,,0,1044412011,0,0,http://www.deutsche-biographie.de/pnd1044412011.html
"Mitterdorfer, Josef",1785 - 1838,,0,1044433930,0,0,http://www.deutsche-biographie.de/pnd1044433930.html
"Moestl, Norbert",1912 - 1950,,0,1044443359,0,0,http://www.deutsche-biographie.de/pnd1044443359.html
"Mohn, Liz",1941 - ,,0,123189292,0,0,http://www.deutsche-biographie.de/pnd123189292.html
"Mittelsdorf, Brigitte",1948 - 1989,,0,1044431458,0,0,http://www.deutsche-biographie.de/pnd1044431458.html
"Milnes, Sherrill",1935 - ,,0,121384284,0,0,http://www.deutsche-biographie.de/pnd121384284.html
"Mittrowsky, Hubert von",1902 - 1980,,0,130116939,0,0,http://www.deutsche-biographie.de/pnd130116939.html
"Minck, Heinrich Emanuel",1716 - 1772,,0,132618346,0,0,http://www.deutsche-biographie.de/pnd132618346.html
Milva,1939 - ,,0,13446351X,1,0,http://www.deutsche-biographie.de/pnd13446351X.html
"Mitterndorfer, Kurt",1951 - ,,0,12890111X,1,0,http://www.deutsche-biographie.de/pnd12890111X.html
"Modena, Maria",1899 - ,,0,106683160,0,0,http://www.deutsche-biographie.de/pnd106683160.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd139579311.html
"Mills, Ogden Livingston",1884 - 1937,,0,133607496,0,0,http://www.deutsche-biographie.de/pnd133607496.html
"Mint, Nele",1961 - ,,0,1044392843,0,0,http://www.deutsche-biographie.de/pnd1044392843.html
"Mitterer, Felix",1948 - ,,0,119022370,1,0,http://www.deutsche-biographie.de/pnd119022370.html
"Mitreva, Ilinka",1950 - ,,0,123058066,0,0,http://www.deutsche-biographie.de/pnd123058066.html
"Mohr, Eduard",1808 - 1892,,0,142685534,1,0,http://www.deutsche-biographie.de/pnd142685534.html
"Minamoto, Tamenori",[941] - 1011,,0,118867474,0,0,http://www.deutsche-biographie.de/pnd118867474.html
"Moers, Edelgard",1952 - ,,0,122902181,0,0,http://www.deutsche-biographie.de/pnd122902181.html
"Mitchell, Henry",1859-1876[19. Jh.],,0,1042671877,0,0,http://www.deutsche-biographie.de/pnd1042671877.html
"Modigliani, Franco",1918 - 2003,,0,121179613,0,0,http://www.deutsche-biographie.de/pnd121179613.html
"Moctezuma <II., Aztekenreich, Herrscher>",-,,0,118583727,0,0,http://www.deutsche-biographie.de/pnd118583727.html
Moeris <Grammaticus>,[2./3. Jh.],,0,100378048,0,0,http://www.deutsche-biographie.de/pnd100378048.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd119226332.html
"Misbach, Constant",1808 - -1850,,0,1044939796,1,0,http://www.deutsche-biographie.de/pnd1044939796.html
"Moest, Hermann",1868 - 1945,,0,1012382699,1,0,http://www.deutsche-biographie.de/pnd1012382699.html
"Minden, Barbara",-,,0,124619908,1,0,http://www.deutsche-biographie.de/pnd124619908.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd12145665X.html
"Mohr, Gerty",1948 - ,,0,140656510,0,0,http://www.deutsche-biographie.de/pnd140656510.html
"Mitterbacher, Friedrich",1953 - ,,0,1044432187,0,0,http://www.deutsche-biographie.de/pnd1044432187.html
Minucianus <Rhetor>,[2. Jh.],,0,102399646,0,0,http://www.deutsche-biographie.de/pnd102399646.html
Mimnermus <Tragicus>,[4.Jh.v.Chr.],,0,102399638,0,0,http://www.deutsche-biographie.de/pnd102399638.html
"Mojsov, Lazar",1920 - 2011,,0,133502562,1,0,http://www.deutsche-biographie.de/pnd133502562.html
"Missenharter, Johann Anton",1860[19. Jh.],,0,1044941499,1,0,http://www.deutsche-biographie.de/pnd1044941499.html
"Milutinović, Sima",1791 - 1847,,0,119040638,0,0,http://www.deutsche-biographie.de/pnd119040638.html
"Mocenigo, Giovanni",1409 - 1485,,0,129044881,0,0,http://www.deutsche-biographie.de/pnd129044881.html
"Moissi, Bettina",1923 - ,,0,1032456213,1,0,http://www.deutsche-biographie.de/pnd1032456213.html
"Moellendorf, Wichard von",1881 - 1937,,0,117081043,0,0,http://www.deutsche-biographie.de/pnd117081043.html
"Mohn, Henrik",1835 - 1916,,0,117586730,0,0,http://www.deutsche-biographie.de/pnd117586730.html
Mnesitheus <Cyzicenus>,[v3. Jh.],,0,10239976X,0,0,http://www.deutsche-biographie.de/pnd10239976X.html
"Mirza, Iskander",1899 - 1969,,0,121931439,0,0,http://www.deutsche-biographie.de/pnd121931439.html
"Mkrtchian, Agapi",1956 - ,,0,124033288,0,0,http://www.deutsche-biographie.de/pnd124033288.html
"Mittler, Elmar",1940 - ,,0,117065021,0,0,http://www.deutsche-biographie.de/pnd117065021.html
"Moiseev, Igorʹ Aleksandrovič",1906 - 2007,,0,119496577,0,0,http://www.deutsche-biographie.de/pnd119496577.html
"Mitdank, Joachim",1931 - ,,0,128178361,0,0,http://www.deutsche-biographie.de/pnd128178361.html
"Mohr, Christina",1982 - 2007,,0,104444729X,0,0,http://www.deutsche-biographie.de/pnd104444729X.html
"Mina, Francisco Javier",1789 - 1817,,0,13176991X,0,0,http://www.deutsche-biographie.de/pnd13176991X.html
"Minckwitz, Hans von",1534,,0,128942231,1,0,http://www.deutsche-biographie.de/pnd128942231.html
"Mittmann, Wolfgang",1939 - 2006,,0,120685736,0,0,http://www.deutsche-biographie.de/pnd120685736.html
"Moellmann, Konstantin",1792 - 1858,,0,1044442875,0,0,http://www.deutsche-biographie.de/pnd1044442875.html
"Mjaskovskij, Nikolaj Ja.",1881 - 1950,,0,118784307,0,0,http://www.deutsche-biographie.de/pnd134619544.html
"Mitić, Gojko",1940 - ,,0,118582798,0,0,http://www.deutsche-biographie.de/pnd118582798.html
"Moeynen, Johannes",[14. Jh.],,0,102829268,0,0,http://www.deutsche-biographie.de/pnd102829268.html
"Moi, Daniel Toroitich arap",1924 - ,,0,121926486,0,0,http://www.deutsche-biographie.de/pnd121926486.html
"Miltz, Anemone",1974 - ,,0,1035223805,1,0,http://www.deutsche-biographie.de/pnd1035223805.html
"Mirtse, Agnes",1938 - 2000,,0,128978805,0,0,http://www.deutsche-biographie.de/pnd128978805.html
"Mittelbach, Werner",1900 - 1975,,0,1044429712,0,0,http://www.deutsche-biographie.de/pnd1044429712.html
"Milon, Alexandre",1688 - 1771,,0,103117818X,1,0,http://www.deutsche-biographie.de/pnd103117818X.html
"Mitrowitz, Johann Wenzel Wratislaw von",1670 - 1712,,0,120963914,1,0,http://www.deutsche-biographie.de/pnd120963914.html
