name,date,leben,lengthleben,idn,iplace,ibio,url
"Meves, Joachim Franz",gestorben 1818,,0,138342016,0,0,http://www.deutsche-biographie.de/sfz62527.html
"Meyer, Georg Heinrich",1872 bis 3.1931,,0,117558710,0,0,http://www.deutsche-biographie.de/sfz104_00466_1.html
"Meyer, Heinrich",gestorben 1824,,0,138366101,0,0,http://www.deutsche-biographie.de/sfz62679.html
"Metzner, Gerhard",1914 bis 1969,,0,1012511138,1,0,http://www.deutsche-biographie.de/sfz104_00181_1.html
"Meyer, Wilhelm",1830 bis 1906,,0,117569631,0,0,http://www.deutsche-biographie.de/sfz62851.html
"Meyer, Wilhelm",1797 bis 1877,,0,117004618,0,0,http://www.deutsche-biographie.de/sfz62849.html
"Metzsch, Gerhard von",1895 bis 1963,,0,138329133,0,0,http://www.deutsche-biographie.de/sfz62440.html
"Meyer, Detlev",gestorben 1999,,0,118106643,1,0,http://www.deutsche-biographie.de/sfz104_00379_1.html
"Meurer, Moritz",1839 bis 1916,,0,116959649,0,0,http://www.deutsche-biographie.de/sfz62489.html
"Meyer, Martin",geboren 1798,,0,138370958,0,0,http://www.deutsche-biographie.de/sfz62798.html
"Metzger, Friedrich",1848 bis 1914,,0,133627268,1,0,http://www.deutsche-biographie.de/sfz104_00104_1.html
"Metzsch, Karl von",1880 bis 1927,,0,138341060,0,0,http://www.deutsche-biographie.de/sfz62459.html
"Metzsch, Friedrich von",1579 bis 1655,,0,128720956,0,0,http://www.deutsche-biographie.de/sfz62437.html
"Meyer, Theodor A., dt. Lit.",1859 bis lt. DLZ 11.1936,,0,117569437,0,0,http://www.deutsche-biographie.de/sfz104_00752_1.html
"Meyer, Johann Erhard",1820 bis 1902,,0,13837032X,0,0,http://www.deutsche-biographie.de/sfz62745.html
"Meyer, Johann Jakob",1763 bis 1819,,0,138366616,0,0,http://www.deutsche-biographie.de/sfz62730.html
"Meyer, Oscar",1847 bis 1936,,0,13837127X,0,0,http://www.deutsche-biographie.de/sfz62810.html
"Metzger, Josef",1864 bis 1962,,0,140113177,0,0,http://www.deutsche-biographie.de/sfz62388.html
"Meyer von Knonau, Johannes",1478 bis 1517,,0,139869484,0,0,http://www.deutsche-biographie.de/sfz62874.html
"Metzger, Johannes",gestorben 1546,,0,13832879X,0,0,http://www.deutsche-biographie.de/sfz62387.html
"Mevissen, Gerhard",1776 oder 1774  bis 1843,,0,138342113,0,0,http://www.deutsche-biographie.de/sfz62531.html
"Meyer, Betsy",1831 bis 1912,,0,118581759,0,0,http://www.deutsche-biographie.de/sfz62595.html
"Meuting, Bernhard","erwähnt 1538, gestorben 1566",,0,138341796,0,0,http://www.deutsche-biographie.de/sfz62514.html
"Meyer, Carl",1839 bis 1921,,0,138370540,0,0,http://www.deutsche-biographie.de/sfz62766.html
"Metzler, Augustus",1654 bis 1713,,0,138328935,0,0,http://www.deutsche-biographie.de/sfz62406.html
