name,date,leben,lengthleben,idn,iplace,ibio,url
"Kupsch, Anita",1940 - ,,0,141457384,1,0,http://www.deutsche-biographie.de/pnd141457384.html
"Kummerfeldt, Hans",1887 - ,,0,13050565X,1,0,http://www.deutsche-biographie.de/pnd13050565X.html
"Kullmann von Kreß, Irene",1937,,0,126737207,0,0,http://www.deutsche-biographie.de/pnd126737207.html
"Kuhnert, Ernst",1862 - 1952,,0,116605871,0,0,http://www.deutsche-biographie.de/pnd116605871.html
"Kuhnke, Klaus",1944 - 1988,,0,13305442X,0,0,http://www.deutsche-biographie.de/pnd13305442X.html
"Kutisker, Iwan",1873 - 1927,,0,133544443,0,0,http://www.deutsche-biographie.de/pnd133544443.html
"Kurrent, Friedrich",1931 - ,,0,121341267,0,0,http://www.deutsche-biographie.de/pnd121341267.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd136914225.html
"Kutsch, Angelika",1941 - ,,0,10754511X,1,0,http://www.deutsche-biographie.de/pnd10754511X.html
"Kurz, Hans",1550 - 1608,,0,1012282082,1,0,http://www.deutsche-biographie.de/pnd1012282082.html
"Kupffer, Heinrich",1924 - ,,0,118833391,0,0,http://www.deutsche-biographie.de/pnd118833391.html
"Kutzer, Christoph",1971 - ,,0,1043078150,1,0,http://www.deutsche-biographie.de/pnd1043078150.html
"Kuntz, Gustav Adolf",1843 - 1879,,0,116612134,0,0,http://www.deutsche-biographie.de/pnd116612134.html
"Kunze, Reiner",1933 - ,,0,118568124,1,0,http://www.deutsche-biographie.de/pnd118568124.html
"Kurtz, Cornelia",1964 - ,,0,123064104,0,0,http://www.deutsche-biographie.de/pnd123064104.html
"Kummer, Tanja",1976 - ,,0,113740085,0,0,http://www.deutsche-biographie.de/pnd113740085.html
"Kumberger, Lilli",1920 - 1989,,0,1043037683,0,0,http://www.deutsche-biographie.de/pnd1043037683.html
"Kui, Alexandra",1973 - ,,0,12986157X,1,0,http://www.deutsche-biographie.de/pnd12986157X.html
"Kuzorra, Ernst",1905 - 1990,,0,118568361,0,0,http://www.deutsche-biographie.de/pnd118568361.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd123640652.html
"Kuhn, Wiebke Anabess",1972 - 2001,,0,104303675X,1,0,http://www.deutsche-biographie.de/pnd104303675X.html
"Kurkov, Andrej",1961 - ,,0,121109739,1,0,http://www.deutsche-biographie.de/pnd121109739.html
"Kunz, Gregor",1959 - ,,0,1024662004,1,0,http://www.deutsche-biographie.de/pnd1024662004.html
