name,date,leben,lengthleben,idn,iplace,ibio,url
"Flemming, Hasso Richard von",1879 - ,,0,13356858X,0,0,http://www.deutsche-biographie.de/pnd13356858X.html
"Flandes, Juan de",1465 - 1519,,0,121463389,0,0,http://www.deutsche-biographie.de/pnd121463389.html
Florentius,[3. Jh.],,0,10239363X,0,0,http://www.deutsche-biographie.de/pnd10239363X.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd100472931.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd124362788.html
"Flick, Heinrich Christian",1790 - 1869,,0,1024325245,1,0,http://www.deutsche-biographie.de/pnd1024325245.html
"Focke, Christian",1774 - 1852,,0,116633565,0,0,http://www.deutsche-biographie.de/pnd116633565.html
"Fleischmann, Ludwig Eduard",1902 - 1965,,0,1037761561,1,0,http://www.deutsche-biographie.de/pnd1037761561.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd119285444.html
Florentius <Wigorniensis>,1118,,0,119248328,0,0,http://www.deutsche-biographie.de/pnd119248328.html
Flavianus <Constantinopolitanus>,[446/449],,0,102393605,0,0,http://www.deutsche-biographie.de/pnd102393605.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd141445378.html
"Flad, Rudolph",1804 - 1830,,0,116587091,0,0,http://www.deutsche-biographie.de/pnd116587091.html
"Flocken, Jan von",1954 - ,,0,112036724,0,0,http://www.deutsche-biographie.de/pnd112036724.html
"Florian, Gerald",1937 - ,,0,1037720598,1,0,http://www.deutsche-biographie.de/pnd1037720598.html
"Flam, Angela",1968 - ,,0,140178171,0,0,http://www.deutsche-biographie.de/pnd140178171.html
"Florenskij, Pavel Aleksandrovič",1882 - 1937,,0,118722670,0,0,http://www.deutsche-biographie.de/pnd118722670.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd133172554.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd121094111.html
Florentius <von Utrecht>,[14. Jh.],,0,102572585,0,0,http://www.deutsche-biographie.de/pnd102572585.html
"Fokker, Adriaan Daniël",1887 - 1972,,0,172077702,1,0,http://www.deutsche-biographie.de/pnd172077702.html
"Fock, Holger",1958 - ,,0,109339150,0,0,http://www.deutsche-biographie.de/pnd109339150.html
"Fleischer, Fr. Aug.",1807,,0,1037717597,0,0,http://www.deutsche-biographie.de/pnd1037717597.html
"Flechsig, Gustav",1890 - 1972,,0,116597747,0,0,http://www.deutsche-biographie.de/pnd116597747.html
"Fleischer, Fips",1923 - 2002,,0,118162659,0,0,http://www.deutsche-biographie.de/pnd118162659.html
"Henkes, Richard",1900 bis 1945,,0,118838768,0,0,http://www.deutsche-biographie.de/sfz065_00553_1.html
"Henning, Otto",1833 bis 1908,,0,133879275,1,0,http://www.deutsche-biographie.de/sfz065_00674_1.html
"Henckel von Donnersmarck, Carl Graf",1688 bis 1760,,0,140460012,0,0,http://www.deutsche-biographie.de/sfz29664.html
"Henz, Ludwig Benjamin",1798 bis 1860,,0,128696257,1,0,http://www.deutsche-biographie.de/sfz065_00831_1.html
"Herchenbach, Wilhelm",1818 bis 1889,,0,132145995,1,0,http://www.deutsche-biographie.de/sfz066_00112_1.html
"Henkel, Ludwig",1859 bis 1936,,0,116709693,1,0,http://www.deutsche-biographie.de/sfz065_00540_1.html
"Henning, Norbert",gestorben 1985,,0,128517522,0,0,http://www.deutsche-biographie.de/sfz065_00673_1.html
"Herbich, Franz",1821 bis 1887,,0,117519502,0,0,http://www.deutsche-biographie.de/sfz29902.html
"Henze, Robert",1827 bis 1906,,0,119144468,0,0,http://www.deutsche-biographie.de/sfz70105.html
