name,date,leben,lengthleben,idn,iplace,ibio,url
"Schmidt-Brabant, Manfred",1926 bis 2001,,0,121495272,0,0,http://www.deutsche-biographie.de/sfzS06298-5.html
"Schmidt, Johannes Carl",1869 bis 1959,,0,117511331,0,0,http://www.deutsche-biographie.de/sfzS06014.html
"Schmidt, Reinhold",unbekannt,,0,1017016453,0,0,http://www.deutsche-biographie.de/sfz116831.html
"Schmidt, Martin Benno",1863 bis 1947,,0,11764434X,1,0,http://www.deutsche-biographie.de/sfzS06122.html
"Schmitt, Rudolf",geboren 1922,,0,11903445X,0,0,http://www.deutsche-biographie.de/sfz114099.html
"Schmidt, Georg Christoph",um 1740 bis 1811,,0,117644218,1,0,http://www.deutsche-biographie.de/sfzS05881.html
"Schmidtborn, Ludwig",1798 bis 1860,,0,137186053,0,0,http://www.deutsche-biographie.de/sfz26724.html
"Schmidt, Ludwig",1867 bis 1945,,0,138413428,0,0,http://www.deutsche-biographie.de/sfz64633.html
"Schmitt, Anna Margarete",1902 bis 1954,,0,139638237,0,0,http://www.deutsche-biographie.de/sfz114075.html
"Schmidt, Ludwig Benjamin Martin",1737 bis 1793,,0,100267092,0,0,http://www.deutsche-biographie.de/sfzS06111.html
"Schmitt, Josef",geboren 1875,,0,139636595,0,0,http://www.deutsche-biographie.de/sfz114067.html
"Schmitt-Lermann, Hans",1911 bis 1994,,0,102155089,0,0,http://www.deutsche-biographie.de/sfzS06600.html
"Schmidt, Robert",1869 bis 1934,,0,143532642,0,0,http://www.deutsche-biographie.de/sfzS06205.html
"Schmidt, Werner Paul",geboren 1888,,0,135759404,0,0,http://www.deutsche-biographie.de/sfzS06259.html
"Schmidt, Wilhelm",1818 bis 1896,,0,139624325,0,0,http://www.deutsche-biographie.de/sfz113814.html
"Schmitt, Hans",1835 bis 1907,,0,130146714,0,0,http://www.deutsche-biographie.de/sfz68961.html
"Schmitthoff, Clive M.",1903 bis 1990,,0,122304020,1,0,http://www.deutsche-biographie.de/sfzS06620-5.html
"Schmidt, Friedrich Traugott",1742 bis 1813,,0,128393645,1,0,http://www.deutsche-biographie.de/sfzS05856-5.html
"Schmitt, Joseph Adam",1745 bis 1808,,0,13140508X,0,0,http://www.deutsche-biographie.de/sfzS06557.html
"Schmidt, Friedrich August",1852 bis 1914,,0,139635254,0,0,http://www.deutsche-biographie.de/sfz114015.html
"Schmidt, Jakob Bernhard",1767 bis 1843,,0,139622446,0,0,http://www.deutsche-biographie.de/sfz113748.html
"Schmidt, Max",1849 bis 1919,,0,139614818,0,0,http://www.deutsche-biographie.de/sfz113649.html
"Schmitt, Albert",geboren 1894,,0,12258323X,1,0,http://www.deutsche-biographie.de/sfzS06501.html
"Schmitt, Walther",1888 bis 1931,,0,116809612,0,0,http://www.deutsche-biographie.de/sfzS06591.html
"Schmidt, Valentin",1824 bis 1900,,0,139616012,0,0,http://www.deutsche-biographie.de/sfz113685.html
"Schmidt, Richard",1863 bis 1927,,0,139630767,0,0,http://www.deutsche-biographie.de/sfz114002.html
"Schmitthenner, Adolf",geboren 1882,,0,13963990X,0,0,http://www.deutsche-biographie.de/sfz114137.html
"Schmidt, Georg",gestorben 1637,,0,137186045,0,0,http://www.deutsche-biographie.de/sfz26723.html
"Schmidt, Werner",1913 bis 2007,,0,118909878,0,0,http://www.deutsche-biographie.de/sfzS06256.html
"Schmidt, Paul",erwähnt 1900,,0,141263369,0,0,http://www.deutsche-biographie.de/sfz113992.html
"Schmidt-Lorenz, Anette",geboren 1957,,0,139630708,0,0,http://www.deutsche-biographie.de/sfz113997.html
"Schmidt, Werner Eugen Heinrich",1896 bis 1987,,0,117644498,0,0,http://www.deutsche-biographie.de/sfzS06255-5.html
"Schmidt, Friedrich August",1785 bis 1858,,0,139616233,0,0,http://www.deutsche-biographie.de/sfz113712.html
"Schmidt-Ehrenberg, Alfred",gestorben 1936,,0,140344500,0,0,http://www.deutsche-biographie.de/sfz97749.html
"Schmidt, Martin Anton",geboren 1919,,0,119045397,0,0,http://www.deutsche-biographie.de/sfz113898.html
"Schmitt, Eduard",1842 bis 1913,,0,116799501,0,0,http://www.deutsche-biographie.de/sfzS06509.html
"Schmidt, Gustav",1816 bis 1882,,0,104066849,1,0,http://www.deutsche-biographie.de/sfzS05899.html
"Schmidt-Sas, Alfred",1895 bis 1943,,0,120545330,0,0,http://www.deutsche-biographie.de/sfz130476.html
"Schmieder, Franz",1926 bis 2006,,0,136363342,0,0,http://www.deutsche-biographie.de/sfzS06434-5.html
"Schmidt, Niels",1871 bis 1962,,0,136858775,0,0,http://www.deutsche-biographie.de/sfz60464.html
"Schmidt, Weyprecht",1551 bis 1610,,0,135925436,0,0,http://www.deutsche-biographie.de/sfz14043.html
"Schmitt, Johann Jakob",1731 bis 1802,,0,139641807,0,0,http://www.deutsche-biographie.de/sfz114122.html
"Schmidt, Veronika",geboren 1925,,0,139628703,0,0,http://www.deutsche-biographie.de/sfz113901.html
"Schmidt, Heinrich Friedrich Wilhelm",1862 bis 1905,,0,117515116,1,0,http://www.deutsche-biographie.de/sfzS05939.html
"Schmidt, Johannes",geboren 1743,,0,139624988,0,0,http://www.deutsche-biographie.de/sfz113821.html
"Schmieden, Heino",1835 bis 1913,,0,129819824,0,0,http://www.deutsche-biographie.de/sfzS06427.html
"Schmidt, Helmut",geboren 1928,,0,139619690,0,0,http://www.deutsche-biographie.de/sfz113771.html
"Schmidt, Gottfried Eberhard",1762 bis 1817,,0,1017005699,0,0,http://www.deutsche-biographie.de/sfz122778.html
"Schmidtler, Fritz",1914 bis 2005,,0,129708283,0,0,http://www.deutsche-biographie.de/sfzS06396-5.html
"Schmidt, Stefan",unbekannt,,0,139630295,0,0,http://www.deutsche-biographie.de/sfz113928.html
"Schmidt, Paul",1899 bis 1970,,0,118819488,0,0,http://www.deutsche-biographie.de/sfzS06176.html
"Schmidt, Werner",1930 bis 2010,,0,121751465,1,0,http://www.deutsche-biographie.de/sfzS06257.html
"Schmithals, Walter",1923 bis 2009,,0,128761830,1,0,http://www.deutsche-biographie.de/sfzS06492-5.html
"Schmidt, Rudolf",geboren 1924,,0,139608311,0,0,http://www.deutsche-biographie.de/sfz113572.html
"Schmidt, Johann Albert",1816 bis 1892,,0,139622659,0,0,http://www.deutsche-biographie.de/sfz113758.html
"Schmidt, Heinrich",1898 bis 1982,,0,107491877,0,0,http://www.deutsche-biographie.de/sfzS05937.html
"Schmidt, Karl",geboren 1904,,0,120172070,0,0,http://www.deutsche-biographie.de/sfzS06065.html
"Schmidt, Johann Georg Theodor",geboren 1847,,0,139619763,0,0,http://www.deutsche-biographie.de/sfz113779.html
