name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Grund, Anton",gestorben 1806,,,,,136147917,0,0,http://www.deutsche-biographie.de/sfz24292.html
"Grotefend, Johann Gregor",1766 bis 1837,,,,,127872566,0,0,http://www.deutsche-biographie.de/sfz24089.html
"Groß, Albert Joseph Ludwig Gabriel Freiherr von",1793 bis 1857,,,,,117564052,0,0,http://www.deutsche-biographie.de/sfz058_00036_1.html
"Gross, Franz",1913 bis 1984,,,,,118698087,0,0,http://www.deutsche-biographie.de/sfz058_00046_1.html
"Grohmann, Sebastian",erwähnt 1562 oder 1575 ,,,,,136139396,0,0,http://www.deutsche-biographie.de/sfz23930.html
"Gruber, Franz Ritter von",1837 bis 1918,,,,,132789132,0,0,http://www.deutsche-biographie.de/sfz24145.html
"Gruner, Johann Friedrich",1688 bis 1756,,,,,124643787,0,0,http://www.deutsche-biographie.de/sfz24350.html
"Großmann, Marie",1852 bis 1889,,,,,136141382,0,0,http://www.deutsche-biographie.de/sfz24062.html
"Groos, Theodor",gestorben 1900,,,,,136139620,0,0,http://www.deutsche-biographie.de/sfz23958.html
"Groll, Georg Christian",unbekannt,,,,,1014423171,0,0,http://www.deutsche-biographie.de/sfz116551.html
"Groß, Hans Michel",1673 bis 1760,,,,,136140440,0,0,http://www.deutsche-biographie.de/sfz23999.html
"Grosse, Wilhelm Justus",1857 bis 1935,,,,,116869925,0,0,http://www.deutsche-biographie.de/sfz058_00127_1.html
"Gruchot, Heinz",1918 bis 1994,,,,,118975986,0,0,http://www.deutsche-biographie.de/sfz058_00355_1.html
"Grunewald, Gottfried",1857 bis 1929,Magdeburg,wirk0,52.127500,11.629166,135041732,1,0,http://www.deutsche-biographie.de/sfz058_00650_1.html
"Grothusen, Klaus-Detlev",1928 bis 1994,,,,,119504480,0,0,http://www.deutsche-biographie.de/sfz058_00243_1.html
"Gruber, Johann Sigmund",1759 bis 1805,,,,,104124946,0,0,http://www.deutsche-biographie.de/sfz058_00322_1.html
"Großschedel, Johann Baptist",1577 bis nach 1631   ,,,,,128704039,0,0,http://www.deutsche-biographie.de/sfz127848.html
"Grund, Friedrich Wilhelm",1811 bis 1882,,,,,136148050,0,0,http://www.deutsche-biographie.de/sfz24301.html
"Grunmach, Leo",1851 bis 1923,"Schwetz, Weichsel",wirk0,53.409529,18.447420,11757242X,1,0,http://www.deutsche-biographie.de/sfz058_00655_1.html
"Grunmach, Leo",1851 bis 1923,Berlin,wirk1,52.500000,13.416669,11757242X,1,0,http://www.deutsche-biographie.de/sfz058_00655_1.html
