name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Durafour, Antoine",1876 - 1932,,,,,133317552,0,0,http://www.deutsche-biographie.de/pnd133317552.html
"Dörre, F. W.",1960[20. Jh.],Bergneustadt,wirk0,51.024960,7.655990,1038040272,1,0,http://www.deutsche-biographie.de/pnd1038040272.html
"Döring, Philipp Jacob",1764 - 1841,,,,,115807314,0,0,http://www.deutsche-biographie.de/pnd115807314.html
"Dushe, Henriette",1975 - ,Halle (Saale),wirk0,51.500000,12.000000,1036901025,1,0,http://www.deutsche-biographie.de/pnd1036901025.html
"Dushe, Henriette",1975 - ,Berlin,wirk1,52.500000,13.416669,1036901025,1,0,http://www.deutsche-biographie.de/pnd1036901025.html
"Dózsa, György",1470 - 1514,Timișoara,wirk0,45.753720,21.225709,119311291,1,0,http://www.deutsche-biographie.de/pnd119311291.html
"Duschke, Hans",1964 - ,,,,,1046828835,0,0,http://www.deutsche-biographie.de/pnd1046828835.html
"Dür, Mily",1921 - ,,,,,124678467,0,0,http://www.deutsche-biographie.de/pnd124678467.html
"Döpfner, Mathias",1963 - ,Bonn,wirk0,50.734166,7.952770,113162448,1,0,http://www.deutsche-biographie.de/pnd113162448.html
"Durth, Werner",1949 - ,,,,,121415228,0,0,http://www.deutsche-biographie.de/pnd121415228.html
"Dölker, Richard",1896 - 1955,Erfurt,wirk0,50.978611,11.327770,121103773,1,0,http://www.deutsche-biographie.de/pnd121103773.html
"Dänzer, Eberhard",1935 - 2009,Göttingen,wirk0,51.539329,9.934060,1012376702,1,0,http://www.deutsche-biographie.de/pnd1012376702.html
"Dänzer, Eberhard",1935 - 2009,Karlsruhe,wirk1,49.004719,8.385830,1012376702,1,0,http://www.deutsche-biographie.de/pnd1012376702.html
"Durben, Maria-Magdalena",1935 - ,,,,,122214854,0,0,http://www.deutsche-biographie.de/pnd122214854.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd174202474.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118105043.html
"Dusapin, Pascal",1955 - ,,,,,119525631,0,0,http://www.deutsche-biographie.de/pnd119525631.html
"Döhlemann, Magnus",-,,,,,1019736917,0,0,http://www.deutsche-biographie.de/pnd1019736917.html
"Dziuk, Danny",1956 - ,,,,,134685415,0,0,http://www.deutsche-biographie.de/pnd134685415.html
"Döbler, Katharina",-,Gunzenhausen,wirk0,49.116630,10.759710,139736972,1,0,http://www.deutsche-biographie.de/pnd139736972.html
"Döbler, Katharina",-,Berlin,wirk1,52.500000,13.416669,139736972,1,0,http://www.deutsche-biographie.de/pnd139736972.html
"Durchdenbach, Johann",1560 - 1633,Nürtingen,wirk0,48.625650,9.342029,1012184005,1,0,http://www.deutsche-biographie.de/pnd1012184005.html
"Durst, Uwe",1965 - ,,,,,122770064,0,0,http://www.deutsche-biographie.de/pnd122770064.html
"Durini, Angelo Maria",1725 - 1796,Mailand,wirk0,45.464269,9.189510,121807363,1,0,http://www.deutsche-biographie.de/pnd121807363.html
Durandellus,[um 1330],,,,,102433674,0,0,http://www.deutsche-biographie.de/pnd102433674.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd128934468.html
"Dünnebier, Anna",1944 - ,Stuhm,wirk0,53.920769,19.030719,107826534,1,0,http://www.deutsche-biographie.de/pnd107826534.html
"Dvorsky, Helene",1925 - ,,,,,1036901270,0,0,http://www.deutsche-biographie.de/pnd1036901270.html
"Dönecke, Nadine",1981 - ,Bochum,wirk0,51.481650,7.216479,140874984,1,0,http://www.deutsche-biographie.de/pnd140874984.html
"Dyer, Geoff",1958 - ,,,,,120738864,0,0,http://www.deutsche-biographie.de/pnd120738864.html
"Dünne, Jörg",1969 - ,,,,,124871267,0,0,http://www.deutsche-biographie.de/pnd124871267.html
"Dörr, Paul",1870 - 1943,Freudenstadt,wirk0,48.466949,8.413710,1012183254,1,0,http://www.deutsche-biographie.de/pnd1012183254.html
"Dusart, Cornelis",1660 - 1704,,,,,121922235,0,0,http://www.deutsche-biographie.de/pnd121922235.html
"Duval, André",1564 - 1638,Paris,wirk0,48.853409,2.348800,1019724994,1,0,http://www.deutsche-biographie.de/pnd1019724994.html
"Dähn, Fritz",1908 - 1980,Heilbronn,wirk0,49.139949,9.220539,11867854X,1,0,http://www.deutsche-biographie.de/pnd11867854X.html
"Dähn, Fritz",1908 - 1980,Heilbronn,wirk1,49.139949,9.220539,11867854X,1,0,http://www.deutsche-biographie.de/pnd11867854X.html
"Düben, Otto",1928 - ,Saarbrücken,wirk0,49.235399,6.981650,114031363,1,0,http://www.deutsche-biographie.de/pnd114031363.html
"Düring, Der",[13. Jh.],,,,,101244630,0,0,http://www.deutsche-biographie.de/pnd101244630.html
"Döring, Johann Wilhelm",1760 - 1815,,,,,1015718132,0,0,http://www.deutsche-biographie.de/pnd1015718132.html
"Durlacher, Jessica",1961 - ,Amsterdam,wirk0,52.374029,4.889689,121296253,1,0,http://www.deutsche-biographie.de/pnd121296253.html
"Döcker, E.",1898-1904[18./19. Jh.],,,,,1038038049,0,0,http://www.deutsche-biographie.de/pnd1038038049.html
"Dynter, Edmundus de",[ca. 1370/75-1449],,,,,100107575,0,0,http://www.deutsche-biographie.de/pnd100107575.html
"Döring, Ferdinand",1785 - 1848,,,,,1046575775,0,0,http://www.deutsche-biographie.de/pnd1046575775.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd141691018.html
"Duppré, Fritz",1919 - 1988,,,,,1029825289,0,0,http://www.deutsche-biographie.de/pnd1029825289.html
"Duque, Aquilino",1931 - ,,,,,119332892,0,0,http://www.deutsche-biographie.de/pnd119332892.html
Durstus,v107,,,,,102327647X,0,0,http://www.deutsche-biographie.de/pnd102327647X.html
"Duprat, Jean Baptist Michel",1770 - 1770-1807,Amiens,wirk0,49.899999,2.299999,1025958586,1,0,http://www.deutsche-biographie.de/pnd1025958586.html
"Duprat, Jean Baptist Michel",1770 - 1770-1807,Berlin,wirk1,52.500000,13.416669,1025958586,1,0,http://www.deutsche-biographie.de/pnd1025958586.html
"Döring, Adolf Reinhold",1804 - 1876,Petrikau,wirk0,51.405470,19.703209,1036937526,1,0,http://www.deutsche-biographie.de/pnd1036937526.html
"Döring, Adolf Reinhold",1804 - 1876,Brieg,wirk1,50.860790,17.467400,1036937526,1,0,http://www.deutsche-biographie.de/pnd1036937526.html
"Dupont, Gainsborough",1754 - 1797,,,,,129073962,0,0,http://www.deutsche-biographie.de/pnd129073962.html
"Döderlein, Wolfgang",1887 - ,,,,,133315371,0,0,http://www.deutsche-biographie.de/pnd133315371.html
"Dusil, Irmingard",1954 - ,Bad Schussenried,wirk0,48.004680,9.657410,1012563979,1,0,http://www.deutsche-biographie.de/pnd1012563979.html
"Dutillois, Auguste",1830-1850,,,,,132285053,0,0,http://www.deutsche-biographie.de/pnd132285053.html
"Dutka, Ákos",1881 - 1972,,,,,119272164,0,0,http://www.deutsche-biographie.de/pnd119272164.html
"Dupré, Louis",1789 - 1837,,,,,132160331,0,0,http://www.deutsche-biographie.de/pnd132160331.html
"Döbrich, Annette",1949 - ,Würzburg,wirk0,49.787779,9.936109,1036156028,1,0,http://www.deutsche-biographie.de/pnd1036156028.html
"Dürfeldte, Johann",1701-1750[17./18. Jh.],Drei Gleichen- Seebergen,wirk0,50.920769,10.799200,1034142151,1,0,http://www.deutsche-biographie.de/pnd1034142151.html
"Döhler, Charles Theodor",1814 - 1856,Neapel,wirk0,40.833329,14.250000,116153288,1,0,http://www.deutsche-biographie.de/pnd116153288.html
"Döhler, Charles Theodor",1814 - 1856,Florenz,wirk1,43.766669,11.250000,116153288,1,0,http://www.deutsche-biographie.de/pnd116153288.html
"Duquesnoy, François",1594 - 1643,,,,,122968840,0,0,http://www.deutsche-biographie.de/pnd122968840.html
"Dörr-Schratt, Eva Maria",1958 - ,,,,,114899525,0,0,http://www.deutsche-biographie.de/pnd114899525.html
"Duvivier, Benjamin",1730 - 1819,,,,,128354402,0,0,http://www.deutsche-biographie.de/pnd128354402.html
"Dörfler, Ernst Paul",1950 - ,,,,,122231953,0,0,http://www.deutsche-biographie.de/pnd122231953.html
"Duval, Pierre",1619 - 1683,,,,,124755763,0,0,http://www.deutsche-biographie.de/pnd124755763.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd10011606X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd122203194.html
"Díaz de Montalvo, Alonso",1405 - 1499,,,,,100380425,0,0,http://www.deutsche-biographie.de/pnd100380425.html
"Dupré, Julien",1851 - 1910,,,,,1037003284,0,0,http://www.deutsche-biographie.de/pnd1037003284.html
"Döring, Dirick",[gest. 1498],,,,,102570647,0,0,http://www.deutsche-biographie.de/pnd102570647.html
"Dünnhaupt, Gerhard",1927 - ,,,,,107954559,0,0,http://www.deutsche-biographie.de/pnd107954559.html
"Dupont, Hermann",1862 - 1905,Berlin,wirk0,52.500000,13.416669,1025023102,1,0,http://www.deutsche-biographie.de/pnd1025023102.html
"Dupont, Hermann",1862 - 1905,Berlin,wirk1,52.500000,13.416669,1025023102,1,0,http://www.deutsche-biographie.de/pnd1025023102.html
"Dupont, Hermann",1862 - 1905,Berlin,wirk2,52.500000,13.416669,1025023102,1,0,http://www.deutsche-biographie.de/pnd1025023102.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd128899603.html
"Döhren, Jakob von",1746 - 1800,,,,,101905980X,0,0,http://www.deutsche-biographie.de/pnd101905980X.html
"Däller, Justina Brigitta",1669 - ,,,,,1019737026,0,0,http://www.deutsche-biographie.de/pnd1019737026.html
"Döring, Christian",1533,Wittenberg,wirk0,51.866100,12.649729,1037552709,1,0,http://www.deutsche-biographie.de/pnd1037552709.html
"Duysen, Paula",1899 - ,,,,,132207303,0,0,http://www.deutsche-biographie.de/pnd132207303.html
"Dupont, Paul",1796 - 1879,,,,,101387342,0,0,http://www.deutsche-biographie.de/pnd101387342.html
"Dölker-Rehder, Grete",1892 - 1946,,,,,116153814,0,0,http://www.deutsche-biographie.de/pnd116153814.html
Durandus <Claromontanus>,[gest. 1075],,,,,100940153,0,0,http://www.deutsche-biographie.de/pnd100940153.html
"Dörrie, Doris",1955 - ,,,,,118817604,0,0,http://www.deutsche-biographie.de/pnd118817604.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd143118358.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd130825670.html
"Dzionara-Derda, Karin",1960 - ,,,,,188394761,0,0,http://www.deutsche-biographie.de/pnd188394761.html
"Durant de Sénégas, Hannshubert von",1879 - 1966,,,,,105378208,0,0,http://www.deutsche-biographie.de/pnd105378208.html
"Dwurnik, Edward",1943 - ,Radzymin,wirk0,52.415833,21.183888,119186969,1,0,http://www.deutsche-biographie.de/pnd119186969.html
"Dyckerhoff, Otto",1870 - 1954,Biebrich <Wiesbaden>,wirk0,50.041499,8.248780,133317579,1,0,http://www.deutsche-biographie.de/pnd133317579.html
"Duveyrier, Honoré",1753 - 1839,,,,,124877907,0,0,http://www.deutsche-biographie.de/pnd124877907.html
"Dworschak, Franz Xaver",1897 - 1943,Wien,wirk0,48.208199,16.371690,1045408115,1,0,http://www.deutsche-biographie.de/pnd1045408115.html
"Dworschak, Franz Xaver",1897 - 1943,Wien,wirk1,48.208199,16.371690,1045408115,1,0,http://www.deutsche-biographie.de/pnd1045408115.html
"Durán y Ortega, Josefa",1830 - 1871,,,,,11712155X,0,0,http://www.deutsche-biographie.de/pnd11712155X.html
"Dušanić, Miroslav B.",1961 - ,,,,,141306203,0,0,http://www.deutsche-biographie.de/pnd141306203.html
"Dvoretzky, Edward",1960-1978,,,,,116259590,0,0,http://www.deutsche-biographie.de/pnd116259590.html
"Duvalier, François",1907 - 1971,,,,,118860453,0,0,http://www.deutsche-biographie.de/pnd118860453.html
"Düren, Statius von",[1551-1566 in Lübeck nachweisbar],,,,,128752548,0,0,http://www.deutsche-biographie.de/pnd128752548.html
"Dusil, Bert",1947 - 2012,Wallhausen <Landkreis Mansfeld-Südharz>,wirk0,51.461170,11.207599,1038168309,1,0,http://www.deutsche-biographie.de/pnd1038168309.html
"Dusil, Bert",1947 - 2012,Marsberg,wirk1,51.461709,8.849489,1038168309,1,0,http://www.deutsche-biographie.de/pnd1038168309.html
"Dvořáková, Ludmila",1923 - ,,,,,132538067,0,0,http://www.deutsche-biographie.de/pnd132538067.html
"Därendinger, Ernst",1921 - ,,,,,11892768X,0,0,http://www.deutsche-biographie.de/pnd11892768X.html
"Dyckhoff, Peter",1937 - ,,,,,120199874,0,0,http://www.deutsche-biographie.de/pnd120199874.html
"Dutertre, Pierre",1758 - 1758-1814,Paris,wirk0,48.853409,2.348800,1036555860,1,0,http://www.deutsche-biographie.de/pnd1036555860.html
"Dutli, Ralph",1954 - ,Paris,wirk0,48.853409,2.348800,11369928X,1,0,http://www.deutsche-biographie.de/pnd11369928X.html
"Dutli, Ralph",1954 - ,Heidelberg,wirk1,49.407679,8.690789,11369928X,1,0,http://www.deutsche-biographie.de/pnd11369928X.html
"Dworkin, Ronald",1931 - 2013,"Worcester, Mass.",wirk0,42.262590,-71.802289,118844768,1,0,http://www.deutsche-biographie.de/pnd118844768.html
"Dworkin, Ronald",1931 - 2013,London,wirk1,51.508530,-0.125740,118844768,1,0,http://www.deutsche-biographie.de/pnd118844768.html
"Dyel Des Hameaux, Jean",1645-1648,,,,,1015165761,0,0,http://www.deutsche-biographie.de/pnd1015165761.html
"Düker, Peter",1966 - ,,,,,1032984406,0,0,http://www.deutsche-biographie.de/pnd1032984406.html
"Durant, Jean-Louis",1654 - 1718,,,,,129038644,0,0,http://www.deutsche-biographie.de/pnd129038644.html
"Duraj, Richard",1984 - ,,,,,1036892654,0,0,http://www.deutsche-biographie.de/pnd1036892654.html
"Durmer, Franz Valentin",[1766-nach 1835],,,,,122165403,0,0,http://www.deutsche-biographie.de/pnd122165403.html
"Döhler, Willi",1905 - 1973,München,wirk0,48.137222,11.575277,116153431,1,0,http://www.deutsche-biographie.de/pnd116153431.html
"Dóczi, Ludwig von",1845 - 1919,Deutschkreutz,wirk0,47.600000,16.633330,116151846,1,0,http://www.deutsche-biographie.de/pnd116151846.html
"Dóczi, Ludwig von",1845 - 1919,Budapest,wirk1,47.498010,19.039909,116151846,1,0,http://www.deutsche-biographie.de/pnd116151846.html
"Durand, Asher Brown",1796 - 1886,,,,,122467655,0,0,http://www.deutsche-biographie.de/pnd122467655.html
"Duval, Nicolas",[geb. ca. 1635],,,,,100117899,0,0,http://www.deutsche-biographie.de/pnd100117899.html
"Düffel, Samuel von",1991 - ,Berlin,wirk0,52.500000,13.416669,1011437392,1,0,http://www.deutsche-biographie.de/pnd1011437392.html
Duris <Samius>,[v340] - [v270],,,,,118528289,0,0,http://www.deutsche-biographie.de/pnd118528289.html
"Durand, Pierre Amédée",1789 - 1873,Rom,wirk0,41.894739,12.483900,1033802654,1,0,http://www.deutsche-biographie.de/pnd1033802654.html
"Durand, Pierre Amédée",1789 - 1873,London,wirk1,51.508530,-0.125740,1033802654,1,0,http://www.deutsche-biographie.de/pnd1033802654.html
"Durand, Pierre Amédée",1789 - 1873,Paris,wirk2,48.853409,2.348800,1033802654,1,0,http://www.deutsche-biographie.de/pnd1033802654.html
"Durand, Pierre Amédée",1789 - 1873,Paris,wirk3,48.853409,2.348800,1033802654,1,0,http://www.deutsche-biographie.de/pnd1033802654.html
"Durand, Pierre Amédée",1789 - 1873,Paris,wirk4,48.853409,2.348800,1033802654,1,0,http://www.deutsche-biographie.de/pnd1033802654.html
"Döbrich, Franz",1927-1936[20. Jh.],,,,,104539811X,0,0,http://www.deutsche-biographie.de/pnd104539811X.html
"Dusini, Arno",-,,,,,113012241,0,0,http://www.deutsche-biographie.de/pnd113012241.html
"Dupuis, Nicolas Gabriel",1698 - 1771,,,,,123168821,0,0,http://www.deutsche-biographie.de/pnd123168821.html
"Dörner, Otto H.",1924 - ,Adršpach,wirk0,50.618659,16.108570,112570941,1,0,http://www.deutsche-biographie.de/pnd112570941.html
"Düppengiesser, Karl August",1899 - 1987,,,,,116239182,0,0,http://www.deutsche-biographie.de/pnd116239182.html
"Démeunier, Jean Nicolas",1741 - 1814,,,,,123790913,0,0,http://www.deutsche-biographie.de/pnd123790913.html
"Dyck, Siegfried",1870 - ,Halle (Saale),wirk0,51.500000,12.000000,1036228398,1,0,http://www.deutsche-biographie.de/pnd1036228398.html
"Döpper-Henrich, Angelika",1953 - ,,,,,12879254X,0,0,http://www.deutsche-biographie.de/pnd12879254X.html
