name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Walter, Bernhard Ludwig Johann Heinrich",1861 bis 1950,Malchin,wirk0,53.739899,12.765390,117128589,1,0,http://www.deutsche-biographie.de/sfzW1230.html
"Walter, Bernhard Ludwig Johann Heinrich",1861 bis 1950,Hamburg,wirk1,53.583329,10.000000,117128589,1,0,http://www.deutsche-biographie.de/sfzW1230.html
"Walther, Georg Christoph",1601 bis 1656,,,,,118089889,0,0,http://www.deutsche-biographie.de/sfzW1386.html
"Weber, Erna",1897 bis 1988,Berlin,wirk0,52.500000,13.416669,135731194,1,0,http://www.deutsche-biographie.de/sfzW1985.html
"Weber, Erna",1897 bis 1988,Berlin,wirk1,52.500000,13.416669,135731194,1,0,http://www.deutsche-biographie.de/sfzW1985.html
"Wasserzieher, Ernst",1860 bis 1927,,,,,117149780,0,0,http://www.deutsche-biographie.de/sfzW1841.html
"Wanda, Gustav",1870 bis 1915,,,,,117136565,0,0,http://www.deutsche-biographie.de/sfzW1505.html
"Walter, Karl",1862 bis 1929,,,,,117131210,0,0,http://www.deutsche-biographie.de/sfzW1298.html
"Wasmannsdorf, Erich",gestorben erw. 1934,,,,,127816852,0,0,http://www.deutsche-biographie.de/sfzW1787.html
"Weber, Christian",gestorben 1762,,,,,122109058,0,0,http://www.deutsche-biographie.de/sfzW1970-5.html
"Weber von Treuenfels, Franz",gestorben 1809,,,,,135927110,0,0,http://www.deutsche-biographie.de/sfz31177.html
"Wanderer, Friedrich Christian",1764 bis 1825,,,,,138710325,0,0,http://www.deutsche-biographie.de/sfz69108.html
"Walter, Max",1888 bis 1971,,,,,119302799,0,0,http://www.deutsche-biographie.de/sfzW1307.html
"Walter, Friedrich August",1764 bis 1826,,,,,11713094X,0,0,http://www.deutsche-biographie.de/sfzW1255.html
"Walter, Wolfgang",1919 bis 2005,Hamburg,wirk0,53.583329,10.000000,131387731,1,0,http://www.deutsche-biographie.de/sfzW1327-5.html
"Walter, Wolfgang",1919 bis 2005,Hamburg,wirk1,53.583329,10.000000,131387731,1,0,http://www.deutsche-biographie.de/sfzW1327-5.html
"Wassermann, August von",1866 bis 1925,,,,,117149209,0,0,http://www.deutsche-biographie.de/sfz75060.html
"Warnstedt, Hans Adolf",1791 bis 1853,,,,,1015507166,0,0,http://www.deutsche-biographie.de/sfzW1698.html
"Walter, Rudolf",1827 bis 1898,,,,,1012560856,0,0,http://www.deutsche-biographie.de/sfzW1320.html
"Wangenheim, Hagen",1940 bis 2004,,,,,134550757,0,0,http://www.deutsche-biographie.de/sfzW1555.html
"Walther, Ingo F.",1940 bis 2007,,,,,120595443,0,0,http://www.deutsche-biographie.de/sfzW1396.html
"Wandel, Philipp",1824 bis 1882,,,,,136403832,0,0,http://www.deutsche-biographie.de/sfz48833.html
"Wanke, Robert",1896 bis 1962,Leobschütz,wirk0,50.200859,17.828579,1011485419,1,0,http://www.deutsche-biographie.de/sfzW1576.html
"Walther, Christian",1655 bis 1717,,,,,124714226,0,0,http://www.deutsche-biographie.de/sfzW1364.html
"Waltz, Jakob",1810 bis 1891,,,,,1012760006,0,0,http://www.deutsche-biographie.de/sfzW1449-5.html
"Walras, Léon",1834 bis 1910,,,,,118806068,0,0,http://www.deutsche-biographie.de/sfz117802.html
"Weber, Alfred",1835 bis 1914,,,,,118048155,0,0,http://www.deutsche-biographie.de/sfzW1940.html
"Wangel, Hedwig",1875 bis 1961,Berlin,wirk0,52.500000,13.416669,117136964,1,0,http://www.deutsche-biographie.de/sfzW1541.html
"Weber, Edmund",1900 bis 1949,Wien,wirk0,48.208199,16.371690,1019772387,1,0,http://www.deutsche-biographie.de/sfzW1974.html
"Weber, Edmund",1900 bis 1949,Wien,wirk1,48.208199,16.371690,1019772387,1,0,http://www.deutsche-biographie.de/sfzW1974.html
"Wassermann, Friedrich",1884 bis 1969,München,wirk0,48.137222,11.575277,132378957,1,0,http://www.deutsche-biographie.de/sfzW1822.html
"Walter, Otto L.",1907 bis 2003,,,,,11886310X,0,0,http://www.deutsche-biographie.de/sfzW1314.html
