name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Martin, August Eduard",1847 bis 1933,Jena,geburt,50.9331401,11.5833091,11925493X,1,1,http://www.deutsche-biographie.de/sfz58627.html
"Martin, August Eduard",1847 bis 1933,Jena,wirk1,50.9331401,11.5833091,11925493X,1,1,http://www.deutsche-biographie.de/sfz58627.html
"Martin, August Eduard",1847 bis 1933,Berlin,wirk2,52.5170365,13.3888599,11925493X,1,1,http://www.deutsche-biographie.de/sfz58627.html
"Martin, August Eduard",1847 bis 1933,Greifswald,wirk3,54.095791,13.3815238,11925493X,1,1,http://www.deutsche-biographie.de/sfz58627.html
"Martin, August Eduard",1847 bis 1933,Berlin,tod,52.5170365,13.3888599,11925493X,1,1,http://www.deutsche-biographie.de/sfz58627.html
Philipp Valentin Voit von Rieneck,1612 bis 1672,Rodenbach bei Lohr/Main,geburt,49.9574946,9.5939601,116500778,1,1,http://www.deutsche-biographie.de/sfz95589.html
Philipp Valentin Voit von Rieneck,1612 bis 1672,Würzburg,wirk1,49.79245,9.9329662,116500778,1,1,http://www.deutsche-biographie.de/sfz95589.html
Philipp Valentin Voit von Rieneck,1612 bis 1672,Bamberg,wirk2,49.892691,10.8876283,116500778,1,1,http://www.deutsche-biographie.de/sfz95589.html
Philipp Valentin Voit von Rieneck,1612 bis 1672,Salzburg,wirk3,47.8001977,13.0410592,116500778,1,1,http://www.deutsche-biographie.de/sfz95589.html
Philipp Valentin Voit von Rieneck,1612 bis 1672,Bamberg,tod,49.892691,10.8876283,116500778,1,1,http://www.deutsche-biographie.de/sfz95589.html
Philipp Valentin Voit von Rieneck,1612 bis 1672," , Dom",grab,49.89071365,10.8824511508403,116500778,1,1,http://www.deutsche-biographie.de/sfz95589.html
"Diehl, Karl",1864 bis 1943,Frankfurt/Main,geburt,50.12134215,8.66195118582712,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Berlin,wirk1,52.5170365,13.3888599,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Jena,wirk2,50.9331401,11.5833091,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Halle,wirk3,51.4820941,11.970473,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Rostock,wirk4,54.0924328,12.1287241,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Königsberg,wirk5,54.7066424,20.5105165,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Freiburg (Breisgau),wirk6,47.9949985,7.8646903,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Diehl, Karl",1864 bis 1943,Freiburg (Breisgau),tod,47.9949985,7.8646903,101272669,1,1,http://www.deutsche-biographie.de/sfz9873.html
"Giemsa, Gustav",1867 bis 1948,Blechhammer (Oberschlesien),geburt,50.781934,18.9687772,101597800,1,1,http://www.deutsche-biographie.de/sfz20894.html
"Giemsa, Gustav",1867 bis 1948,Hamburg,wirk1,53.5503414,10.000654,101597800,1,1,http://www.deutsche-biographie.de/sfz20894.html
"Giemsa, Gustav",1867 bis 1948,Leipzig,wirk2,51.3405087,12.3746816,101597800,1,1,http://www.deutsche-biographie.de/sfz20894.html
"Giemsa, Gustav",1867 bis 1948,Biberwier (Tirol),tod,47.3823667,10.8915055,101597800,1,1,http://www.deutsche-biographie.de/sfz20894.html
"Sigrist, Franz",1727 bis 1803,Altbreisach (Baden),geburt,48.0291415,7.5806123,11861424X,1,1,http://www.deutsche-biographie.de/sfz121895.html
"Sigrist, Franz",1727 bis 1803,Wien,tod,48.2084672,16.3730907,11861424X,1,1,http://www.deutsche-biographie.de/sfz121895.html
Lantfrid,um 700    bis 730,,,,,137939612,0,1,http://www.deutsche-biographie.de/sfz70466.html
Diepoldinger,unbekannt,Passau,wirk0,48.5740136,13.4606445,128613483,1,1,http://www.deutsche-biographie.de/sfz9902.html
Diepoldinger,unbekannt,Pavia,wirk1,45.1860043,9.1546375,128613483,1,1,http://www.deutsche-biographie.de/sfz9902.html
"Moll, Leopold",1877 bis 1933,Böhmisch-Leipa,geburt,50.6870621,14.5381264,140120262,1,1,http://www.deutsche-biographie.de/sfz64374.html
"Moll, Leopold",1877 bis 1933,Prag,wirk1,50.087656,14.4212126,140120262,1,1,http://www.deutsche-biographie.de/sfz64374.html
"Moll, Leopold",1877 bis 1933,Wien,tod,48.2084672,16.3730907,140120262,1,1,http://www.deutsche-biographie.de/sfz64374.html
"Mukarovsky, Hans Günther",1922 bis 1992,Wien,geburt,48.2084672,16.3730907,119146797,1,1,http://www.deutsche-biographie.de/sfz67245.html
"Mukarovsky, Hans Günther",1922 bis 1992,Wien,wirk1,48.2084672,16.3730907,119146797,1,1,http://www.deutsche-biographie.de/sfz67245.html
"Mukarovsky, Hans Günther",1922 bis 1992,Berlin,wirk2,52.5170365,13.3888599,119146797,1,1,http://www.deutsche-biographie.de/sfz67245.html
"Mukarovsky, Hans Günther",1922 bis 1992,Wien,tod,48.2084672,16.3730907,119146797,1,1,http://www.deutsche-biographie.de/sfz67245.html
"Haff, Karl",1879 bis 1955,Pfronten (Allgäu),geburt,47.5725321767537,10.5593985649733,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,München,wirk1,48.1372719,11.5754815,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,Berlin,wirk2,52.5170365,13.3888599,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,Würzburg,wirk3,49.79245,9.9329662,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,Lausanne,wirk4,46.5218269,6.6327025,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,Rostock,wirk5,54.0924328,12.1287241,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,Hamburg,wirk6,53.5503414,10.000654,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Haff, Karl",1879 bis 1955,Hamburg,tod,53.5503414,10.000654,131593137,1,1,http://www.deutsche-biographie.de/sfz25228.html
"Curtius, Julius",1877 bis 1948,Duisburg,geburt,51.4334338,6.7497693,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Kiel,wirk1,54.3216753,10.1371858,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Straßburg,wirk2,48.584614,7.7507127,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Bonn,wirk3,50.7344839,7.0999274,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Berlin,wirk4,52.5170365,13.3888599,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Duisburg,wirk5,51.4334338,6.7497693,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Heidelberg,wirk6,49.4093608,8.6948125,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Curtius, Julius",1877 bis 1948,Heidelberg,tod,49.4093608,8.6948125,118670751,1,1,http://www.deutsche-biographie.de/sfz9093.html
"Hille, Peter",1854 bis 1904,Erwitzen bei Paderborn,geburt,51.7691744,9.1198025,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,Marburg,wirk1,50.8117327,8.7757742,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,Münster,wirk2,51.9625101,7.6251879,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,Bremen,wirk3,53.0758099,8.80717,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,Berlin,wirk4,52.5170365,13.3888599,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,Leipzig,wirk5,51.3405087,12.3746816,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,London,wirk6,51.5072759,-0.1276597,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Hille, Peter",1854 bis 1904,Berlin-Lichterfelde,tod,52.437293,13.3138645,118551108,1,1,http://www.deutsche-biographie.de/sfz32342.html
"Maslow, Arcadij",1891 bis 1941,"Jelisawetgrad (später Sinowjewsk, seit 1939 Kirowograd)",geburt,48.510613,32.2656472,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Maslow, Arcadij",1891 bis 1941,Dresden,wirk1,51.0493286,13.7381437,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Maslow, Arcadij",1891 bis 1941,Berlin,wirk2,52.5170365,13.3888599,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Maslow, Arcadij",1891 bis 1941,Leipzig,wirk3,51.3405087,12.3746816,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Maslow, Arcadij",1891 bis 1941,Prag,wirk4,50.087656,14.4212126,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Maslow, Arcadij",1891 bis 1941,Paris,wirk5,48.8564528,2.3524282,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Maslow, Arcadij",1891 bis 1941,Havanna (Kuba),tod,23.1379911,-82.3658562,118940244,1,1,http://www.deutsche-biographie.de/sfz58892.html
"Junge, Gustav",1879 bis 1959,Ludwigslust,geburt,53.3300229,11.4993644,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Braunschweig,wirk1,52.2643004,10.5251064,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Heidelberg,wirk2,49.4093608,8.6948125,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,München,wirk3,48.1372719,11.5754815,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Berlin,wirk4,52.5170365,13.3888599,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Berlin-Wilmersdorf,wirk5,52.4868387,13.3202504,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Berlin-Steglitz,wirk6,52.4572569,13.3222865,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Gießen,wirk7,50.5843976,8.67487,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Kopenhagen,wirk8,55.6867243,12.5700724,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Junge, Gustav",1879 bis 1959,Bad Lauterberg (Harz),tod,51.62035305,10.4360399957693,13231651X,1,1,http://www.deutsche-biographie.de/sfz38065.html
"Hellenbach, Lazar Freiherr von",1827 bis 1887,Schloß Paczolaj (Slowakei),geburt,48.4998373,18.0056887477517,126391017,1,1,http://www.deutsche-biographie.de/sfz29505.html
"Hellenbach, Lazar Freiherr von",1827 bis 1887,Wien,wirk1,48.2084672,16.3730907,126391017,1,1,http://www.deutsche-biographie.de/sfz29505.html
"Hellenbach, Lazar Freiherr von",1827 bis 1887,Prag,wirk2,50.087656,14.4212126,126391017,1,1,http://www.deutsche-biographie.de/sfz29505.html
"Hellenbach, Lazar Freiherr von",1827 bis 1887,Nizza,tod,43.7009504,7.2684054,126391017,1,1,http://www.deutsche-biographie.de/sfz29505.html
"Hinselmann, Hans",1884 bis 1959,Neumünster (Holstein),geburt,54.0715956,9.9865296,117525146,1,1,http://www.deutsche-biographie.de/sfz32456.html
"Hinselmann, Hans",1884 bis 1959,Kiel,wirk1,54.3216753,10.1371858,117525146,1,1,http://www.deutsche-biographie.de/sfz32456.html
"Hinselmann, Hans",1884 bis 1959,Heidelberg,wirk2,49.4093608,8.6948125,117525146,1,1,http://www.deutsche-biographie.de/sfz32456.html
