name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Mayerl, Willibald",1896 - 1977,Hohndorf <Stollberg>,wirk0,50.750000,12.683329,119221489,1,0,http://www.deutsche-biographie.de/pnd119221489.html
"McKeon, Richard Peter",1900 - 1985,,,,,118951459,0,0,http://www.deutsche-biographie.de/pnd118951459.html
"McClean, Katrin",1963 - ,Leipzig,wirk0,51.339444,12.371111,121899721,1,0,http://www.deutsche-biographie.de/pnd121899721.html
"McClean, Katrin",1963 - ,Berlin,wirk1,52.500000,13.416669,121899721,1,0,http://www.deutsche-biographie.de/pnd121899721.html
"McClean, Katrin",1963 - ,Hamburg,wirk2,53.583329,10.000000,121899721,1,0,http://www.deutsche-biographie.de/pnd121899721.html
"Meffert, Helga",1959 - ,Schwäbisch Gmünd,wirk0,48.799469,9.798090,1044272872,1,0,http://www.deutsche-biographie.de/pnd1044272872.html
"McPherson, Aimee Semple",1890 - 1944,,,,,119191474,0,0,http://www.deutsche-biographie.de/pnd119191474.html
"McNeill, Ronald",1861 - 1934,,,,,133312844,0,0,http://www.deutsche-biographie.de/pnd133312844.html
"Mayerhofer, Theodor",1855 - 1941,Wien,wirk0,48.208199,16.371690,1024360261,1,0,http://www.deutsche-biographie.de/pnd1024360261.html
"Mednyánszký, László",1852 - 1919,,,,,123004071,0,0,http://www.deutsche-biographie.de/pnd123004071.html
"Mayer-Vorfelder, Gerhard",1933 - ,,,,,128621796,0,0,http://www.deutsche-biographie.de/pnd128621796.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd118781170.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119328984.html
"Mayer, Peter",1718 - 1800,,,,,118579614,0,0,http://www.deutsche-biographie.de/pnd118579614.html
"Mayer, Michael",1978 - ,,,,,12842222X,0,0,http://www.deutsche-biographie.de/pnd12842222X.html
"Mayer, Sebald",1576,,,,,131895869,0,0,http://www.deutsche-biographie.de/pnd131895869.html
"Mechsner, Franz",1953 - ,,,,,121006913,0,0,http://www.deutsche-biographie.de/pnd121006913.html
"McCall Smith, Alexander",1948 - ,Bulawayo,wirk0,-20.149999,28.583330,123121469,1,0,http://www.deutsche-biographie.de/pnd123121469.html
"McCall Smith, Alexander",1948 - ,Edinburgh,wirk1,55.952060,-3.196480,123121469,1,0,http://www.deutsche-biographie.de/pnd123121469.html
"Mayer, Christian",1961 - ,,,,,133228886,0,0,http://www.deutsche-biographie.de/pnd133228886.html
"Meckel, Hans-Martin",-,,,,,134982045,0,0,http://www.deutsche-biographie.de/pnd134982045.html
"Mayer, Wolfgang",1946 - ,Wien,wirk0,48.208199,16.371690,118579649,1,0,http://www.deutsche-biographie.de/pnd118579649.html
"Mayer, Friedrich Ludwig",1815-1822,Obernbreit,wirk0,49.658630,10.164239,100613543,1,0,http://www.deutsche-biographie.de/pnd100613543.html
"Mechtenberg, Lydia",1976 - ,,,,,131896911,0,0,http://www.deutsche-biographie.de/pnd131896911.html
"Mayr, Philipp Benitius",1826,,,,,1020260750,0,0,http://www.deutsche-biographie.de/pnd1020260750.html
"Mayer, Johann Conrad",1628 - 1695,,,,,13268666X,0,0,http://www.deutsche-biographie.de/pnd13268666X.html
"Mayer-Tomass, Friederike",1925 - 1974,,,,,1044266813,0,0,http://www.deutsche-biographie.de/pnd1044266813.html
"Meelführer, Christoph",1608 - 1663,,,,,102519994,0,0,http://www.deutsche-biographie.de/pnd102519994.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1036335771.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd129095826.html
"Mehnert, Paul",1885 - 1920,Dessau,wirk0,51.838639,12.245549,126383480,1,0,http://www.deutsche-biographie.de/pnd126383480.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119757346.html
"Mead, Richard",1673 - 1754,,,,,117559822,0,0,http://www.deutsche-biographie.de/pnd117559822.html
"McCloskey, Molly",1964 - ,,,,,131648055,0,0,http://www.deutsche-biographie.de/pnd131648055.html
"Meer, Abraham van der",1582 - 1632,Leiden,wirk0,52.158329,4.493059,141303492,1,0,http://www.deutsche-biographie.de/pnd141303492.html
