name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,"Lemberg (Lwíw, Galizien, heute Ukraine)",geburt,49.8418918,24.0315335,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Lemberg,wirk1,49.8418918,24.0315335,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Prag,wirk2,50.087656,14.4212126,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Graz,wirk3,47.0708101,15.4382916,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Gent,wirk4,51.0621881,3.7102089,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Salzburg,wirk5,47.8001977,13.0410592,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Budapest,wirk6,47.4983377,19.0404712,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Leipzig,wirk7,51.3405087,12.3746816,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Sacher-Masoch Ritter von Kronenthal, Leopold",1836 bis 1895,Lindheim bei Frankfurt/Main,tod,50.2906912,8.9806311,118604570,1,1,http://www.deutsche-biographie.de/sfz77518.html
"Ranke, Leopold von",1795 bis 1886,Wiehe/Unstrut (Thüringen),geburt,51.266365508933,11.4124411816067,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
"Ranke, Leopold von",1795 bis 1886,Pforta,wirk1,51.142047,11.7527308394459,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
"Ranke, Leopold von",1795 bis 1886,Leipzig,wirk2,51.3405087,12.3746816,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
"Ranke, Leopold von",1795 bis 1886,Heidelberg,wirk3,49.4093608,8.6948125,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
"Ranke, Leopold von",1795 bis 1886,Berlin,wirk4,52.5170365,13.3888599,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
"Ranke, Leopold von",1795 bis 1886,Frankfurt/Oder,wirk5,52.3438922,14.5544166,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
"Ranke, Leopold von",1795 bis 1886,Wien,wirk6,48.2084672,16.3730907,118598279,1,1,http://www.deutsche-biographie.de/sfz34508.html
