name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Ehrmann, Rudolf",1923 bis 1987,,,,,139996664,0,0,http://www.deutsche-biographie.de/sfz035_00648_1.html
"Eilers, Konrad",29.9.1871 bis 26.01.1961,Rostock,wirk0,54.088700,12.140489,1032136707,1,0,http://www.deutsche-biographie.de/sfz036_00199_1.html
"Eggerer, Hermann",1927 bis 2006,,,,,122323181,0,0,http://www.deutsche-biographie.de/sfz035_00296_1.html
"Eichthal, Louis Freiherr von(seit 1814)",1782 oder 1780  bis 1840,,,,,135901111,0,0,http://www.deutsche-biographie.de/sfz12809.html
"Eger, Paul",1881 bis 1947,Wien,wirk0,48.208199,16.371690,116365579,1,0,http://www.deutsche-biographie.de/sfz035_00219_1.html
"Eichwede, Ferdinand",1878 bis 1909,,,,,124417337,0,0,http://www.deutsche-biographie.de/sfz036_00118_1.html
"Einzinger, Edith",1931 bis 2010,Sankt Pölten,wirk0,48.200000,15.633330,134447581,1,0,http://www.deutsche-biographie.de/sfz036293-5.html
"Eilsberger, Hermann",1837 bis 1908,,,,,135903440,0,0,http://www.deutsche-biographie.de/sfz12840.html
"Eichwald, Egon",1883 bis 1943,,,,,101192592,0,0,http://www.deutsche-biographie.de/sfz036_00116_1.html
"Eimannsberger, Ludwig Ritter von",1878 bis 1945,,,,,102691320,0,0,http://www.deutsche-biographie.de/sfz036_00210_1.html
"Ehinger von Gutenau, Ulrich","erwähnt 1525, gestorben 1537",,,,,12136531X,0,0,http://www.deutsche-biographie.de/sfz12665.html
"Eggenberg, Johann Anton Freiherr von",1610 bis 1649,,,,,120015951,0,0,http://www.deutsche-biographie.de/sfz12574.html
"Eichler, Fritz",1906 bis 1971,,,,,130144681,0,0,http://www.deutsche-biographie.de/sfz69701.html
"Egedacher, Christoph",gestorben 1641,,,,,14348561X,0,0,http://www.deutsche-biographie.de/sfz12529.html
"Eilender, Walter",1882 bis 1959,,,,,116418915,0,0,http://www.deutsche-biographie.de/sfz036_00188_1.html
Egbert,erwähnt 1058,,,,,102441413,0,0,http://www.deutsche-biographie.de/sfz56809.html
Egilmar I.,erwähnt 1091 oder 1108 ,,,,,136197493,0,0,http://www.deutsche-biographie.de/sfz35497.html
"Egloffstein, Albrecht Graf von",1720 bis 1791,,,,,135940486,0,0,http://www.deutsche-biographie.de/sfz15090.html
"Egger, Paul Jakob",1658 bis 1733,,,,,135902142,0,0,http://www.deutsche-biographie.de/sfz12590.html
Egino,gestorben 1120,,,,,102441421,0,0,http://www.deutsche-biographie.de/sfz035_00360_1.html
"Ehrenfels, Bernhard Freiherr von",1864 bis 1940 oder 1941 ,,,,,132868369,0,0,http://www.deutsche-biographie.de/sfz12692.html
"Eichhoff, Hans",geboren 1875,,,,,,0,0,http://www.deutsche-biographie.de/sfz126361.html
"Einstein, Arthur Emil",1865 bis 1940,,,,,138679010,0,0,http://www.deutsche-biographie.de/sfz68292.html
"Eibenschütz, Albert",1857 bis 1930,,,,,116409770,0,0,http://www.deutsche-biographie.de/sfz31627.html
"Einsiedel, Heinrich Hildebrand von",1586 bis 1651,,,,,128398140,0,0,http://www.deutsche-biographie.de/sfz15038.html
"Einsiedel, Haugold von",gestorben 1522,,,,,133879879,0,0,http://www.deutsche-biographie.de/sfz12875.html
"Egloffstein, Hermann Freiherr von und zu",1861 bis 1938,,,,,116372478,0,0,http://www.deutsche-biographie.de/sfz15097.html
"Eichthal, Bernhard Freiherr von",1823 bis 1893,,,,,1015351425,0,0,http://www.deutsche-biographie.de/sfz121103.html
"Eichborn, Kurt Karl Friedrich von",geboren 1877,,,,,116409924,0,0,http://www.deutsche-biographie.de/sfz035_00690_1.html
"Egk, Werner",1901 bis 1983,,,,,118529129,0,0,http://www.deutsche-biographie.de/sfz130132.html
"Ehrensberger, Hugo",1841 bis 1904,Engen,wirk0,47.855339,8.773419,116383860,1,0,http://www.deutsche-biographie.de/sfz035_00543_1.html
"Ehrensberger, Hugo",1841 bis 1904,Bruchsal,wirk1,49.124259,8.598039,116383860,1,0,http://www.deutsche-biographie.de/sfz035_00543_1.html
"Ehrensberger, Hugo",1841 bis 1904,Tauberbischofsheim,wirk2,49.624720,9.662779,116383860,1,0,http://www.deutsche-biographie.de/sfz035_00543_1.html
"Eichborn, Heinrich Philipp von",1844 bis 1926,,,,,136093272,0,0,http://www.deutsche-biographie.de/sfz23256.html
"Eichler, Heinrich",1637 bis 1719,,,,,13153159X,0,0,http://www.deutsche-biographie.de/sfz12781.html
"Effinger, Heinrich",gestorben ca 1470,,,,,129006424,0,0,http://www.deutsche-biographie.de/sfz035_00153_1.html
"Eilert, Heide",gestorben 2006,,,,,108782166,0,0,http://www.deutsche-biographie.de/sfz036_00201_1.html
"Eibach, Wilhelm",1782 bis 1846,,,,,135754496,0,0,http://www.deutsche-biographie.de/sfz12731.html
"Ehni, Georg",28.8.1828 bis 24.1.1904,,,,,116381205,0,0,http://www.deutsche-biographie.de/sfz035_00484_1.html
"Eggers, Kurt",10.11.1905 bis 12.8.1943,Berlin,wirk0,52.500000,13.416669,116369051,1,0,http://www.deutsche-biographie.de/sfz035_00312_1.html
"Egen, Sibilla",um 1470 bis 1538,,,,,1012377164,0,0,http://www.deutsche-biographie.de/sfz035_00197_1.html
"Eichhorn, Alfred",geboren 1909,,,,,119179377,0,0,http://www.deutsche-biographie.de/sfz036_00012_1.html
"Einsiedel, Johann Georg Graf von",1692 bis 1760,,,,,135962498,0,0,http://www.deutsche-biographie.de/sfz15426.html
"Ehrenkrook, Hans Friedrich von",1888 bis 1968,Berlin,wirk0,52.500000,13.416669,116383739,1,0,http://www.deutsche-biographie.de/sfz035_00535_1.html
"Eichler, Hermann",1842 bis 1901,,,,,143678302,0,0,http://www.deutsche-biographie.de/sfz036_00071_1.html
"Eggenschwiler, Franz",1930 bis 2000,,,,,118529056,0,0,http://www.deutsche-biographie.de/sfz035_00265_1.html
"Eggeling, Friedrich Heinrich von",1869 bis 1954,Meiningen,wirk0,50.567869,10.415210,116365811,1,0,http://www.deutsche-biographie.de/sfz035_00251_1.html
"Eggeling, Friedrich Heinrich von",1869 bis 1954,Jena,wirk1,50.928780,11.589900,116365811,1,0,http://www.deutsche-biographie.de/sfz035_00251_1.html
"Egloffstein, Leonhard Freiherr von und zu",1815 bis 1900,,,,,135940575,0,0,http://www.deutsche-biographie.de/sfz15094.html
"Egloffstein, Auguste Gräfin von",1796 bis 1862,,,,,104265663,0,0,http://www.deutsche-biographie.de/sfz12637.html
"Eichhorn, Gerhard",1847 bis 1906,,,,,139889663,0,0,http://www.deutsche-biographie.de/sfz27676.html
"Eichthal, Caroline Freiherrin von",1829 bis 1911,,,,,1022877747,0,0,http://www.deutsche-biographie.de/sfz121101.html
"Egell, Georg Augustin",1730 bis 1785,,,,,129102547,0,0,http://www.deutsche-biographie.de/sfz12536.html
"Egghard, Jules",1834 bis 1867,Wien,wirk0,48.208199,16.371690,133360148,1,0,http://www.deutsche-biographie.de/sfz035_00338_1.html
"Egghard, Jules",1834 bis 1867,Wien,wirk1,48.208199,16.371690,133360148,1,0,http://www.deutsche-biographie.de/sfz035_00338_1.html
"Einert, August",1786 bis 1831,,,,,13590353X,0,0,http://www.deutsche-biographie.de/sfz12854.html
"Ehrlich, Franz Carl",1808 bis 1886,Linz,wirk0,48.306390,14.286110,131763806,1,0,http://www.deutsche-biographie.de/sfz035_00619_1.html
"Eichhorn, Johann Nicolaus",1688 bis 1760,,,,,136325475,0,0,http://www.deutsche-biographie.de/sfz19553.html
"Eggs, Julius",1876 bis 1934,,,,,126289344,0,0,http://www.deutsche-biographie.de/sfz035_00344_1.html
"Eichrodt, Karl Friedrich",1754 bis 1817,,,,,135754852,0,0,http://www.deutsche-biographie.de/sfz12797.html
"Ehrhart, Balthasar",1639 bis 1706,,,,,115790241,0,0,http://www.deutsche-biographie.de/sfz12707.html
"Eheberg, Franz",1883 bis 1956,,,,,135903769,0,0,http://www.deutsche-biographie.de/sfz12654.html
"Eick, Jürgen",1920 bis 5.1990,,,,,123557534,0,0,http://www.deutsche-biographie.de/sfz036_00120_1.html
"Ehrenberg, Hans Heinrich von",1547 bis 1584,,,,,138614741,0,0,http://www.deutsche-biographie.de/sfz92858.html
"Eheberg, Julius",1825 bis 1896,,,,,136923933,0,0,http://www.deutsche-biographie.de/sfz56810.html
"Eichenwald, Wilhelm",1827 bis 1910,Berlin,wirk0,52.500000,13.416669,116410272,1,0,http://www.deutsche-biographie.de/sfz035_00721_1.html
"Eichenwald, Wilhelm",1827 bis 1910,Dresden,wirk1,51.050890,13.738319,116410272,1,0,http://www.deutsche-biographie.de/sfz035_00721_1.html
"Ehrlich, Ernst Ludwig",1921 bis 2007,Berlin,wirk0,52.500000,13.416669,118974580,1,0,http://www.deutsche-biographie.de/sfz035_00614_1.html
"Ehmann, Carl Christian",1796 bis 1889,,,,,135745071,0,0,http://www.deutsche-biographie.de/sfz12680.html
"Einsiedel, Ludwig Christian von",erwähnt 1752,,,,,139729194,0,0,http://www.deutsche-biographie.de/sfz114834.html
"Eilers, Gustav",1834 bis 1911,Königsberg,wirk0,54.706490,20.510950,116418990,1,0,http://www.deutsche-biographie.de/sfz036_00195_1.html
"Eilers, Gustav",1834 bis 1911,Berlin,wirk1,52.500000,13.416669,116418990,1,0,http://www.deutsche-biographie.de/sfz036_00195_1.html
