name,date,cities,funct,lat,longi,idn,iplace,ibio,url
Reinald II.,"erwähnt 1326, gestorben 1343",,,,,129881481,0,1,http://www.deutsche-biographie.de/sfz38572.html
"Schooten, Franz van",gestorben 1660,,,,,118759124,0,1,http://www.deutsche-biographie.de/sfz79030.html
"Düring, Johann Christian von",1792 bis 1862,,,,,123699398,0,1,http://www.deutsche-biographie.de/sfz15070.html
"Vehe, Michael","erwähnt 1506, gestorben 1539",,,,,100626459,0,1,http://www.deutsche-biographie.de/sfz83563.html
"Valentin, Gabriel Gustav",1810 bis 1883,,,,,10404103X,0,1,http://www.deutsche-biographie.de/sfz83496.html
"Dühr, August",1806 bis 1896,,,,,116235284,0,1,http://www.deutsche-biographie.de/sfz11964.html
"Reuter, Quirinus",1558 bis 1613,,,,,116455810,0,1,http://www.deutsche-biographie.de/sfz41620.html
"Langethal, Christian Eduard",1806 bis 1878,,,,,116721685,0,1,http://www.deutsche-biographie.de/sfz53498.html
"Tanner, Georg",zwischen 1515 und 1520  bis 1580 oder 1581 ,,,,,133688747,0,1,http://www.deutsche-biographie.de/sfz82155.html
"Wittig, August",1823 bis 1893,,,,,117424668,0,1,http://www.deutsche-biographie.de/sfz85951.html
"Kittel, Johann Christian",1732 bis 1809,,,,,118811266,0,1,http://www.deutsche-biographie.de/sfz41212.html
"Strobel, Georg Theodor",1736 bis 1794,,,,,117319392,0,1,http://www.deutsche-biographie.de/sfz81743.html
Richter,unbekannt,,,,,138334099,0,1,http://www.deutsche-biographie.de/sfz76417.html
"Lerchenfeld, Gustav Freiherr von",1806 bis 1866,,,,,116946989,0,1,http://www.deutsche-biographie.de/sfz50526.html
"Wimpffen, Friedrich Ludwig Freiherr von",1732 bis 1800,,,,,13910688X,0,1,http://www.deutsche-biographie.de/sfz85715.html
"Lange, Johannes",1485 bis 1565,,,,,104270314,0,1,http://www.deutsche-biographie.de/sfz47933.html
"Schlippenbach, Carl Friedrich Graf von",1658 bis 1723,,,,,117329088,0,1,http://www.deutsche-biographie.de/sfz26718.html
"Suckow, Albert von",1828 bis 1893,,,,,117365718,0,1,http://www.deutsche-biographie.de/sfz81928.html
"König, Franz Niklaus",1765 bis 1832,,,,,118724347,0,1,http://www.deutsche-biographie.de/sfz43771.html
"Schwoy, Franz Josef",1742 bis 1806,,,,,129870900,0,1,http://www.deutsche-biographie.de/sfz79797.html
