name,date,cities,funct,lat,longi,idn,iplace,ibio,url
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",Freising,wirk0,48.4007331,11.7436529,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",Regensburg,wirk1,49.0157698,12.0952438,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",Rom,wirk2,41.9071505,12.4841965,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",Verona,wirk3,45.4382967,10.9916792,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",Ferrara,wirk4,44.8370855,11.6191158,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",Lyon,wirk5,45.7575958,4.8323239,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Konrad I. von Tölz,"erwähnt 1224, gestorben 1258",München,tod,48.1372719,11.5754815,136689051,1,1,http://www.deutsche-biographie.de/sfz44340.html
Hathumar,um 776    bis 815,Paderborn,wirk0,51.7177044,8.752653,136851002,1,1,http://www.deutsche-biographie.de/sfz53153.html
Hathumar,um 776    bis 815,Würzburg,wirk1,49.79245,9.9329662,136851002,1,1,http://www.deutsche-biographie.de/sfz53153.html
Henricpetri,unbekannt,Frankfurt,wirk0,50.1432793,8.6805975,121061949,1,1,http://www.deutsche-biographie.de/sfz94987.html
Henricpetri,unbekannt,Lyon,wirk1,45.7575958,4.8323239,121061949,1,1,http://www.deutsche-biographie.de/sfz94987.html
Henricpetri,unbekannt,Nürnberg,wirk2,49.4538501,11.0773238,121061949,1,1,http://www.deutsche-biographie.de/sfz94987.html
Henricpetri,unbekannt,Basel,wirk3,47.5429886,7.5969912,121061949,1,1,http://www.deutsche-biographie.de/sfz94987.html
Bernhard II.,vermutlich 1428 oder 1429  bis 1458,Schloß Hohenbaden,geburt,48.7765392,8.2441998,11865635X,1,1,http://www.deutsche-biographie.de/sfz39072.html
Bernhard II.,vermutlich 1428 oder 1429  bis 1458,Freiburg,wirk1,47.9949985,7.8646903,11865635X,1,1,http://www.deutsche-biographie.de/sfz39072.html
Bernhard II.,vermutlich 1428 oder 1429  bis 1458,Moncalieri bei Turin,tod,44.996298,7.6907887,11865635X,1,1,http://www.deutsche-biographie.de/sfz39072.html
"Hohenthal, von",unbekannt,Halle,wirk0,51.4820941,11.970473,139844384,1,1,http://www.deutsche-biographie.de/sfz33367.html
"Hohenthal, von",unbekannt,Leipzig,wirk1,51.3405087,12.3746816,139844384,1,1,http://www.deutsche-biographie.de/sfz33367.html
"Hohenthal, von",unbekannt,München,wirk2,48.1372719,11.5754815,139844384,1,1,http://www.deutsche-biographie.de/sfz33367.html
"Hohenthal, von",unbekannt,Paris,wirk3,48.8564528,2.3524282,139844384,1,1,http://www.deutsche-biographie.de/sfz33367.html
"Hohenthal, von",unbekannt,Berlin,wirk4,52.5170365,13.3888599,139844384,1,1,http://www.deutsche-biographie.de/sfz33367.html
"Danz, Ferdinand Georg",1770 oder 1768  bis 1793,Gedern (Oberhessen),geburt,50.4229609,9.1973146,100101062,1,1,http://www.deutsche-biographie.de/sfz9309.html
"Danz, Ferdinand Georg",1770 oder 1768  bis 1793,Gießen,wirk1,50.5843976,8.67487,100101062,1,1,http://www.deutsche-biographie.de/sfz9309.html
"Danz, Ferdinand Georg",1770 oder 1768  bis 1793,Marburg/Lahn,wirk2,50.8117327,8.7757742,100101062,1,1,http://www.deutsche-biographie.de/sfz9309.html
"Danz, Ferdinand Georg",1770 oder 1768  bis 1793,Jena,wirk3,50.9331401,11.5833091,100101062,1,1,http://www.deutsche-biographie.de/sfz9309.html
"Danz, Ferdinand Georg",1770 oder 1768  bis 1793,Gießen,tod,50.5843976,8.67487,100101062,1,1,http://www.deutsche-biographie.de/sfz9309.html
Konrad I.,"erwähnt 1227, gestorben 1238",Hildesheim,wirk0,52.1527898,9.9523243,136420753,1,1,http://www.deutsche-biographie.de/sfz44387.html
Konrad I.,"erwähnt 1227, gestorben 1238",Osnabrück,wirk1,52.2667002,8.0499998,136420753,1,1,http://www.deutsche-biographie.de/sfz44387.html
Konrad I.,"erwähnt 1227, gestorben 1238",Köln,wirk2,50.9412323,6.9569468,136420753,1,1,http://www.deutsche-biographie.de/sfz44387.html
Iso,um 830    bis 871,Münster-Granfelden,wirk0,47.2796142,7.3704192,102518122,1,1,http://www.deutsche-biographie.de/sfz36526.html
Iso,um 830    bis 871,Münster-Granfelden,tod,47.2796142,7.3704192,102518122,1,1,http://www.deutsche-biographie.de/sfz36526.html
"Ehmann, Carl von",1827 bis 1889,Stuttgart-Berg,geburt,48.795827,9.2109333,101727976,1,1,http://www.deutsche-biographie.de/sfz12679.html
"Ehmann, Carl von",1827 bis 1889,Stuttgart,wirk1,48.7763496,9.1829087,101727976,1,1,http://www.deutsche-biographie.de/sfz12679.html
"Ehmann, Carl von",1827 bis 1889,Stuttgart,tod,48.7763496,9.1829087,101727976,1,1,http://www.deutsche-biographie.de/sfz12679.html
Artopoeus,1520 bis 1566,Diözese Speyer,geburt,49.3165553,8.433615,119615916,1,1,http://www.deutsche-biographie.de/sfz1407.html
Artopoeus,1520 bis 1566,Köln,wirk1,50.9412323,6.9569468,119615916,1,1,http://www.deutsche-biographie.de/sfz1407.html
Artopoeus,1520 bis 1566,Freiburg,wirk2,47.9949985,7.8646903,119615916,1,1,http://www.deutsche-biographie.de/sfz1407.html
Artopoeus,1520 bis 1566,Rotterdam,wirk3,51.9228958,4.4631727,119615916,1,1,http://www.deutsche-biographie.de/sfz1407.html
Artopoeus,1520 bis 1566,Freiburg (Breisgau),tod,47.9949985,7.8646903,119615916,1,1,http://www.deutsche-biographie.de/sfz1407.html
"Boul-Schauenstein, Karl Rudolf Graf",1760 bis 1833,Innsbruck,geburt,47.2654296,11.3927685,118816195,1,1,http://www.deutsche-biographie.de/sfz39900.html
"Boul-Schauenstein, Karl Rudolf Graf",1760 bis 1833,Rom,wirk1,41.9071505,12.4841965,118816195,1,1,http://www.deutsche-biographie.de/sfz39900.html
"Boul-Schauenstein, Karl Rudolf Graf",1760 bis 1833,Dillingen,wirk2,48.5811652,10.4954947,118816195,1,1,http://www.deutsche-biographie.de/sfz39900.html
"Boul-Schauenstein, Karl Rudolf Graf",1760 bis 1833,Sankt Gallen,tod,47.4250593,9.3765878,118816195,1,1,http://www.deutsche-biographie.de/sfz39900.html
Gozwin,um 1000    bis zwischen 1075 und 1080 ,Fulda,wirk0,50.5521486,9.676511,100943322,1,1,http://www.deutsche-biographie.de/sfz53114.html
