name,date,leben,lengthleben,idn,iplace,ibio,url
"Rothe, Hans Werner",1906 bis 1985,,0,116640227,0,0,http://www.deutsche-biographie.de/sfzR6981.html
"Rudloff, Elias",gestorben 1612,,0,136066259,0,0,http://www.deutsche-biographie.de/sfz22578.html
Rudolf IV.,"erwähnt 1291, gestorben 1335",,0,138062900,0,0,http://www.deutsche-biographie.de/sfz77241.html
"Rott, Reinhold",1897 bis 1961,,0,139297863,0,0,http://www.deutsche-biographie.de/sfz108493.html
"Rott, Hans Georg",1911 bis 1998,,0,124366872,0,0,http://www.deutsche-biographie.de/sfzR7116.html
"Rothschild, Salomon James de",1835 bis 1864,,0,139296263,0,0,http://www.deutsche-biographie.de/sfz108481.html
"Rotteck, Joseph Ferdinand",1806 bis 1884,,0,1012298485,0,0,http://www.deutsche-biographie.de/sfzR7136.html
"Roubiczek, Paul",1898 bis 1972,,0,11860337X,0,0,http://www.deutsche-biographie.de/sfzR7206.html
"Rothfels, Jeremias",1800 bis 1873,,0,116641231,0,0,http://www.deutsche-biographie.de/sfz108440.html
"Rudolf, Ferdinand",1835 bis 1912,,0,1012298574,0,0,http://www.deutsche-biographie.de/sfzR7404.html
"Rottenburg, Franz",1802 bis 1867,,0,139299769,0,0,http://www.deutsche-biographie.de/sfz108510.html
"Rottmayr, Margareta Magdalena",1629 bis 1687,,0,139302611,0,0,http://www.deutsche-biographie.de/sfz108545.html
"Roßmann, Georg Wilhelm Julius",1831 bis 1866,,0,116632801,0,0,http://www.deutsche-biographie.de/sfzR6726.html
"Rudrauff, Kilian",1627 bis 1690,,0,116672242,0,0,http://www.deutsche-biographie.de/sfzR7463.html
"Rottauscher von Malata, Maximilian",1846 bis 1921,,0,107713322,1,0,http://www.deutsche-biographie.de/sfzR7133.html
"Rudolph, Wilhelm",1879 bis 1939,,0,131533231,0,0,http://www.deutsche-biographie.de/sfzR7445.html
,,,0,,0,0,http://www.deutsche-biographie.de/sfzR7417.html
"Rudenberg, Gunther",geboren 1920,,0,138412944,0,0,http://www.deutsche-biographie.de/sfz64579.html
"Roßkampff, Georg Heinrich von",1720 bis 1794,,0,122096789,0,0,http://www.deutsche-biographie.de/sfzR6712-3.html
