name,date,leben,lengthleben,idn,iplace,ibio,url
Ulrich II. von Münzenberg,erwähnt 1231 oder 1255 ,,0,,0,0,http://www.deutsche-biographie.de/sfz120710.html
"Ulrich, Konrad",1887 bis 1945,,0,ohneGND(23.10.2013),0,0,http://www.deutsche-biographie.de/sfzU0537-8.html
"Vaihinger, Hans",1852 bis 1933,,0,118625810,0,0,http://www.deutsche-biographie.de/sfz123352.html
"Unger, Max Ernst",1883 bis 1959,,0,117293385,0,0,http://www.deutsche-biographie.de/sfzU0678-4.html
"Urbach, Franz",1902 bis 1969,,0,117313912,0,0,http://www.deutsche-biographie.de/sfzU0835.html
"Urlaub, Georg Sebastian",1685 bis 1763,,0,118930699,0,0,http://www.deutsche-biographie.de/sfzU0902.html
"Urhan, Christian",1790 bis 1845,,0,119038161,0,0,http://www.deutsche-biographie.de/sfzU0895.html
"Urach, Amalie",1865 bis 1912,,0,132376040,1,0,http://www.deutsche-biographie.de/sfzU0829.html
Ulrich II.,gestorben 1343,,0,139112308,0,0,http://www.deutsche-biographie.de/sfz83292.html
"Urbach, Heinz",1910 bis 1975,,0,139773479,1,0,http://www.deutsche-biographie.de/sfzU0836.html
"Vacchiery, Karl Albrecht Edler von",1746 bis 1807,,0,100000789,0,0,http://www.deutsche-biographie.de/sfzV0005-5.html
"Vandenhoeck, Anna",1709 bis 1787,,0,118997955,0,0,http://www.deutsche-biographie.de/sfz109208.html
"Ungelter von Deissenhausen, Johann Nepomuk August",1731 bis 1804,,0,100673783,1,0,http://www.deutsche-biographie.de/sfzU0633.html
"Unruh, Gustav",1850 bis 1930,,0,135926459,0,0,http://www.deutsche-biographie.de/sfz31136.html
"Urlaub, Georg Johann Christian",1844 bis 1914,,0,117315125,0,0,http://www.deutsche-biographie.de/sfzU0900-5.html
"Urbig, Franz",1864 bis 1944,,0,117314862,0,0,http://www.deutsche-biographie.de/sfz113126.html
"Unger, Frieda",1888 bis 1975,,0,1012368432,1,0,http://www.deutsche-biographie.de/sfzU0648.html
"Valckenburgh, Johan van",ca. 1575 bis ca. 1625,,0,119301644,0,0,http://www.deutsche-biographie.de/sfzV0044-5.html
"Ulrich, Friedrich Salomon",1771 bis 1848,,0,100673597,0,0,http://www.deutsche-biographie.de/sfz83321.html
"Unger, Heinrich",1834 bis 1907,,0,117293202,0,0,http://www.deutsche-biographie.de/sfzU0659.html
"Vandenhoff, Bernhard",1868 bis 1929,,0,117345393,0,0,http://www.deutsche-biographie.de/sfzV0144.html
"Uthemann, Walter",1863 bis 1944,,0,128017155,0,0,http://www.deutsche-biographie.de/sfzU0995.html
"Urach, Albrecht Fürst von",1903 bis 1969,,0,126970335,1,0,http://www.deutsche-biographie.de/sfzU0828-5.html
"Valberg, Robert",1884 bis 1955,,0,1019704306,0,0,http://www.deutsche-biographie.de/sfzV0115-5.html
Ulrich von Jungingen,gestorben 1410,,0,119282623,0,0,http://www.deutsche-biographie.de/sfz45455.html
Ulrich I.,erwähnt 1194,,0,139284907,0,0,http://www.deutsche-biographie.de/sfz97877.html
Varell,unbekannt,,0,120811472,0,0,http://www.deutsche-biographie.de/sfzV0171.html
"Unold, Hermann von",1904 bis 1987,,0,14011999X,0,0,http://www.deutsche-biographie.de/sfz64787.html
"Vallentin, Antonia",1893 bis 1957,,0,11734155X,1,0,http://www.deutsche-biographie.de/sfzV0117.html
"Urbanski, Johann Georg",18. Jh. bis bis 1727,,0,119398907,0,0,http://www.deutsche-biographie.de/sfzU0881-6.html
"Ungern-Sternberg, Nina Julie Emilie Paula Ina Bertha Freiin von",1893 bis 1960,,0,127077189,0,0,http://www.deutsche-biographie.de/sfzU0702-56.html
"Ulrichs, Karl Heinrich",1825 bis 1895,,0,11888980X,0,0,http://www.deutsche-biographie.de/sfzU0553.html
Ulrich von Rappoltstein,"erwähnt 1368, gestorben 1377",,0,138303754,0,0,http://www.deutsche-biographie.de/sfz75631.html
Ulrich III.,"erwähnt 1325, gestorben 1344",,0,135931231,0,0,http://www.deutsche-biographie.de/sfz14796.html
Ulrich I.,um 1258    bis 1316,,0,139483241,0,0,http://www.deutsche-biographie.de/sfz108696.html
"Ungnad, Arthur",1879 bis 1947,,0,117310085,0,0,http://www.deutsche-biographie.de/sfz122856.html
"Umpfenbach, Franz",1835 bis 1885,,0,117291889,0,0,http://www.deutsche-biographie.de/sfzU0597.html
"Unterberger, Franz Richard",1837 bis 1902,,0,118814990,1,0,http://www.deutsche-biographie.de/sfzU0769.html
"Usener, Karl Hermann",1905 bis 1970,,0,152764453,0,0,http://www.deutsche-biographie.de/sfzU0952-5.html
Ulrich II. von Montfort,"erwähnt 1337, gestorben 1350",,0,137432224,0,0,http://www.deutsche-biographie.de/sfz65182.html
