name,date,leben,lengthleben,idn,iplace,ibio,url
"Schwering, Max Leo",geboren 1924,,0,10660113X,0,0,http://www.deutsche-biographie.de/sfz120489.html
"Schäfer, Elisabeth",geboren 1939,,0,139494464,0,0,http://www.deutsche-biographie.de/sfz110568.html
"Schwerin, Edwin",1886 bis 1959,,0,12823959X,0,0,http://www.deutsche-biographie.de/sfzS12353.html
"Schwerdtfeger, Karl",1859 bis 1904,,0,136012620,0,0,http://www.deutsche-biographie.de/sfz41684.html
"Schwering, Ernst",1886 bis 1962,,0,189533919,1,0,http://www.deutsche-biographie.de/sfz120487.html
"Schwemer, Richard",1857 bis 1928,,0,117410861,0,0,http://www.deutsche-biographie.de/sfzS12230.html
"Schöller, Johann Georg",erwähnt 1876,,0,139598367,0,0,http://www.deutsche-biographie.de/sfz115054.html
"Schwärzler, Fritjoff",geboren 1912,,0,127717064,0,0,http://www.deutsche-biographie.de/sfzS11427.html
"Schweizelsperg, Casimir Caspar",1668 bis nach 1722,,0,131701800,0,0,http://www.deutsche-biographie.de/sfzS12206-5.html
"Schwers, Paul",1874 bis 1939,,0,117423025,0,0,http://www.deutsche-biographie.de/sfzS12389.html
"Schwicheldt, August Wilhelm von",1708 bis 1766,,0,117430536,0,0,http://www.deutsche-biographie.de/sfz14732.html
"Schweizer, Johann Eduard",1845 bis 1910,,0,101809881X,0,0,http://www.deutsche-biographie.de/sfz120371.html
"Schwerin, Joseph Engelbert Claudius von",erwähnt 1803,,0,1018144951,0,0,http://www.deutsche-biographie.de/sfz120467.html
"Schöffel, Paul",1905 bis 1944,,0,11897761X,0,0,http://www.deutsche-biographie.de/sfzS07635.html
"Schönberg, Christian Friedrich",erwähnt 1839,,0,1013643593,0,0,http://www.deutsche-biographie.de/sfz115274.html
"Schwipps, Werner",1925 bis 2001,,0,120989913,0,0,http://www.deutsche-biographie.de/sfzS12484.html
"Schweitzer, Louis Théophile",1846 bis 1925,,0,1018097759,0,0,http://www.deutsche-biographie.de/sfz120332.html
"Schwenk, Johannes",1774 bis 1855,,0,1018126783,0,0,http://www.deutsche-biographie.de/sfz120382.html
"Schöllkopf, Hugo",unbekannt,,0,139733949,0,0,http://www.deutsche-biographie.de/sfz115089.html
"Schäfer, Albert",1907 bis 1958,,0,139494375,0,0,http://www.deutsche-biographie.de/sfz110561.html
"Schwenckfeld, Caspar",1563 bis 1609,,0,124153011,1,0,http://www.deutsche-biographie.de/sfzS12247.html
"Schäfer, Kurt",1914 bis 1975,,0,139494405,0,0,http://www.deutsche-biographie.de/sfz110564.html
"Schäfer, Johann Wilhelm",1809 bis 1880,,0,117098124,0,0,http://www.deutsche-biographie.de/sfzS01770.html
"Schöler, Helmut",1915 bis 2005,,0,125826095,0,0,http://www.deutsche-biographie.de/sfzS07657-5.html
