name,date,leben,lengthleben,idn,iplace,ibio,url
"Krauthausen, Udo",1894 - 1969,,0,133542637,0,0,http://www.deutsche-biographie.de/pnd133542637.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd119176211.html
"Krammer, Horst",1955 - 1971,,0,1042852251,0,0,http://www.deutsche-biographie.de/pnd1042852251.html
"Kramer, Ann-Kathrin",1966 - ,,0,130352276,1,0,http://www.deutsche-biographie.de/pnd130352276.html
"Krass, Stephan",1951 - ,,0,123741769,0,0,http://www.deutsche-biographie.de/pnd123741769.html
"Kraus-Rosen, Berta",1973,,0,127096183,0,0,http://www.deutsche-biographie.de/pnd127096183.html
"Krauss, Theodor",1883 - 1962,,0,1031742875,0,0,http://www.deutsche-biographie.de/pnd1031742875.html
"Krauss, Wolfgang Joseph",1968,,0,14399297X,0,0,http://www.deutsche-biographie.de/pnd14399297X.html
"Krahe, Hermann",1914 - 1993,,0,1031742530,0,0,http://www.deutsche-biographie.de/pnd1031742530.html
"Kratschmer, Edwin",1931 - ,,0,122931823,1,0,http://www.deutsche-biographie.de/pnd122931823.html
"Kraiß, Dietrich",1889 - 1944,,0,1012723194,1,0,http://www.deutsche-biographie.de/pnd1012723194.html
"Krauss, Maria",1741 - 1761,,0,1035468948,1,0,http://www.deutsche-biographie.de/pnd1035468948.html
"Krauß, Käthe",1906 - 1970,,0,128205172,1,0,http://www.deutsche-biographie.de/pnd128205172.html
"Krapf, Rudolf",1885 - 1965,,0,1038103150,0,0,http://www.deutsche-biographie.de/pnd1038103150.html
"Kraszkiewicz, Claudia E.",1970 - ,,0,104285517X,1,0,http://www.deutsche-biographie.de/pnd104285517X.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd119445646.html
"Krause, Norbert",1948 - 1967,,0,1042955948,1,0,http://www.deutsche-biographie.de/pnd1042955948.html
"Kratzmann, Karl Gustav Philipp",1812 - 1902,,0,1018045724,0,0,http://www.deutsche-biographie.de/pnd1018045724.html
"Kranz, Christian",1968 - 1987,,0,1042853711,0,0,http://www.deutsche-biographie.de/pnd1042853711.html
"Kramer, Aleksandr",1953 - 2010,,0,104284917X,1,0,http://www.deutsche-biographie.de/pnd104284917X.html
"Krammig, Karl",1908 - 1991,,0,1025936892,1,0,http://www.deutsche-biographie.de/pnd1025936892.html
"Kraffert, Otto",1860-1870[19. Jh.],,0,1043912177,1,0,http://www.deutsche-biographie.de/pnd1043912177.html
"Kraus, Valentin",1563-1591,,0,119733935,0,0,http://www.deutsche-biographie.de/pnd119733935.html
"Kranhold, Karina",1960 - ,,0,1042853150,1,0,http://www.deutsche-biographie.de/pnd1042853150.html
"Kraus, Conrad",1833 - 1886,,0,126525560,0,0,http://www.deutsche-biographie.de/pnd126525560.html
"Krebitz, Nicolette",1972 - ,,0,124324118,1,0,http://www.deutsche-biographie.de/pnd124324118.html
"Kraut, Werner",1911 - 1978,,0,1020869801,1,0,http://www.deutsche-biographie.de/pnd1020869801.html
"Kraushaar, Claudius",1878 - 1955,,0,1012281086,1,0,http://www.deutsche-biographie.de/pnd1012281086.html
"Kraushaar, Wolfgang",1948 - ,,0,120283344,0,0,http://www.deutsche-biographie.de/pnd120283344.html
"Krakora, Andrea",1961 - ,,0,1042848882,1,0,http://www.deutsche-biographie.de/pnd1042848882.html
"Kraus, Johannes",1484,,0,103138900,0,0,http://www.deutsche-biographie.de/pnd103138900.html
"Krahforst, Hermann",1872 - 1943,,0,12652288X,0,0,http://www.deutsche-biographie.de/pnd12652288X.html
"Kraßnig, Rudolf",1861 - 1909,,0,116382945,0,0,http://www.deutsche-biographie.de/pnd116382945.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd111590248.html
"Kramer, Andreas",1959 - ,,0,120398591,1,0,http://www.deutsche-biographie.de/pnd120398591.html
"Kraft, Ruth",1920 - ,,0,121872823,0,0,http://www.deutsche-biographie.de/pnd121872823.html
"Krebs, Johann Adolf",1624-1670,,0,124326862,1,0,http://www.deutsche-biographie.de/pnd124326862.html
"Krause, Friedhilde",1928 - 2014,,0,120530686,1,0,http://www.deutsche-biographie.de/pnd120530686.html
"Kramm Konowalow, Ursula",1952 - ,,0,123766931,1,0,http://www.deutsche-biographie.de/pnd123766931.html
"Kraiker, Wilhelm",1899 - 1987,,0,102315078,1,0,http://www.deutsche-biographie.de/pnd102315078.html
"Krassa, Peter",1938 - ,,0,115807543,0,0,http://www.deutsche-biographie.de/pnd115807543.html
"Kramer, Larry",1935 - ,,0,120605856,0,0,http://www.deutsche-biographie.de/pnd120605856.html
"Krampe, Anne",1966 - 1990-1993,,0,1042852510,1,0,http://www.deutsche-biographie.de/pnd1042852510.html
"Kramskoj, Ivan N.",1837 - 1887,,0,118912607,0,0,http://www.deutsche-biographie.de/pnd118912607.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd142376787.html
"Krassberger, Sigmund",1822 - 1882,,0,139915451,0,0,http://www.deutsche-biographie.de/pnd139915451.html
"Krawielicki, Robert",1948,,0,139173935,1,0,http://www.deutsche-biographie.de/pnd139173935.html
"Kraft, Frieda",1863 - 1898,,0,104284867X,1,0,http://www.deutsche-biographie.de/pnd104284867X.html
"Krause, Joachim",1945 - ,,0,124556736,0,0,http://www.deutsche-biographie.de/pnd124556736.html
"Kraus, Ernst",1863 - 1941,,0,116387483,0,0,http://www.deutsche-biographie.de/pnd116387483.html
"Kramer, Philipp Walburg",1815 - 1899,,0,120711885,1,0,http://www.deutsche-biographie.de/pnd120711885.html
"Krauss, Friedrich",1803 - 1885,,0,1012281124,1,0,http://www.deutsche-biographie.de/pnd1012281124.html
"Krainer, Lore",1930 - ,,0,122549260,0,0,http://www.deutsche-biographie.de/pnd122549260.html
"Kraus, Gerhard",1950 - ,,0,123242371,0,0,http://www.deutsche-biographie.de/pnd123242371.html
"Kraft, Dieter",1950 - ,,0,1042848203,1,0,http://www.deutsche-biographie.de/pnd1042848203.html
"Kranz, Claudine",1955 - ,,0,1042853894,1,0,http://www.deutsche-biographie.de/pnd1042853894.html
"Kraus, Franz",1810,,0,1043609539,1,0,http://www.deutsche-biographie.de/pnd1043609539.html
"Krauss, Johannes",1773,,0,1042957347,1,0,http://www.deutsche-biographie.de/pnd1042957347.html
"Kraut, Gertrud",1883 - 1980,,0,1034929682,1,0,http://www.deutsche-biographie.de/pnd1034929682.html
"Kraner, Robert",1958 - ,,0,1020863242,1,0,http://www.deutsche-biographie.de/pnd1020863242.html
"Kramberg, Karl Heinz",1923 - 2007,,0,118913530,0,0,http://www.deutsche-biographie.de/pnd118913530.html
"Krajec, J.",1876[19. Jh.],,0,104393362X,1,0,http://www.deutsche-biographie.de/pnd104393362X.html
"Krauss, Maximilian",1868 - 1942,,0,128993634,1,0,http://www.deutsche-biographie.de/pnd128993634.html
"Krainhöfner, Franz Josef",1906 - ,,0,1041605188,1,0,http://www.deutsche-biographie.de/pnd1041605188.html
"Kraus, Carla",1940 - ,,0,122623967,0,0,http://www.deutsche-biographie.de/pnd122623967.html
"Kraft, Hans",1542,,0,136001351,1,0,http://www.deutsche-biographie.de/pnd136001351.html
"Krause, Gottlieb Benjamin",-,,0,1019739134,0,0,http://www.deutsche-biographie.de/pnd1019739134.html
"Kraus, Johann Friedrich",1692 - 1767,,0,101973888X,0,0,http://www.deutsche-biographie.de/pnd101973888X.html
"Krawat, Johann Jacob",1695-1736,,0,132405822,0,0,http://www.deutsche-biographie.de/pnd132405822.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd129780561.html
,,,0,,0,0,http://www.deutsche-biographie.de/pnd128729341.html
"Kramm, Christiaan",1797 - 1875,,0,116378948,1,0,http://www.deutsche-biographie.de/pnd116378948.html
"Kraus, Hans-Peter",-,,0,1018260641,0,0,http://www.deutsche-biographie.de/pnd1018260641.html
"Krasicki, Ignacy",1735 - 1801,,0,119193310,1,0,http://www.deutsche-biographie.de/pnd119193310.html
"Krech, Paul Hermann",1935,,0,126526850,0,0,http://www.deutsche-biographie.de/pnd126526850.html
"Kratz, Eila",1939 - ,,0,128651679,0,0,http://www.deutsche-biographie.de/pnd128651679.html
"Kram, Andreas Ernst",1718 - 1787,,0,121491420,0,0,http://www.deutsche-biographie.de/pnd121491420.html
"Krancke, Friedrich",1782 - 1852,,0,133322254,0,0,http://www.deutsche-biographie.de/pnd133322254.html
"Kraus, Wilhelm",1796-1799,,0,14091319X,1,0,http://www.deutsche-biographie.de/pnd14091319X.html
"Kranz, Heinrich Wilhelm",1897 - 1945,,0,101268912,0,0,http://www.deutsche-biographie.de/pnd101268912.html
